Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,474999,7306.3076,1000,,,,,,,,,,
7216.604,67.909164,7306.9004,7049.628,1000.0,475000,,,-638.9244384765625,-5.9801435470581055,3.9718146324157715,637.6243896484375,637.1390380859375,0.10400456935167313,0.002065197564661503,0.0003,0.0003,0.10400861501693726
,,,,,475999,7318.647,1000,,,,,,,,,,
,,,,,476000,,,-637.5762329101562,-5.884334087371826,3.138505220413208,635.8590087890625,635.949462890625,0.10442955791950226,0.012078960426151752,0.0003,0.0003,0.10443229228258133
,,,,,476999,7193.356,1000,,,,,,,,,,
,,,,,477000,,,-642.6978759765625,-6.359615802764893,2.9594202041625977,640.920166015625,641.0287475585938,0.10546848177909851,-0.037928152829408646,0.0003,0.0003,0.1054651066660881
,,,,,477999,7361.1787,1000,,,,,,,,,,
,,,,,478000,,,-635.5934448242188,-6.200220584869385,3.4325788021087646,633.8704833984375,633.8120727539062,0.10532637685537338,-0.0210884902626276,0.0003,0.0003,0.10533006489276886
,,,,,478999,7307.1787,1000,,,,,,,,,,
,,,,,479000,,,-640.06103515625,-5.830524444580078,3.316071033477783,638.4033813476562,638.360107421875,0.10520561039447784,0.017829809337854385,0.0003,0.0003,0.10520359873771667
,,,,,479999,7285.5015,1000,,,,,,,,,,
7251.698,61.27877,7342.2344,7140.8096,1000.0,480000,,,-648.3068237304688,-5.700443267822266,2.3661539554595947,647.3864135742188,647.2825317382812,0.10504787415266037,0.03146784007549286,0.0003,0.0003,0.10504787415266037
,,,,,480999,7223.231,1000,,,,,,,,,,
,,,,,481000,,,-643.5728759765625,-5.279119491577148,2.902589797973633,642.26611328125,642.3358764648438,0.10472371429204941,0.07549326866865158,0.0003,0.0003,0.1047271341085434
,,,,,481999,7287.0215,1000,,,,,,,,,,
,,,,,482000,,,-643.578369140625,-5.677749156951904,3.1381850242614746,642.3052368164062,641.894287109375,0.10553745180368423,0.034009553492069244,0.0003,0.0003,0.10553699731826782
,,,,,482999,7065.688,1000,,,,,,,,,,
,,,,,483000,,,-646.2554931640625,-5.809402942657471,3.052245855331421,645.0101928710938,645.0895385742188,0.10578591376543045,0.020162498578429222,0.0003,0.0003,0.10578937083482742
,,,,,483999,7319.8804,1000,,,,,,,,,,
,,,,,484000,,,-647.7811279296875,-6.159923553466797,2.989989995956421,646.23779296875,646.24560546875,0.10652697831392288,-0.017036238685250282,0.0003,0.0003,0.10652987658977509
,,,,,484999,7209.777,1000,,,,,,,,,,
7247.1787,65.17249,7336.0425,7132.209,1000.0,485000,,,-645.6489868164062,-6.234424591064453,3.1818337440490723,644.05517578125,644.1914672851562,0.10537148267030716,-0.024701595306396484,0.0003,0.0003,0.10537660866975784
,,,,,485999,7294.527,1000,,,,,,,,,,
,,,,,486000,,,-652.5087890625,-6.113516330718994,3.3263092041015625,651.1041259765625,650.941162109375,0.10554761439561844,-0.011981366202235222,0.0003,0.0003,0.10555199533700943
,,,,,486999,7336.046,1000,,,,,,,,,,
,,,,,487000,,,-647.6714477539062,-6.533072471618652,2.6438193321228027,646.1812133789062,646.094970703125,0.10606386512517929,-0.056539714336395264,0.0003,0.0003,0.10607064515352249
,,,,,487999,7320.078,1000,,,,,,,,,,
,,,,,488000,,,-650.2575073242188,-6.19013786315918,2.6199893951416016,648.7300415039062,648.7228393554688,0.1066950187087059,-0.02028675563633442,0.0003,0.0003,0.10669692605733871
,,,,,488999,7311.2563,1000,,,,,,,,,,
,,,,,489000,,,-648.1590576171875,-5.902276039123535,2.8746838569641113,646.6435546875,646.9590454101562,0.10726811736822128,0.010482625104486942,0.0003,0.0003,0.10727162659168243
,,,,,489999,7084.1626,1000,,,,,,,,,,
7230.1055,66.18139,7363.5874,7122.388,1000.0,490000,,,-651.7848510742188,-6.158223628997803,3.346679210662842,650.30029296875,650.5700073242188,0.10764675587415695,-0.017032258212566376,0.0003,0.0003,0.10765232145786285
,,,,,490999,7258.868,1000,,,,,,,,,,
,,,,,491000,,,-651.8914184570312,-5.899720191955566,2.613955020904541,650.6260375976562,650.92626953125,0.10703906416893005,0.010733808390796185,0.0003,0.0003,0.10703498125076294
,,,,,491999,7350.3604,1000,,,,,,,,,,
,,,,,492000,,,-649.4133911132812,-5.762643814086914,3.3677964210510254,647.7750854492188,647.7401123046875,0.10556500405073166,0.025056522339582443,0.0003,0.0003,0.10556470602750778
,,,,,492999,7265.3223,1000,,,,,,,,,,
,,,,,493000,,,-648.4677124023438,-5.875677108764648,3.1417016983032227,646.7721557617188,646.9439697265625,0.1061454489827156,0.013196283020079136,0.0003,0.0003,0.10614494234323502
,,,,,493999,7392.3887,1000,,,,,,,,,,
,,,,,494000,,,-652.2632446289062,-5.572784900665283,4.030726432800293,651.1334228515625,650.5997314453125,0.10653195530176163,0.045512016862630844,0.0003,0.0003,0.10653642565011978
,,,,,494999,7429.807,1000,,,,,,,,,,
7282.8647,193.20747,7444.1147,6717.8647,1000.0,495000,,,-654.3348388671875,-5.907076358795166,3.129335880279541,653.1309204101562,653.0594482421875,0.1070074513554573,0.009943509474396706,0.0003,0.0003,0.10700663179159164
,,,,,495999,7286.1895,1000,,,,,,,,,,
,,,,,496000,,,-649.5571899414062,-6.1229634284973145,4.390754699707031,648.120361328125,647.776123046875,0.10712321102619171,-0.013172246515750885,0.0003,0.0003,0.10712648183107376
,,,,,496999,7424.279,1000,,,,,,,,,,
,,,,,497000,,,-658.2722778320312,-5.751405239105225,3.5371901988983154,657.1082763671875,657.2213745117188,0.10812031477689743,0.026878176257014275,0.0003,0.0003,0.10812175273895264
,,,,,497999,6973.8315,1000,,,,,,,,,,
,,,,,498000,,,-654.85888671875,-5.900583267211914,2.7280359268188477,653.343994140625,653.3316650390625,0.10813616961240768,0.010750554502010345,0.0003,0.0003,0.10813198983669281
,,,,,498999,7308.591,1000,,,,,,,,,,
,,,,,499000,,,-659.6685791015625,-6.205015182495117,4.097693920135498,658.406494140625,658.1005859375,0.10823425650596619,-0.022189659997820854,0.0003,0.0003,0.10823338478803635
,,,,,499999,7419.525,1000,,,,,,,,,,
7409.4424,93.7041,7528.466,7200.4097,1000.0,500000,,,-653.9089965820312,-5.996293544769287,4.475673198699951,651.911376953125,652.3485717773438,0.10829060524702072,0.00040143963997252285,0.0003,0.0003,0.10828778892755508
,,,,,500999,7420.2695,1000,,,,,,,,,,
,,,,,501000,,,-653.9597778320312,-6.568454265594482,3.137775421142578,652.290771484375,652.3981323242188,0.10774517804384232,-0.061248186975717545,0.0003,0.0003,0.10774902999401093
,,,,,501999,7434.5366,1000,,,,,,,,,,
,,,,,502000,,,-659.4124145507812,-5.956945419311523,3.5695767402648926,657.906982421875,658.0106201171875,0.10879983007907867,0.00468433415517211,0.0003,0.0003,0.10879869014024734
,,,,,502999,7398.5894,1000,,,,,,,,,,
,,,,,503000,,,-654.9199829101562,-5.537973403930664,4.4253435134887695,653.4246826171875,653.8447875976562,0.10984571278095245,0.05075162276625633,0.0003,0.0003,0.10983877629041672
,,,,,503999,7355.107,1000,,,,,,,,,,
,,,,,504000,,,-660.4248046875,-5.802409648895264,2.4463915824890137,659.2609252929688,659.1857299804688,0.10950624942779541,0.021637359634041786,0.0003,0.0003,0.10950546711683273
,,,,,504999,7495.2036,1000,,,,,,,,,,
7448.005,32.66409,7498.7544,7365.9243,1000.0,505000,,,-664.7208251953125,-5.914190769195557,3.3806214332580566,663.572021484375,663.2588500976562,0.10924133658409119,0.009373974055051804,0.0003,0.0003,0.10923516750335693
,,,,,505999,7470.511,1000,,,,,,,,,,
,,,,,506000,,,-659.2644653320312,-5.554173946380615,3.051490068435669,657.8526611328125,657.585205078125,0.1097196638584137,0.04891592636704445,0.0003,0.0003,0.10971670597791672
,,,,,506999,7476.207,1000,,,,,,,,,,
,,,,,507000,,,-663.7006225585938,-5.356043338775635,3.7418413162231445,661.80810546875,662.3759765625,0.11044740676879883,0.07112331688404083,0.0003,0.0003,0.11044397950172424
,,,,,507999,7367.997,1000,,,,,,,,,,
,,,,,508000,,,-659.35986328125,-5.857006072998047,3.2040860652923584,657.4142456054688,657.6571044921875,0.11008214205503464,0.01574110984802246,0.0003,0.0003,0.11007729172706604
,,,,,508999,7514.6055,1000,,,,,,,,,,
,,,,,509000,,,-662.25732421875,-6.027159214019775,2.420342206954956,660.9913330078125,661.0091552734375,0.10938914120197296,-0.0029709418304264545,0.0003,0.0003,0.10938848555088043
,,,,,509999,7474.2407,1000,,,,,,,,,,
7395.819,82.67324,7463.968,7174.7847,1000.0,510000,,,-658.1497192382812,-6.238427639007568,3.0620100498199463,656.8546142578125,656.7921752929688,0.10994414985179901,-0.026213709264993668,0.0003,0.0003,0.10994753241539001
,,,,,510999,7518.7417,1000,,,,,,,,,,
,,,,,511000,,,-661.0518798828125,-6.01808500289917,3.1876139640808105,659.8369140625,660.090576171875,0.1104758232831955,-0.001997903687879443,0.0003,0.0003,0.11047721654176712
,,,,,511999,7363.3076,1000,,,,,,,,,,
,,,,,512000,,,-663.3131713867188,-6.404404163360596,3.621032953262329,662.127685546875,661.7373657226562,0.11082714051008224,-0.04481897130608559,0.0003,0.0003,0.11082759499549866
,,,,,512999,7430.8335,1000,,,,,,,,,,
,,,,,513000,,,-656.2810668945312,-6.945064067840576,4.140633583068848,654.584228515625,654.5656127929688,0.11136797070503235,-0.10524985194206238,0.0003,0.0003,0.1113748699426651
,,,,,513999,4470.0386,1000,,,,,,,,,,
,,,,,514000,,,-667.5577392578125,-5.4920501708984375,3.3550491333007812,666.208251953125,665.9497680664062,0.11125870794057846,0.05651382356882095,0.0003,0.0003,0.11125420033931732
,,,,,514999,7490.2217,1000,,,,,,,,,,
7411.564,81.1029,7483.5337,7198.4146,1000.0,515000,,,-663.9541015625,-6.490146636962891,3.6957168579101562,662.619140625,662.3171997070312,0.11105628311634064,-0.05443383380770683,0.0003,0.0003,0.11105133593082428
,,,,,515999,7656.4844,1000,,,,,,,,,,
,,,,,516000,,,-661.9521484375,-6.1219282150268555,3.431819200515747,660.662841796875,660.8211669921875,0.1117900162935257,-0.01363035012036562,0.0003,0.0003,0.11179281771183014
,,,,,516999,7535.0264,1000,,,,,,,,,,
,,,,,517000,,,-661.4717407226562,-6.061587810516357,3.2465591430664062,660.2000732421875,660.0948486328125,0.11142315715551376,-0.006862322799861431,0.0003,0.0003,0.11142212152481079
,,,,,517999,7491.195,1000,,,,,,,,,,
,,,,,518000,,,-668.5572509765625,-5.79034948348999,2.6954991817474365,667.344482421875,667.1192016601562,0.11059895157814026,0.023187100887298584,0.0003,0.0003,0.11059460043907166
,,,,,518999,7537.8213,1000,,,,,,,,,,
,,,,,519000,,,-671.1902465820312,-5.570738792419434,2.9756181240081787,670.15576171875,670.0211791992188,0.11067607998847961,0.04750901460647583,0.0003,0.0003,0.11067523062229156
,,,,,519999,7499.808,1000,,,,,,,,,,
7474.6274,101.930244,7570.5127,7210.77,1000.0,520000,,,-669.484619140625,-6.079012870788574,3.368248224258423,668.02685546875,668.0015869140625,0.11084838956594467,-0.00875847227871418,0.0003,0.0003,0.11084754019975662
,,,,,520999,7483.4277,1000,,,,,,,,,,
,,,,,521000,,,-670.6714477539062,-5.358295917510986,3.9264132976531982,669.3214111328125,669.2750244140625,0.11041314899921417,0.07085259258747101,0.0003,0.0003,0.11041407287120819
,,,,,521999,7448.7866,1000,,,,,,,,,,
,,,,,522000,,,-675.7405395507812,-5.985429763793945,7.437966346740723,674.4755859375,674.00341796875,0.1098952516913414,0.0016011751722544432,0.0003,0.0003,0.10989108681678772
,,,,,522999,7600.211,1000,,,,,,,,,,
,,,,,523000,,,-668.9432373046875,-6.199159622192383,3.091050624847412,667.7166748046875,667.740966796875,0.11000335961580276,-0.02190820686519146,0.0003,0.0003,0.11000867933034897
,,,,,523999,7572.4443,1000,,,,,,,,,,
,,,,,524000,,,-665.7392578125,-6.55800199508667,4.54184103012085,664.1980590820312,664.3231201171875,0.11093159019947052,-0.0619000680744648,0.0003,0.0003,0.11093399673700333
,,,,,524999,7571.212,1000,,,,,,,,,,
7573.471,79.833145,7712.13,7450.491,1000.0,525000,,,-672.1651611328125,-5.946694374084473,4.0907182693481445,670.4888305664062,670.7171630859375,0.11160016804933548,0.005948894191533327,0.0003,0.0003,0.11160027980804443
,,,,,525999,7338.3833,1000,,,,,,,,,,
,,,,,526000,,,-673.0060424804688,-6.200681209564209,2.6072916984558105,671.7056274414062,671.757080078125,0.11070878058671951,-0.022217217832803726,0.0003,0.0003,0.11070964485406876
,,,,,526999,7641.5625,1000,,,,,,,,,,
,,,,,527000,,,-677.1063842773438,-5.9823126792907715,3.1801910400390625,675.6669921875,675.5989990234375,0.11102753132581711,0.001963746501132846,0.0003,0.0003,0.11103025823831558
,,,,,527999,7596.5127,1000,,,,,,,,,,
,,,,,528000,,,-669.0294799804688,-6.151155948638916,4.079136848449707,667.7307739257812,667.11962890625,0.11140934377908707,-0.01684015430510044,0.0003,0.0003,0.11140966415405273
,,,,,528999,7479.78,1000,,,,,,,,,,
,,,,,529000,,,-670.5044555664062,-5.663215637207031,3.9825003147125244,669.1945190429688,669.1373291015625,0.11207174509763718,0.03774401918053627,0.0003,0.0003,0.11207094043493271
,,,,,529999,7559.3706,1000,,,,,,,,,,
7667.8657,63.836174,7775.4536,7601.0044,1000.0,530000,,,-675.6312866210938,-5.406947135925293,2.796297073364258,674.5802001953125,674.3208618164062,0.11210320144891739,0.06648313999176025,0.0003,0.0003,0.11209724098443985
,,,,,530999,7476.29,1000,,,,,,,,,,
,,,,,531000,,,-671.4759521484375,-5.639883995056152,4.1744704246521,670.1736450195312,670.0039672851562,0.11198707669973373,0.04032828286290169,0.0003,0.0003,0.11198984831571579
,,,,,531999,7558.054,1000,,,,,,,,,,
,,,,,532000,,,-667.4860229492188,-6.029178619384766,4.305030822753906,666.062255859375,665.64990234375,0.11215067654848099,-0.0032724253833293915,0.0003,0.0003,0.1121569573879242
,,,,,532999,5304.5728,1000,,,,,,,,,,
,,,,,533000,,,-680.9259643554688,-5.749087333679199,4.704630374908447,679.7132568359375,679.7352905273438,0.11363215744495392,0.02851174771785736,0.0003,0.0003,0.11363007128238678
,,,,,533999,7551.117,1000,,,,,,,,,,
,,,,,534000,,,-675.6968994140625,-5.968265533447266,3.4499313831329346,674.2431640625,674.2359619140625,0.11274690181016922,0.0035779511090368032,0.0003,0.0003,0.1127401813864708
,,,,,534999,7462.3037,1000,,,,,,,,,,
7623.2124,61.66508,7701.6904,7489.4263,1000.0,535000,,,-675.899658203125,-5.885566711425781,2.7928242683410645,674.3892822265625,674.3428955078125,0.11417651921510696,0.013065558858215809,0.0003,0.0003,0.11418452113866806
,,,,,535999,7577.883,1000,,,,,,,,,,
,,,,,536000,,,-678.4251708984375,-6.2427544593811035,3.4163496494293213,677.1219482421875,676.921875,0.11437273770570755,-0.027764489874243736,0.0003,0.0003,0.11437175422906876
,,,,,536999,7529.288,1000,,,,,,,,,,
,,,,,537000,,,-679.2025146484375,-5.892979621887207,2.5014758110046387,678.3074951171875,678.126953125,0.11403149366378784,0.012203668244183064,0.0003,0.0003,0.1140318214893341
,,,,,537999,7373.5347,1000,,,,,,,,,,
,,,,,538000,,,-677.2520751953125,-6.213189601898193,3.1491928100585938,675.5843505859375,675.6302490234375,0.1131872609257698,-0.02413036674261093,0.0003,0.0003,0.11318496614694595
,,,,,538999,7459.8667,1000,,,,,,,,,,
,,,,,539000,,,-679.1957397460938,-5.809896469116211,2.976835250854492,677.8551635742188,677.6405639648438,0.11337548494338989,0.021553052589297295,0.0003,0.0003,0.11337542533874512
,,,,,539999,7645.9854,1000,,,,,,,,,,
7641.3633,78.44485,7744.2153,7489.752,1000.0,540000,,,-676.4356079101562,-6.113709449768066,2.8008670806884766,675.0083618164062,674.9900512695312,0.11341941356658936,-0.012896873988211155,0.0003,0.0003,0.11342006176710129
,,,,,540999,7654.336,1000,,,,,,,,,,
,,,,,541000,,,-677.0050048828125,-6.077162742614746,4.2128729820251465,675.2687377929688,674.9620361328125,0.11274760216474533,-0.008699904195964336,0.0003,0.0003,0.1127498596906662
,,,,,541999,7512.236,1000,,,,,,,,,,
,,,,,542000,,,-675.1552734375,-6.760199546813965,5.387613296508789,673.3700561523438,673.1466064453125,0.11281786113977432,-0.08576404303312302,0.0003,0.0003,0.11282084882259369
,,,,,542999,7644.9717,1000,,,,,,,,,,
,,,,,543000,,,-684.76025390625,-6.0683088302612305,3.2224199771881104,683.517578125,682.8529663085938,0.11331986635923386,-0.007740693632513285,0.0003,0.0003,0.1133245974779129
,,,,,543999,7655.474,1000,,,,,,,,,,
,,,,,544000,,,-679.0726928710938,-5.919910430908203,4.9380950927734375,677.796875,677.8457641601562,0.11352679133415222,0.009092236869037151,0.0003,0.0003,0.11352625489234924
,,,,,544999,7756.599,1000,,,,,,,,,,
7762.1157,67.361336,7871.8013,7639.499,1000.0,545000,,,-681.1995849609375,-6.226158142089844,2.6044678688049316,680.0072631835938,680.1912231445312,0.11292693018913269,-0.025539355352520943,0.0003,0.0003,0.11292599141597748
,,,,,545999,6659.2354,1000,,,,,,,,,,
,,,,,546000,,,-671.6502075195312,-6.6459455490112305,5.09278678894043,670.2368774414062,670.0574340820312,0.11329042166471481,-0.07317943871021271,0.0003,0.0003,0.11329258233308792
,,,,,546999,7459.9136,1000,,,,,,,,,,
,,,,,547000,,,-686.260009765625,-6.0731201171875,3.128495693206787,685.01513671875,685.0809326171875,0.11449573189020157,-0.008371943607926369,0.0003,0.0003,0.1144968792796135
,,,,,547999,7549.7344,1000,,,,,,,,,,
,,,,,548000,,,-681.0076293945312,-6.413787364959717,3.9958345890045166,679.4451293945312,679.3070678710938,0.11296506226062775,-0.04674350097775459,0.0003,0.0003,0.11296398192644119
,,,,,548999,7758.148,1000,,,,,,,,,,
,,,,,549000,,,-686.5121459960938,-5.665660381317139,3.2575020790100098,685.4248046875,685.3602294921875,0.11427663266658783,0.03820720314979553,0.0003,0.0003,0.1142769306898117
,,,,,549999,7496.2,1000,,,,,,,,,,
7657.1343,96.64229,7810.759,7501.573,1000.0,550000,,,-685.767822265625,-6.000880718231201,3.0927348136901855,684.4191284179688,684.3861083984375,0.11497069150209427,-0.00010129811562364921,0.0003,0.0003,0.1149735376238823
,,,,,550999,7664.547,1000,,,,,,,,,,
,,,,,551000,,,-683.3982543945312,-6.359318733215332,4.988443374633789,682.71875,682.1435546875,0.11484428495168686,-0.041265640407800674,0.0003,0.0003,0.11484773457050323
,,,,,551999,7745.337,1000,,,,,,,,,,
,,,,,552000,,,-690.41259765625,-5.515063762664795,4.385649681091309,689.4141845703125,689.3744506835938,0.11488251388072968,0.05571068078279495,0.0003,0.0003,0.11487577855587006
,,,,,552999,7767.51,1000,,,,,,,,,,
,,,,,553000,,,-685.1060180664062,-6.120786666870117,3.0843937397003174,683.385986328125,683.5155639648438,0.11454233527183533,-0.013835159130394459,0.0003,0.0003,0.11453914642333984
,,,,,553999,7703.4214,1000,,,,,,,,,,
,,,,,554000,,,-685.9292602539062,-6.342945098876953,2.993863105773926,684.7638549804688,684.4341430664062,0.11503468453884125,-0.03945067152380943,0.0003,0.0003,0.11503926664590836
,,,,,554999,7652.745,1000,,,,,,,,,,
7730.578,160.71483,7999.1807,7420.809,1000.0,555000,,,-687.0088500976562,-5.719642162322998,4.266360759735107,685.8895263671875,686.1861572265625,0.11568763107061386,0.0324338935315609,0.0003,0.0003,0.11568782478570938
,,,,,555999,7701.429,1000,,,,,,,,,,
,,,,,556000,,,-691.599365234375,-6.024118423461914,4.706932544708252,690.0338745117188,690.0828857421875,0.11533787101507187,-0.0027817159425467253,0.0003,0.0003,0.11533748358488083
,,,,,556999,7673.02,1000,,,,,,,,,,
,,,,,557000,,,-690.2985229492188,-6.401858806610107,2.920786142349243,689.0157470703125,689.1563110351562,0.11558692157268524,-0.04644959047436714,0.0003,0.0003,0.11559488624334335
,,,,,557999,7828.26,1000,,,,,,,,,,
,,,,,558000,,,-682.5609741210938,-5.667749404907227,4.73000955581665,681.2113037109375,680.7034301757812,0.11545923352241516,0.038361385464668274,0.0003,0.0003,0.11545267701148987
,,,,,558999,7816.3584,1000,,,,,,,,,,
,,,,,559000,,,-687.6952514648438,-6.296952247619629,3.4059700965881348,686.1277465820312,686.224853515625,0.11566333472728729,-0.03434646129608154,0.0003,0.0003,0.11566471308469772
,,,,,559999,7769.5405,1000,,,,,,,,,,
7774.3955,165.95157,7905.4634,7335.1455,1000.0,560000,,,-685.7278442382812,-6.137072563171387,3.4211885929107666,684.182373046875,683.997802734375,0.11666380614042282,-0.01599138230085373,0.0003,0.0003,0.11666294187307358
,,,,,560999,7804.427,1000,,,,,,,,,,
,,,,,561000,,,-697.4181518554688,-5.948145389556885,4.163694858551025,695.63525390625,695.87353515625,0.11629179120063782,0.00603021215647459,0.0003,0.0003,0.11629126220941544
,,,,,561999,7692.1157,1000,,,,,,,,,,
,,,,,562000,,,-685.6300659179688,-6.057067394256592,4.447982311248779,683.4638671875,684.1150512695312,0.1173933744430542,-0.006699314806610346,0.0003,0.0003,0.11739037930965424
,,,,,562999,7825.283,1000,,,,,,,,,,
,,,,,563000,,,-691.8245239257812,-6.485902786254883,2.9156103134155273,690.335693359375,690.3411865234375,0.11715158075094223,-0.056924253702163696,0.0003,0.0003,0.11715532094240189
,,,,,563999,7738.4287,1000,,,,,,,,,,
,,,,,564000,,,-699.1057739257812,-6.352717876434326,3.133005380630493,697.7921142578125,697.8927612304688,0.11701825261116028,-0.04127438738942146,0.0003,0.0003,0.117022804915905
,,,,,564999,7723.513,1000,,,,,,,,,,
7702.435,160.75104,7869.3296,7296.77,1000.0,565000,,,-690.97900390625,-5.916241645812988,2.9616613388061523,689.6431884765625,689.7700805664062,0.11628369241952896,0.009739777073264122,0.0003,0.0003,0.11628560721874237
,,,,,565999,7747.633,1000,,,,,,,,,,
,,,,,566000,,,-693.5734252929688,-5.966962814331055,3.6261329650878906,692.3424072265625,692.195068359375,0.11581479758024216,0.0038261881563812494,0.0003,0.0003,0.11581151187419891
,,,,,566999,7798.5903,1000,,,,,,,,,,
,,,,,567000,,,-691.8927001953125,-6.109409809112549,5.283237457275391,690.6365356445312,690.7843017578125,0.11706186830997467,-0.012807747349143028,0.0003,0.0003,0.11706268042325974
,,,,,567999,7719.531,1000,,,,,,,,,,
,,,,,568000,,,-696.95068359375,-6.028611660003662,3.707145929336548,695.8565673828125,695.7469482421875,0.11651130765676498,-0.003333594184368849,0.0003,0.0003,0.11650961637496948
,,,,,568999,7822.043,1000,,,,,,,,,,
,,,,,569000,,,-699.1100463867188,-5.731184959411621,3.653369903564453,697.633544921875,697.73486328125,0.11661936342716217,0.031349025666713715,0.0003,0.0003,0.11661753058433533
,,,,,569999,7855.5703,1000,,,,,,,,,,
7658.4346,594.9197,7932.342,5879.9766,1000.0,570000,,,-697.2557373046875,-5.794595241546631,3.194632053375244,695.6959228515625,695.6624755859375,0.11676929891109467,0.023984970524907112,0.0003,0.0003,0.11676158756017685
,,,,,570999,7004.9805,1000,,,,,,,,,,
,,,,,571000,,,-698.9290161132812,-5.957115173339844,3.131439447402954,697.69970703125,697.2996826171875,0.11746861040592194,0.005037636961787939,0.0003,0.0003,0.11747334152460098
,,,,,571999,7741.347,1000,,,,,,,,,,
,,,,,572000,,,-702.2910766601562,-6.0146098136901855,2.794145345687866,700.8931884765625,700.715087890625,0.1172051653265953,-0.0017123264260590076,0.0003,0.0003,0.11720393598079681
,,,,,572999,7691.275,1000,,,,,,,,,,
,,,,,573000,,,-692.8993530273438,-5.889617919921875,3.8631412982940674,691.2157592773438,691.612060546875,0.11684378981590271,0.012897517532110214,0.0003,0.0003,0.11683596670627594
,,,,,573999,7712.681,1000,,,,,,,,,,
,,,,,574000,,,-694.330810546875,-5.885439395904541,2.322514057159424,692.7181396484375,692.8804931640625,0.11647884547710419,0.013343904167413712,0.0003,0.0003,0.11647645384073257
,,,,,574999,7766.9087,1000,,,,,,,,,,
7027.116,2458.852,7929.5186,-347.4497,1000.0,575000,,,-690.6580200195312,-6.011180400848389,5.780184268951416,689.4034423828125,689.1295166015625,0.11624471843242645,-0.0012996529694646597,0.0003,0.0003,0.11624053865671158
,,,,,575999,7740.376,1000,,,,,,,,,,
,,,,,576000,,,-696.62646484375,-6.237189292907715,3.6810977458953857,695.0695190429688,695.116943359375,0.11564287543296814,-0.02742924913764,0.0003,0.0003,0.11564268171787262
,,,,,576999,7849.6587,1000,,,,,,,,,,
,,,,,577000,,,-694.4160766601562,-6.2605767250061035,4.876455307006836,693.0159912109375,693.2302856445312,0.11584636569023132,-0.030186869204044342,0.0003,0.0003,0.11585097759962082
,,,,,577999,7556.4956,1000,,,,,,,,,,
,,,,,578000,,,-696.9302368164062,-5.540064334869385,3.3958935737609863,695.5059204101562,695.7728881835938,0.11725365370512009,0.0539291612803936,0.0003,0.0003,0.11724627763032913
,,,,,578999,7840.3833,1000,,,,,,,,,,
,,,,,579000,,,-707.341064453125,-6.033339977264404,3.569122314453125,705.756103515625,705.9110717773438,0.11706968396902084,-0.0039031433407217264,0.0003,0.0003,0.11706843227148056
,,,,,579999,7692.498,1000,,,,,,,,,,
7753.3623,141.32787,7878.253,7390.62,1000.0,580000,,,-697.6111450195312,-5.036210060119629,4.217970848083496,695.8333740234375,695.6694946289062,0.11776787787675858,0.11350344121456146,0.0003,0.0003,0.11776119470596313
,,,,,580999,7832.201,1000,,,,,,,,,,
,,,,,581000,,,-709.5880737304688,-5.994405269622803,3.4286413192749023,708.5284423828125,708.4869384765625,0.11675222963094711,0.0006532176630571485,0.0003,0.0003,0.11675512790679932
,,,,,581999,7845.8164,1000,,,,,,,,,,
,,,,,582000,,,-702.8405151367188,-6.354344367980957,3.8266983032226562,701.399658203125,701.40673828125,0.11696302890777588,-0.04144520312547684,0.0003,0.0003,0.1169573962688446
,,,,,582999,7269.267,1000,,,,,,,,,,
,,,,,583000,,,-701.0322265625,-6.105295181274414,3.544473171234131,699.721435546875,699.5224609375,0.11704931408166885,-0.012324783019721508,0.0003,0.0003,0.11705265939235687
,,,,,583999,7981.136,1000,,,,,,,,,,
,,,,,584000,,,-705.6766967773438,-6.22293758392334,3.8054721355438232,704.2977294921875,704.036865234375,0.11705735325813293,-0.026096448302268982,0.0003,0.0003,0.11705528199672699
,,,,,584999,7719.2617,1000,,,,,,,,,,
7877.5547,80.7374,7948.7827,7663.3555,1000.0,585000,,,-701.4881591796875,-5.876392841339111,3.940906047821045,699.8784790039062,699.7487182617188,0.11728329211473465,0.014497015625238419,0.0003,0.0003,0.11728346347808838
,,,,,585999,4661.234,1000,,,,,,,,,,
,,,,,586000,,,-702.2946166992188,-5.78975772857666,4.554523944854736,700.861083984375,700.8155517578125,0.11751754581928253,0.02470717392861843,0.0003,0.0003,0.11751597374677658
,,,,,586999,7832.886,1000,,,,,,,,,,
,,,,,587000,,,-699.956298828125,-5.973645210266113,4.845783233642578,697.8961181640625,698.2300415039062,0.11739712953567505,0.003093984443694353,0.0003,0.0003,0.11740278452634811
,,,,,587999,7885.0684,1000,,,,,,,,,,
,,,,,588000,,,-700.8445434570312,-6.458898544311523,4.857983112335205,699.1295776367188,699.1993408203125,0.1169159933924675,-0.053652580827474594,0.0003,0.0003,0.11692193150520325
,,,,,588999,7803.9907,1000,,,,,,,,,,
,,,,,589000,,,-706.2655639648438,-5.661128997802734,4.5330891609191895,704.8311767578125,704.8801879882812,0.11643816530704498,0.0394575335085392,0.0003,0.0003,0.11644160747528076
,,,,,589999,7893.545,1000,,,,,,,,,,
