Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
3.8020272,24.59874,44.359314,-42.12738,169.0,10.954555,20.054781,42.05893,-22.806889,251.25,13.893209457397461,987.8008422851562,111667,662.7406485080719,,52
-4.076341,24.794975,26.44207,-42.23217,475.0,-8.076796,48.36723,88.60645,-77.76848,250.54545454545453,9.592960357666016,1092.4012451171875,114423,671.2598633766174,,53
-9.536442,33.390404,45.49038,-63.463768,447.6666666666667,-13.765046,44.501762,35.05516,-149.0205,176.16666666666666,5.0766425132751465,1338.8009033203125,116537,689.4076421260834,,54
-8.238133,50.671032,66.73101,-68.93514,351.0,-8.73876,42.219406,42.625854,-81.385925,311.42857142857144,7.102910995483398,1119.5672607421875,118717,707.3464803695679,,55
-46.674747,54.023727,55.77919,-139.76517,209.72727272727272,-2.130116,42.282806,51.0335,-80.32779,300.42857142857144,8.517230987548828,1091.6971435546875,120820,724.2739903926849,,56
-6.4800386,34.313496,28.680382,-62.986633,313.0,10.600551,40.90497,56.426632,-64.66863,542.4,9.047507286071777,998.377685546875,123532,741.5076236724854,,57
-54.311226,59.98117,59.354904,-125.87259,335.2857142857143,-51.04343,85.93112,37.610596,-265.45038,263.125,-3.9455573558807373,2697.434814453125,125637,754.3981909751892,,58
-72.19663,57.419014,17.569647,-154.56021,341.6666666666667,-49.523678,67.49622,11.327583,-149.32114,333.8333333333333,-0.08647242933511734,1410.0145263671875,127640,767.8629703521729,,59
-64.96033,46.213863,19.668304,-133.08972,341.0,-87.42039,53.581806,-10.085215,-155.31111,424.0,-5.928781509399414,1442.5643310546875,130608,788.2408077716827,,60
-63.169777,105.241806,72.67114,-218.39528,430.8,-24.17027,29.520796,10.742533,-66.90897,601.0,5.575379848480225,425.95513916015625,133012,810.0017826557159,,61
-60.92156,105.65738,51.44288,-189.45462,393.1666666666667,20.910263,77.183205,76.48309,-111.708336,610.5,8.247776985168457,1294.0968017578125,135454,831.7969696521759,,62
-9.456581,85.14069,77.36943,-121.36076,507.2,-59.568237,52.63412,26.990944,-121.50623,227.66666666666666,-6.961627960205078,1650.6395263671875,137503,852.5755708217621,,63
-22.737516,85.69371,88.58024,-119.88597,746.0,-64.35761,77.141495,13.190094,-176.5988,642.5,0.13463230431079865,1210.31103515625,140073,875.2382688522339,,64
-51.37504,37.446087,-24.065798,-125.19815,406.6,-29.919857,83.37379,66.04753,-157.69994,610.25,3.736274480819702,843.069580078125,142514,894.6377060413361,,65
-94.01781,92.027534,19.137665,-213.57175,448.4,-27.812046,92.71177,75.14159,-150.05882,637.0,4.235332012176514,1037.57177734375,145062,917.5766139030457,,66
-26.782953,32.06714,25.280796,-81.68426,467.6666666666667,-44.80384,56.324894,0.48918915,-155.7693,549.6,0.630468487739563,988.1595458984375,147810,944.0362422466278,,67
1.5426273,59.76482,74.29098,-85.52964,604.5,-12.457333,36.446655,44.376675,-69.67382,404.8,3.6897313594818115,933.2416381835938,149834,960.7364943027496,,68
-54.86845,65.55874,6.74012,-175.76851,471.6,3.5622263,33.66606,37.228287,-30.103834,1000.0,6.046560287475586,348.1715087890625,151834,978.9058258533478,,69
