Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-588.33685,35.290844,-550.7924,-635.58673,1000.0,-561.38696,61.407154,-445.09705,-626.1232,1000.0,-81.18404388427734,220000,97.08991146087646,,43
-558.8714,51.18398,-509.9455,-629.5338,1000.0,-586.0218,70.28023,-504.34387,-714.2269,1000.0,-84.13062286376953,225000,99.27403712272644,,44
-507.96716,66.011795,-423.35886,-584.4387,1000.0,-559.07153,84.162605,-410.37616,-626.95874,1000.0,-79.05443572998047,230000,101.45661807060242,,45
-548.9263,70.438995,-451.06512,-613.97754,1000.0,-508.60532,64.59194,-389.45517,-565.6086,1000.0,-73.43173217773438,235000,103.67396068572998,,46
-473.60205,71.91703,-374.71234,-543.6311,1000.0,-521.28827,45.53424,-467.45822,-583.61316,1000.0,-74.3050537109375,240000,105.89967036247253,,47
-491.56616,38.642807,-442.68225,-537.1664,1000.0,-511.2566,27.659706,-467.44028,-541.0721,1000.0,-72.46873474121094,245000,108.09641790390015,,48
-432.29663,80.26018,-352.8926,-542.2396,1000.0,-509.63312,7.4410787,-501.3208,-522.0226,1000.0,-72.22111511230469,250000,110.2789831161499,,49
-462.27884,24.349796,-443.88492,-496.68726,1000.0,-459.15616,51.311848,-362.84558,-512.5029,1000.0,-65.15166473388672,255000,112.46456217765808,,50
-431.9147,41.951878,-392.12457,-489.92145,1000.0,-477.8482,29.038767,-428.2049,-511.3661,1000.0,-67.41326141357422,260000,114.65101099014282,,51
-454.16397,5.6975107,-448.32233,-461.89093,1000.0,-434.142,39.199917,-401.80286,-499.3022,1000.0,-60.7578125,265000,116.87064790725708,,52
-448.63748,14.960048,-430.3935,-467.037,1000.0,-434.16226,29.343544,-391.15588,-461.5154,1000.0,-60.71963119506836,270000,119.09339237213135,,53
-419.96304,13.685331,-401.16742,-433.3578,1000.0,-380.25885,20.987719,-349.0959,-404.06277,1000.0,-53.388301849365234,275000,121.32365608215332,,54
-494.0131,80.86761,-429.89703,-608.0846,1000.0,-425.66943,41.386875,-365.5356,-487.09418,1000.0,-59.77057647705078,280000,123.50277757644653,,55
-396.50272,41.790207,-359.19513,-454.8521,1000.0,-407.47552,67.10005,-289.80563,-490.49197,1000.0,-56.907230377197266,285000,125.73865413665771,,56
-445.03458,61.291714,-372.83398,-522.6718,1000.0,-428.6983,47.391335,-369.312,-499.19287,1000.0,-59.69710159301758,290000,127.96342325210571,,57
-423.45935,62.747726,-342.7454,-495.75156,1000.0,-415.31543,27.337538,-381.08453,-455.89954,1000.0,-57.39533233642578,295000,130.1509289741516,,58
-414.99142,30.68426,-391.5144,-458.33542,1000.0,-427.14972,56.588604,-341.28845,-500.39746,1000.0,-58.64452362060547,300000,132.35893201828003,,59
-389.849,37.90789,-336.24625,-417.40707,1000.0,-438.09067,35.766376,-374.3932,-481.86493,1000.0,-59.893611907958984,305000,134.57128310203552,,60
-409.13174,75.31404,-320.1422,-504.31137,1000.0,-400.19394,47.80186,-340.83737,-481.97174,1000.0,-55.376407623291016,310000,136.77594470977783,,61
-403.3107,41.098186,-370.88956,-461.2974,1000.0,-382.91287,65.09398,-299.59058,-445.61548,1000.0,-51.907958984375,315000,139.01525783538818,,62
-374.09464,55.034996,-315.1161,-447.566,1000.0,-375.65204,37.03827,-340.2917,-447.4741,1000.0,-50.706031799316406,320000,141.23845314979553,,63
-353.06046,30.374332,-312.98578,-386.49237,1000.0,-378.9743,54.325344,-311.75092,-476.85025,1000.0,-50.58616256713867,325000,143.4781894683838,,64
-312.65414,26.09179,-285.5028,-347.86948,1000.0,-357.81146,53.88317,-304.13086,-425.02753,1000.0,-47.62812042236328,330000,145.68343043327332,,65
-349.45377,15.861528,-328.78815,-367.3418,1000.0,-365.9684,42.0944,-319.8991,-417.04947,1000.0,-48.86238479614258,335000,147.9078917503357,,66
-374.16284,22.190037,-343.42578,-395.0105,1000.0,-349.32812,17.470499,-316.32886,-367.89648,1000.0,-46.33818054199219,340000,150.1157102584839,,67
-318.0433,56.099354,-250.20175,-387.585,1000.0,-380.3238,51.044807,-333.04907,-477.31116,1000.0,-50.34116744995117,345000,152.3701901435852,,68
-347.6909,45.2187,-314.73785,-411.6297,1000.0,-334.99307,50.730576,-278.90704,-404.6518,1000.0,-44.019554138183594,350000,154.59897422790527,,69
-310.1553,21.674582,-281.08508,-333.109,1000.0,-382.32178,44.2665,-308.77838,-428.05072,1000.0,-48.69059371948242,355000,156.83781147003174,,70
