Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,17456,212.41953,101,,,,,,,,
,,,,,17548,195.43938,92,,,,,,,,
,,,,,17638,191.30193,90,,,,,,,,
,,,,,17745,238.9056,107,,,,,,,,
,,,,,17850,226.53996,105,,,,,,,,
,,,,,17967,264.3758,117,,,,,,,,
,,,,,18000,,,-70.6834716796875,-1.2651894092559814,7.743098258972168,68.00440979003906,68.3357162475586,0.0003,0.0003,0.1
,,,,,18085,268.6775,118,,,,,,,,
,,,,,18210,286.2265,125,,,,,,,,
,,,,,18327,292.8125,117,,,,,,,,
,,,,,18451,308.11658,124,,,,,,,,
,,,,,18576,296.10745,125,,,,,,,,
,,,,,18702,308.81088,126,,,,,,,,
,,,,,18834,307.19186,132,,,,,,,,
,,,,,18974,294.75204,140,,,,,,,,
,,,,,19000,,,-77.57192993164062,-1.8295435905456543,17.284399032592773,73.88724517822266,73.70838928222656,0.0003,0.0003,0.1
,,,,,19111,278.8071,137,,,,,,,,
,,,,,19225,254.82999,114,,,,,,,,
,,,,,19337,262.7072,112,,,,,,,,
,,,,,19457,263.54785,120,,,,,,,,
,,,,,19584,297.5644,127,,,,,,,,
,,,,,19701,248.39417,117,,,,,,,,
,,,,,19842,320.99414,141,,,,,,,,
,,,,,19976,310.578,134,,,,,,,,
263.6007,79.00856,312.7412,43.81059,119.5,20000,,,-86.80742645263672,-1.666588544845581,3.973982095718384,82.96078491210938,83.16529083251953,0.0003,0.0003,0.1
,,,,,20108,290.86734,132,,,,,,,,
,,,,,20244,306.65982,136,,,,,,,,
,,,,,20366,277.04834,122,,,,,,,,
,,,,,20508,336.50308,142,,,,,,,,
,,,,,20642,296.93683,134,,,,,,,,
,,,,,20674,50.93709,32,,,,,,,,
,,,,,20797,288.4764,123,,,,,,,,
,,,,,20832,55.5702,35,,,,,,,,
,,,,,20969,319.64233,137,,,,,,,,
,,,,,21000,,,-93.53611755371094,-1.893653154373169,5.802459716796875,90.32981872558594,90.14776611328125,0.0003,0.0003,0.1
,,,,,21085,280.0713,116,,,,,,,,
,,,,,21113,43.036003,28,,,,,,,,
,,,,,21232,256.91718,119,,,,,,,,
,,,,,21264,52.581844,32,,,,,,,,
,,,,,21382,260.65024,118,,,,,,,,
,,,,,21422,67.96054,40,,,,,,,,
,,,,,21521,194.72899,99,,,,,,,,
,,,,,21596,133.4225,75,,,,,,,,
,,,,,21631,58.93484,35,,,,,,,,
,,,,,21664,55.079865,33,,,,,,,,
,,,,,21707,61.97223,43,,,,,,,,
,,,,,21736,48.496376,29,,,,,,,,
,,,,,21860,284.56635,124,,,,,,,,
,,,,,21897,62.78345,37,,,,,,,,
,,,,,22000,,,-101.72541809082031,-2.39109206199646,8.073604583740234,97.01761627197266,97.08259582519531,0.0003,0.0003,0.1
,,,,,22014,276.26938,117,,,,,,,,
,,,,,22127,262.89523,113,,,,,,,,
,,,,,22245,264.69968,118,,,,,,,,
,,,,,22360,274.79395,115,,,,,,,,
,,,,,22397,63.679676,37,,,,,,,,
,,,,,22509,247.4192,112,,,,,,,,
,,,,,22634,291.817,125,,,,,,,,
,,,,,22760,296.97485,126,,,,,,,,
,,,,,22885,281.71002,125,,,,,,,,
,,,,,23000,,,-110.14290618896484,-1.3170199394226074,13.875215530395508,107.78671264648438,108.15707397460938,0.0003,0.0003,0.1
,,,,,23004,272.14246,119,,,,,,,,
,,,,,23124,268.76346,120,,,,,,,,
,,,,,23253,287.42346,129,,,,,,,,
,,,,,23378,278.3783,125,,,,,,,,
,,,,,23503,280.54837,125,,,,,,,,
,,,,,23604,203.02171,101,,,,,,,,
,,,,,23728,276.05923,124,,,,,,,,
,,,,,23833,208.61958,105,,,,,,,,
,,,,,23966,293.58875,133,,,,,,,,
,,,,,24000,,,-115.55343627929688,-1.413506031036377,16.29409408569336,111.45013427734375,111.22219848632812,0.0003,0.0003,0.1
,,,,,24110,317.93442,144,,,,,,,,
,,,,,24233,280.0026,123,,,,,,,,
,,,,,24344,235.8708,111,,,,,,,,
,,,,,24462,269.34158,118,,,,,,,,
,,,,,24582,283.87448,120,,,,,,,,
,,,,,24693,268.1138,111,,,,,,,,
,,,,,24801,256.21182,108,,,,,,,,
,,,,,24913,267.5318,112,,,,,,,,
249.73921,15.397423,272.94113,218.44495,108.1,25000,,,-118.91535949707031,-1.9791474342346191,9.226302146911621,115.46223449707031,116.13261413574219,0.0003,0.0003,0.1
,,,,,25023,254.32353,110,,,,,,,,
,,,,,25135,260.75092,112,,,,,,,,
,,,,,25240,234.16058,105,,,,,,,,
,,,,,25351,268.25806,111,,,,,,,,
,,,,,25448,196.13649,97,,,,,,,,
,,,,,25556,259.75287,108,,,,,,,,
,,,,,25661,253.65485,105,,,,,,,,
,,,,,25777,280.42752,116,,,,,,,,
,,,,,25889,270.33234,112,,,,,,,,
,,,,,25998,290.819,109,,,,,,,,
,,,,,26000,,,-125.19636535644531,-2.200596332550049,9.787503242492676,122.25476837158203,122.4873046875,0.0003,0.0003,0.1
,,,,,26109,287.89618,111,,,,,,,,
,,,,,26214,259.12607,105,,,,,,,,
,,,,,26327,277.36414,113,,,,,,,,
,,,,,26436,286.5826,109,,,,,,,,
,,,,,26546,262.2986,110,,,,,,,,
,,,,,26653,275.3015,107,,,,,,,,
,,,,,26765,295.03864,112,,,,,,,,
,,,,,26799,58.85419,34,,,,,,,,
,,,,,26906,260.31754,107,,,,,,,,
,,,,,27000,,,-129.38922119140625,-1.4278813600540161,8.055011749267578,126.19409942626953,126.1221694946289,0.0003,0.0003,0.1
,,,,,27025,315.7689,119,,,,,,,,
,,,,,27139,304.08148,114,,,,,,,,
,,,,,27258,313.73688,119,,,,,,,,
,,,,,27377,314.5939,119,,,,,,,,
,,,,,27509,350.82648,132,,,,,,,,
,,,,,27628,313.4133,119,,,,,,,,
,,,,,27654,45.041412,26,,,,,,,,
,,,,,27774,323.8161,120,,,,,,,,
,,,,,27914,368.9212,140,,,,,,,,
,,,,,28000,,,-135.25714111328125,-1.4989533424377441,27.458925247192383,131.2867431640625,131.4102325439453,0.0003,0.0003,0.1
,,,,,28042,337.3523,128,,,,,,,,
,,,,,28067,43.233627,25,,,,,,,,
,,,,,28197,349.2472,130,,,,,,,,
,,,,,28222,45.05627,25,,,,,,,,
,,,,,28351,347.2745,129,,,,,,,,
,,,,,28491,350.23227,140,,,,,,,,
,,,,,28613,301.31482,122,,,,,,,,
,,,,,28636,39.984985,23,,,,,,,,
,,,,,28764,333.4816,128,,,,,,,,
,,,,,28799,64.27648,35,,,,,,,,
,,,,,28921,290.12643,122,,,,,,,,
,,,,,29000,,,-142.3038330078125,-1.540924072265625,17.815475463867188,138.12957763671875,138.760498046875,0.0003,0.0003,0.1
,,,,,29055,330.50937,134,,,,,,,,
,,,,,29079,41.699398,24,,,,,,,,
,,,,,29120,76.59189,41,,,,,,,,
,,,,,29241,300.24176,121,,,,,,,,
,,,,,29366,315.6253,125,,,,,,,,
,,,,,29415,91.3592,49,,,,,,,,
,,,,,29543,324.7837,128,,,,,,,,
,,,,,29662,297.25415,119,,,,,,,,
,,,,,29778,290.17593,116,,,,,,,,
,,,,,29895,300.5166,117,,,,,,,,
294.93082,19.643873,322.0652,261.6372,122.2,30000,,,-143.73167419433594,-1.8479996919631958,12.204052925109863,138.5544891357422,139.30389404296875,0.0003,0.0003,0.1
,,,,,30019,287.88065,124,,,,,,,,
,,,,,30142,301.16617,123,,,,,,,,
,,,,,30269,312.36472,127,,,,,,,,
,,,,,30391,303.0783,122,,,,,,,,
,,,,,30413,38.079857,22,,,,,,,,
,,,,,30436,39.839973,23,,,,,,,,
,,,,,30560,304.6229,124,,,,,,,,
,,,,,30683,291.26706,123,,,,,,,,
,,,,,30799,291.4867,116,,,,,,,,
,,,,,30927,312.93567,128,,,,,,,,
,,,,,31000,,,-149.76150512695312,-1.5565530061721802,42.678531646728516,145.70834350585938,144.99563598632812,0.0003,0.0003,0.1
,,,,,31062,312.6098,135,,,,,,,,
,,,,,31181,295.9746,119,,,,,,,,
,,,,,31304,279.9285,123,,,,,,,,
,,,,,31430,311.2063,126,,,,,,,,
,,,,,31547,290.38925,117,,,,,,,,
,,,,,31672,328.68832,125,,,,,,,,
,,,,,31804,319.30707,132,,,,,,,,
,,,,,31943,317.60123,139,,,,,,,,
,,,,,32000,,,-154.02516174316406,-2.077824592590332,73.39202117919922,149.93295288085938,149.53775024414062,0.0003,0.0003,0.1
,,,,,32079,306.0896,136,,,,,,,,
,,,,,32202,296.17456,123,,,,,,,,
,,,,,32325,335.76187,123,,,,,,,,
,,,,,32438,267.09995,113,,,,,,,,
,,,,,32557,280.09583,119,,,,,,,,
,,,,,32676,275.32327,119,,,,,,,,
,,,,,32820,352.88315,144,,,,,,,,
,,,,,32937,302.30972,117,,,,,,,,
,,,,,33000,,,-154.66136169433594,-2.0879642963409424,7.313271522521973,150.62747192382812,150.7813720703125,0.0003,0.0003,0.1
,,,,,33055,321.97943,118,,,,,,,,
,,,,,33160,258.24527,105,,,,,,,,
,,,,,33280,299.0105,120,,,,,,,,
,,,,,33389,270.42883,109,,,,,,,,
,,,,,33510,280.84567,121,,,,,,,,
,,,,,33640,318.1799,130,,,,,,,,
,,,,,33762,280.03378,122,,,,,,,,
,,,,,33861,238.98102,99,,,,,,,,
,,,,,33986,292.48676,125,,,,,,,,
,,,,,34000,,,-158.83761596679688,-1.7418615818023682,96.67250061035156,156.3465576171875,156.02743530273438,0.0003,0.0003,0.1
,,,,,34095,280.914,109,,,,,,,,
,,,,,34205,281.68643,110,,,,,,,,
,,,,,34326,312.56317,121,,,,,,,,
,,,,,34438,267.9309,112,,,,,,,,
,,,,,34543,269.15564,105,,,,,,,,
,,,,,34669,289.7245,126,,,,,,,,
,,,,,34793,301.27365,124,,,,,,,,
,,,,,34912,307.97827,119,,,,,,,,
304.5772,22.32064,336.12802,268.1458,119.1,35000,,,-163.85975646972656,-1.4148187637329102,121.54241180419922,160.95751953125,160.2579803466797,0.0003,0.0003,0.1
,,,,,35056,316.53406,144,,,,,,,,
,,,,,35175,272.1463,119,,,,,,,,
,,,,,35301,297.2353,126,,,,,,,,
,,,,,35423,312.40787,122,,,,,,,,
,,,,,35552,307.3476,129,,,,,,,,
,,,,,35590,53.72088,38,,,,,,,,
,,,,,35695,281.60733,105,,,,,,,,
,,,,,35808,300.25882,113,,,,,,,,
,,,,,35891,187.81763,83,,,,,,,,
,,,,,36000,,,-164.5717315673828,-2.099186897277832,5.672513484954834,160.91748046875,161.0312957763672,0.0003,0.0003,0.1
,,,,,36004,295.0239,113,,,,,,,,
,,,,,36120,304.58658,116,,,,,,,,
,,,,,36227,279.1748,107,,,,,,,,
,,,,,36346,288.40585,119,,,,,,,,
,,,,,36462,306.28268,116,,,,,,,,
,,,,,36575,289.24847,113,,,,,,,,
,,,,,36690,294.00198,115,,,,,,,,
,,,,,36824,297.9743,134,,,,,,,,
,,,,,36938,299.87088,114,,,,,,,,
,,,,,37000,,,-168.13682556152344,-1.6343289613723755,5.880686283111572,164.15939331054688,163.8404541015625,0.0003,0.0003,0.1
,,,,,37052,303.37546,114,,,,,,,,
,,,,,37166,295.34845,114,,,,,,,,
,,,,,37295,284.3933,129,,,,,,,,
,,,,,37411,316.58148,116,,,,,,,,
,,,,,37529,332.4698,118,,,,,,,,
,,,,,37655,358.51376,126,,,,,,,,
,,,,,37770,306.43735,115,,,,,,,,
,,,,,37912,311.82416,142,,,,,,,,
,,,,,38000,,,-169.4460906982422,-1.8141533136367798,5.423049449920654,167.11166381835938,167.54885864257812,0.0003,0.0003,0.1
,,,,,38028,305.73062,116,,,,,,,,
,,,,,38156,299.64545,128,,,,,,,,
,,,,,38273,279.4007,117,,,,,,,,
,,,,,38408,320.3552,135,,,,,,,,
,,,,,38532,311.75015,124,,,,,,,,
,,,,,38638,267.67728,106,,,,,,,,
,,,,,38752,292.22443,114,,,,,,,,
,,,,,38865,278.06934,113,,,,,,,,
,,,,,38974,265.33926,109,,,,,,,,
,,,,,39000,,,-168.9469757080078,-2.135348320007324,20.175525665283203,165.7681427001953,165.90174865722656,0.0003,0.0003,0.1
,,,,,39082,282.09894,108,,,,,,,,
,,,,,39200,308.47195,118,,,,,,,,
,,,,,39319,302.6159,119,,,,,,,,
,,,,,39442,305.4635,123,,,,,,,,
,,,,,39575,315.96243,133,,,,,,,,
,,,,,39687,305.95956,112,,,,,,,,
,,,,,39845,321.46054,158,,,,,,,,
313.6931,20.502302,344.52573,281.10953,150.1,40000,,,-174.0803985595703,-2.323976993560791,10.626097679138184,169.65611267089844,169.9049530029297,0.0003,0.0003,0.1
,,,,,40062,525.50507,217,,,,,,,,
,,,,,40210,298.7894,148,,,,,,,,
,,,,,40391,419.09467,181,,,,,,,,
,,,,,40517,334.60837,126,,,,,,,,
,,,,,40669,312.18018,152,,,,,,,,
,,,,,40809,319.3633,140,,,,,,,,
,,,,,40936,321.6273,127,,,,,,,,
,,,,,41000,,,-170.36013793945312,-1.841902732849121,12.340876579284668,167.568115234375,168.17733764648438,0.0003,0.0003,0.1
,,,,,41075,321.31024,139,,,,,,,,
,,,,,41210,286.24884,135,,,,,,,,
,,,,,41350,348.0483,140,,,,,,,,
,,,,,41456,192.36455,106,,,,,,,,
,,,,,41584,319.71838,128,,,,,,,,
,,,,,41686,185.13078,102,,,,,,,,
,,,,,41792,207.34099,106,,,,,,,,
,,,,,41926,364.36774,134,,,,,,,,
,,,,,42000,,,-175.3318328857422,-2.005366325378418,8.758580207824707,173.33010864257812,173.67599487304688,0.0003,0.0003,0.1
,,,,,42028,196.07925,102,,,,,,,,
,,,,,42131,198.88739,103,,,,,,,,
,,,,,42250,242.88495,119,,,,,,,,
,,,,,42382,309.6397,132,,,,,,,,
,,,,,42533,382.9617,151,,,,,,,,
,,,,,42681,425.00604,148,,,,,,,,
,,,,,42826,386.5844,145,,,,,,,,
,,,,,42960,338.16077,134,,,,,,,,
,,,,,43000,,,-178.601318359375,-2.362678289413452,7.418582439422607,175.8516845703125,176.14065551757812,0.0003,0.0003,0.1
,,,,,43095,339.8674,135,,,,,,,,
,,,,,43235,355.79395,140,,,,,,,,
,,,,,43370,352.3046,135,,,,,,,,
,,,,,43513,369.84332,143,,,,,,,,
,,,,,43645,357.64426,132,,,,,,,,
,,,,,43794,393.3964,149,,,,,,,,
,,,,,43941,391.1152,147,,,,,,,,
,,,,,44000,,,-176.56185913085938,-2.59954571723938,176.98162841796875,172.40293884277344,171.85888671875,0.0003,0.0003,0.1
,,,,,44076,328.31635,135,,,,,,,,
,,,,,44221,383.99695,145,,,,,,,,
,,,,,44368,383.23102,147,,,,,,,,
,,,,,44516,349.83054,148,,,,,,,,
,,,,,44650,321.10226,134,,,,,,,,
,,,,,44784,332.98947,134,,,,,,,,
,,,,,44926,317.75516,142,,,,,,,,
168.54648,124.076454,342.1782,64.7616,77.8,45000,,,-190.67481994628906,-2.0703787803649902,2.8573555946350098,188.89199829101562,188.87037658691406,0.0003,0.0003,0.1
,,,,,45051,297.2111,125,,,,,,,,
,,,,,45200,393.86542,149,,,,,,,,
,,,,,45345,351.11765,145,,,,,,,,
,,,,,45475,320.29517,130,,,,,,,,
,,,,,45617,338.85315,142,,,,,,,,
,,,,,45770,369.4703,153,,,,,,,,
,,,,,45915,346.00037,145,,,,,,,,
,,,,,46000,,,-188.1715087890625,-1.9929662942886353,36.4166374206543,185.85574340820312,185.7615203857422,0.0003,0.0003,0.1
,,,,,46059,337.7085,144,,,,,,,,
,,,,,46099,70.19909,40,,,,,,,,
,,,,,46256,384.57382,157,,,,,,,,
,,,,,46407,337.9537,151,,,,,,,,
,,,,,46555,352.19702,148,,,,,,,,
,,,,,46702,358.52344,147,,,,,,,,
,,,,,46847,360.6974,145,,,,,,,,
,,,,,46874,46.263523,27,,,,,,,,
,,,,,47000,,,-185.7666015625,-2.2040019035339355,12.67020320892334,183.8778839111328,183.96969604492188,0.0003,0.0003,0.1
,,,,,47016,359.52078,142,,,,,,,,
,,,,,47169,375.85422,153,,,,,,,,
,,,,,47310,331.08945,141,,,,,,,,
,,,,,47451,355.33057,141,,,,,,,,
,,,,,47590,340.8697,139,,,,,,,,
,,,,,47738,370.15906,148,,,,,,,,
,,,,,47885,365.5855,147,,,,,,,,
,,,,,48000,,,-184.0687255859375,-2.2095396518707275,33.02627182006836,181.30958557128906,182.1878662109375,0.0003,0.0003,0.1
,,,,,48032,346.5929,147,,,,,,,,
,,,,,48185,375.32425,153,,,,,,,,
,,,,,48339,387.7096,154,,,,,,,,
,,,,,48479,347.08524,140,,,,,,,,
,,,,,48626,360.3453,147,,,,,,,,
,,,,,48785,392.72437,159,,,,,,,,
,,,,,48933,369.0643,148,,,,,,,,
,,,,,49000,,,-194.12786865234375,-1.924208402633667,75.0235595703125,189.1929473876953,188.91845703125,0.0003,0.0003,0.1
,,,,,49083,375.9822,150,,,,,,,,
,,,,,49232,399.25513,149,,,,,,,,
,,,,,49380,376.0672,148,,,,,,,,
,,,,,49526,374.73187,146,,,,,,,,
,,,,,49669,358.4952,143,,,,,,,,
,,,,,49814,371.9581,145,,,,,,,,
,,,,,49970,410.36923,156,,,,,,,,
272.0621,133.54576,384.80933,68.36419,112.1,50000,,,-193.9806671142578,-1.805307149887085,55.218040466308594,190.0092010498047,190.0884552001953,0.0003,0.0003,0.1
,,,,,50115,395.5205,145,,,,,,,,
,,,,,50263,382.1433,148,,,,,,,,
,,,,,50290,46.986572,27,,,,,,,,
,,,,,50434,365.73477,144,,,,,,,,
,,,,,50581,365.2924,147,,,,,,,,
,,,,,50724,365.9019,143,,,,,,,,
,,,,,50752,49.230106,28,,,,,,,,
,,,,,50887,367.0325,135,,,,,,,,
,,,,,51000,,,-190.2493896484375,-1.7537544965744019,46.96366500854492,187.28384399414062,187.47647094726562,0.0003,0.0003,0.1
,,,,,51033,361.67267,146,,,,,,,,
,,,,,51061,49.127728,28,,,,,,,,
,,,,,51199,349.734,138,,,,,,,,
,,,,,51340,350.07645,141,,,,,,,,
,,,,,51484,376.51654,144,,,,,,,,
,,,,,51623,344.79755,139,,,,,,,,
,,,,,51764,359.34555,141,,,,,,,,
,,,,,51907,390.30377,143,,,,,,,,
,,,,,52000,,,-192.23988342285156,-2.2144689559936523,25.623441696166992,188.50384521484375,188.25796508789062,0.0003,0.0003,0.1
,,,,,52046,358.16028,139,,,,,,,,
,,,,,52188,372.30542,142,,,,,,,,
,,,,,52331,392.16583,143,,,,,,,,
,,,,,52474,375.87817,143,,,,,,,,
,,,,,52612,358.75406,138,,,,,,,,
,,,,,52750,364.50592,138,,,,,,,,
,,,,,52889,362.1539,139,,,,,,,,
,,,,,53000,,,-194.64015197753906,-2.194965362548828,9.126466751098633,192.16107177734375,192.8511199951172,0.0003,0.0003,0.1
,,,,,53009,294.2356,120,,,,,,,,
,,,,,53149,375.27234,140,,,,,,,,
,,,,,53283,373.6563,134,,,,,,,,
,,,,,53415,293.80246,132,,,,,,,,
,,,,,53554,379.38364,139,,,,,,,,
,,,,,53692,371.44287,138,,,,,,,,
,,,,,53816,293.60898,124,,,,,,,,
,,,,,53953,350.56137,137,,,,,,,,
,,,,,54000,,,-190.0987548828125,-2.2848315238952637,10.731324195861816,187.12603759765625,187.26956176757812,0.0003,0.0003,0.1
,,,,,54094,376.31558,141,,,,,,,,
,,,,,54238,389.11093,144,,,,,,,,
,,,,,54275,67.4667,37,,,,,,,,
,,,,,54314,70.2683,39,,,,,,,,
,,,,,54454,393.31418,140,,,,,,,,
,,,,,54609,469.07175,155,,,,,,,,
,,,,,54755,394.01788,146,,,,,,,,
,,,,,54873,297.1974,118,,,,,,,,
428.29218,61.03196,495.1469,330.1915,148.2,55000,,,-197.5965576171875,-1.9424415826797485,17.03478240966797,195.3264923095703,195.53274536132812,0.0003,0.0003,0.1
,,,,,55022,415.0965,149,,,,,,,,
,,,,,55149,304.7415,127,,,,,,,,
,,,,,55288,315.56558,139,,,,,,,,
,,,,,55432,343.89413,144,,,,,,,,
,,,,,55581,447.0164,149,,,,,,,,
,,,,,55755,531.00146,174,,,,,,,,
,,,,,55926,547.04706,171,,,,,,,,
,,,,,56000,,,-197.78616333007812,-2.091656446456909,75.55693054199219,194.77944946289062,194.82762145996094,0.0003,0.0003,0.1
,,,,,56090,502.75098,164,,,,,,,,
,,,,,56273,538.3269,183,,,,,,,,
,,,,,56421,412.84143,148,,,,,,,,
,,,,,56557,345.14508,136,,,,,,,,
,,,,,56726,508.0731,169,,,,,,,,
,,,,,56879,424.94666,153,,,,,,,,
,,,,,57000,,,-196.7812957763672,-2.0381641387939453,20.277368545532227,194.47903442382812,194.383544921875,0.0003,0.0003,0.1
,,,,,57019,372.7004,140,,,,,,,,
,,,,,57066,76.38872,47,,,,,,,,
,,,,,57207,375.08694,141,,,,,,,,
,,,,,57366,457.3121,159,,,,,,,,
,,,,,57540,547.69727,174,,,,,,,,
,,,,,57697,455.21472,157,,,,,,,,
,,,,,57835,370.87207,138,,,,,,,,
,,,,,57964,311.86987,129,,,,,,,,
,,,,,58000,,,-199.93116760253906,-1.9211286306381226,37.02788543701172,197.43856811523438,198.04124450683594,0.0003,0.0003,0.1
,,,,,58101,359.8922,137,,,,,,,,
,,,,,58258,461.6186,157,,,,,,,,
,,,,,58430,456.35706,172,,,,,,,,
,,,,,58569,366.31097,139,,,,,,,,
,,,,,58708,375.28915,139,,,,,,,,
,,,,,58828,252.12648,120,,,,,,,,
,,,,,58953,270.98083,125,,,,,,,,
,,,,,59000,,,-200.10653686523438,-2.0451080799102783,11.180553436279297,197.77426147460938,197.91900634765625,0.0003,0.0003,0.1
,,,,,59083,335.82385,130,,,,,,,,
,,,,,59222,361.1359,139,,,,,,,,
,,,,,59368,395.14767,146,,,,,,,,
,,,,,59483,232.23883,115,,,,,,,,
,,,,,59666,526.07654,183,,,,,,,,
,,,,,59839,515.5777,173,,,,,,,,
,,,,,59989,415.4565,150,,,,,,,,
356.30606,58.929287,424.19785,231.62431,140.0,60000,,,-206.6378631591797,-1.9548150300979614,27.71651268005371,203.6221160888672,203.78082275390625,0.0003,0.0003,0.1
,,,,,60134,358.92123,145,,,,,,,,
,,,,,60271,328.7724,137,,,,,,,,
,,,,,60423,425.12042,152,,,,,,,,
,,,,,60570,343.29266,147,,,,,,,,
,,,,,60719,376.0761,149,,,,,,,,
,,,,,60869,363.5493,150,,,,,,,,
,,,,,61000,,,-206.23916625976562,-2.4813120365142822,32.16944122314453,200.80328369140625,200.79940795898438,0.0003,0.0003,0.1
,,,,,61069,603.6462,200,,,,,,,,
,,,,,61224,391.94464,155,,,,,,,,
,,,,,61376,370.13705,152,,,,,,,,
,,,,,61516,317.01584,140,,,,,,,,
,,,,,61651,303.0073,135,,,,,,,,
,,,,,61673,31.796478,22,,,,,,,,
,,,,,61812,357.98987,139,,,,,,,,
,,,,,61999,561.251,187,,,,,,,,
,,,,,62000,,,-207.15216064453125,-2.5017950534820557,44.02041244506836,200.17811584472656,199.5269012451172,0.0003,0.0003,0.1
,,,,,62126,307.0495,127,,,,,,,,
,,,,,62275,405.00034,149,,,,,,,,
,,,,,62481,667.36127,206,,,,,,,,
,,,,,62675,586.09534,194,,,,,,,,
,,,,,62880,639.9786,205,,,,,,,,
,,,,,63000,,,-207.00938415527344,-2.464482545852661,11.446466445922852,202.68292236328125,202.40516662597656,0.0003,0.0003,0.1
,,,,,63022,397.97983,142,,,,,,,,
,,,,,63203,557.4295,181,,,,,,,,
,,,,,63386,534.07,183,,,,,,,,
,,,,,63600,614.369,214,,,,,,,,
,,,,,63810,609.31445,210,,,,,,,,
,,,,,64000,,,-212.48143005371094,-2.306135416030884,10.993779182434082,208.69317626953125,208.6072235107422,0.0003,0.0003,0.1
,,,,,64006,546.65137,196,,,,,,,,
,,,,,64183,482.1778,177,,,,,,,,
,,,,,64352,390.6169,169,,,,,,,,
,,,,,64498,335.56088,146,,,,,,,,
,,,,,64511,15.691435,13,,,,,,,,
,,,,,64666,407.86096,155,,,,,,,,
,,,,,64824,359.88345,158,,,,,,,,
,,,,,64984,437.28214,160,,,,,,,,
399.96402,24.57721,437.7102,367.7314,152.9,65000,,,-208.20968627929688,-2.2787258625030518,10.499747276306152,205.55380249023438,205.88833618164062,0.0003,0.0003,0.1
,,,,,65148,472.55725,164,,,,,,,,
,,,,,65287,352.7874,139,,,,,,,,
,,,,,65472,491.70303,185,,,,,,,,
,,,,,65605,319.22427,133,,,,,,,,
,,,,,65755,343.55267,150,,,,,,,,
,,,,,65897,378.4352,142,,,,,,,,
,,,,,66000,,,-218.27020263671875,-2.4785032272338867,15.23447322845459,213.72015380859375,214.08018493652344,0.0003,0.0003,0.1
,,,,,66060,469.90152,163,,,,,,,,
,,,,,66195,348.03168,135,,,,,,,,
,,,,,66325,358.44373,130,,,,,,,,
,,,,,66466,421.4072,141,,,,,,,,
,,,,,66598,354.84915,132,,,,,,,,
,,,,,66760,505.84528,162,,,,,,,,
,,,,,66798,69.297035,38,,,,,,,,
,,,,,66973,533.9772,175,,,,,,,,
,,,,,67000,,,-218.55709838867188,-2.394718647003174,25.0340633392334,213.5504608154297,214.03363037109375,0.0003,0.0003,0.1
,,,,,67155,557.47766,182,,,,,,,,
,,,,,67328,516.28937,173,,,,,,,,
,,,,,67481,467.54868,153,,,,,,,,
,,,,,67631,460.8214,150,,,,,,,,
,,,,,67763,359.3968,132,,,,,,,,
,,,,,67921,458.89603,158,,,,,,,,
,,,,,68000,,,-221.14199829101562,-1.6888766288757324,5.515346050262451,217.6228485107422,217.75173950195312,0.0003,0.0003,0.1
,,,,,68092,508.65442,171,,,,,,,,
,,,,,68225,346.1603,133,,,,,,,,
,,,,,68407,546.9683,182,,,,,,,,
,,,,,68541,372.96292,134,,,,,,,,
,,,,,68711,522.8103,170,,,,,,,,
,,,,,68886,509.25156,175,,,,,,,,
,,,,,69000,,,-225.4808807373047,-2.354294776916504,15.813940048217773,221.03939819335938,221.1051025390625,0.0003,0.0003,0.1
,,,,,69011,332.829,125,,,,,,,,
,,,,,69199,513.0861,188,,,,,,,,
,,,,,69329,318.7459,130,,,,,,,,
,,,,,69457,318.374,128,,,,,,,,
,,,,,69593,348.8328,136,,,,,,,,
,,,,,69715,280.4866,122,,,,,,,,
,,,,,69884,531.8339,169,,,,,,,,
330.18832,39.927086,431.91687,290.8275,131.2,70000,,,-228.47833251953125,-2.3261423110961914,20.478973388671875,223.53932189941406,224.3483123779297,0.0003,0.0003,0.1
,,,,,70022,345.77917,138,,,,,,,,
,,,,,70150,297.2038,128,,,,,,,,
,,,,,70278,299.06396,128,,,,,,,,
,,,,,70451,508.76547,173,,,,,,,,
,,,,,70589,330.80524,138,,,,,,,,
,,,,,70718,309.1504,129,,,,,,,,
,,,,,70877,472.5033,159,,,,,,,,
,,,,,71000,,,-223.64730834960938,-2.1827189922332764,11.578335762023926,220.9534454345703,220.70260620117188,0.0003,0.0003,0.1
,,,,,71007,305.50693,130,,,,,,,,
,,,,,71174,487.1601,167,,,,,,,,
,,,,,71347,522.6305,173,,,,,,,,
,,,,,71466,268.75726,119,,,,,,,,
,,,,,71476,10.459735,10,,,,,,,,
,,,,,71644,500.332,168,,,,,,,,
,,,,,71816,516.707,172,,,,,,,,
,,,,,71825,9.062398,9,,,,,,,,
,,,,,71972,443.38828,147,,,,,,,,
,,,,,72000,,,-225.57164001464844,-2.4964451789855957,8.054449081420898,223.75592041015625,224.06082153320312,0.0003,0.0003,0.1
,,,,,72148,517.2144,176,,,,,,,,
,,,,,72315,504.94598,167,,,,,,,,
,,,,,72444,359.54453,129,,,,,,,,
