Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,284531,1130.0,3218,,,,,,
,,,,,284976,390.0,1794,,,,,,
,,,,,285000,,,4.947670936584473,59.80440902709961,59.02568054199219,382.3190612792969,0.45343749999999994,7.447906250000001e-05
,,,,,285370,300.0,1586,,,,,,
,,,,,286000,,,16.131031036376953,67.84101867675781,68.21339416503906,515.4227905273438,0.45137499999999997,7.437489583333334e-05
,,,,,286010,1100.0,2570,,,,,,
,,,,,286688,850.0,2730,,,,,,
,,,,,287000,,,14.62619686126709,69.202880859375,69.64239501953125,511.0412292480469,0.4493125,7.427072916666667e-05
,,,,,287280,370.0,2370,,,,,,
,,,,,287865,330.0,2346,,,,,,
,,,,,288000,,,6.923240661621094,69.97857666015625,70.80778503417969,478.5113525390625,0.44725000000000004,7.41665625e-05
,,,,,288546,1150.0,2738,,,,,,
,,,,,289000,,,73.91902160644531,63.10668182373047,63.72776794433594,837.57080078125,0.44518749999999996,7.406239583333334e-05
,,,,,289403,1220.0,3450,,,,,,
650.0,198.79637,930.0,390.0,2759.6,290000,,,1253.3155517578125,65.95320129394531,72.8646011352539,3183.76806640625,0.443125,7.395822916666667e-05
,,,,,290048,810.0,2610,,,,,,
,,,,,290981,1020.0,3738,,,,,,
,,,,,291000,,,12.53746223449707,65.22903442382812,65.7884750366211,538.9830932617188,0.4410625,7.38540625e-05
,,,,,291886,1060.0,3626,,,,,,
,,,,,292000,,,63.895721435546875,77.78300476074219,78.39287567138672,648.659912109375,0.43900000000000006,7.374989583333334e-05
,,,,,292499,580.0,2474,,,,,,
,,,,,293000,,,11.362008094787598,67.97643280029297,68.33018493652344,383.6238708496094,0.4369375,7.364572916666668e-05
,,,,,293091,680.0,2378,,,,,,
,,,,,293622,460.0,2146,,,,,,
,,,,,294000,,,13.091314315795898,63.10930633544922,63.0471076965332,360.0110168457031,0.434875,7.354156250000001e-05
,,,,,294323,890.0,2810,,,,,,
,,,,,294815,370.0,1994,,,,,,
,,,,,295000,,,7.184633255004883,60.463539123535156,60.67096710205078,334.1485595703125,0.43281250000000004,7.343739583333334e-05
,,,,,295360,440.0,2202,,,,,,
,,,,,295944,570.0,2362,,,,,,
,,,,,296000,,,6.434413909912109,63.65472412109375,64.39274597167969,328.8045959472656,0.4307500000000001,7.333322916666668e-05
,,,,,296462,350.0,2090,,,,,,
,,,,,296900,420.0,1754,,,,,,
,,,,,297000,,,23.089706420898438,74.64073944091797,74.50334167480469,445.4360656738281,0.4286875000000001,7.322906250000001e-05
,,,,,297438,580.0,2154,,,,,,
,,,,,298000,,,10.274654388427734,68.74243927001953,68.33161163330078,372.8212890625,0.4266249999999999,7.312489583333332e-05
,,,,,298136,580.0,2802,,,,,,
,,,,,298885,720.0,3002,,,,,,
,,,,,299000,,,11.416637420654297,68.57919311523438,68.45806121826172,407.7369079589844,0.42456249999999995,7.302072916666666e-05
1198.0,230.68593,1480.0,1000.0,3002.8,300000,,,3.640342950820923,74.7519760131836,73.86756896972656,329.9040222167969,0.4225,7.29165625e-05
,,,,,300111,1420.0,4914,,,,,,
,,,,,300507,400.0,1594,,,,,,
,,,,,301000,,,93.20098114013672,70.59565734863281,72.43505859375,1012.3873901367188,0.4204375,7.281239583333334e-05
,,,,,301310,1180.0,3218,,,,,,
,,,,,301876,520.0,2282,,,,,,
,,,,,302000,,,11.482647895812988,76.70503234863281,77.087890625,419.2251281738281,0.41837499999999994,7.270822916666666e-05
,,,,,302686,560.0,3266,,,,,,
,,,,,303000,,,13.915430068969727,64.20600891113281,63.68325424194336,469.06658935546875,0.4163125,7.26040625e-05
,,,,,303574,1010.0,3562,,,,,,
,,,,,304000,,,17.652036666870117,69.42294311523438,70.57437133789062,702.97607421875,0.41425,7.249989583333335e-05
,,,,,304464,1210.0,3578,,,,,,
,,,,,304964,530.0,2002,,,,,,
,,,,,305000,,,13.171607971191406,68.495849609375,69.17735290527344,353.37115478515625,0.41218750000000004,7.239572916666668e-05
,,,,,305473,370.0,2058,,,,,,
,,,,,306000,,,8.00819206237793,61.5753173828125,62.44939041137695,323.1875,0.41012499999999996,7.22915625e-05
,,,,,306202,720.0,2946,,,,,,
,,,,,306832,840.0,2530,,,,,,
,,,,,307000,,,11.257781028747559,60.58976364135742,61.641788482666016,600.2947387695312,0.4080625,7.218739583333333e-05
,,,,,307425,780.0,2394,,,,,,
,,,,,307926,400.0,2026,,,,,,
,,,,,308000,,,8.471991539001465,71.70606994628906,72.25006103515625,382.6955871582031,0.406,7.208322916666668e-05
,,,,,308649,910.0,2906,,,,,,
,,,,,309000,,,12.381309509277344,71.7144775390625,70.07510375976562,782.2236938476562,0.40393750000000006,7.19790625e-05
,,,,,309036,280.0,1570,,,,,,
,,,,,309750,1290.0,2866,,,,,,
657.0,92.417534,750.0,530.0,2747.6,310000,,,339.61309814453125,69.72047424316406,72.53208923339844,1431.7044677734375,0.4018750000000001,7.187489583333333e-05
,,,,,310506,850.0,3034,,,,,,
,,,,,310971,340.0,1890,,,,,,
,,,,,311000,,,6.582542419433594,65.91641998291016,65.43574523925781,380.9795837402344,0.3998125,7.177072916666667e-05
,,,,,311870,1420.0,3610,,,,,,
,,,,,312000,,,15.251030921936035,68.25359344482422,68.7472915649414,464.51116943359375,0.39775000000000005,7.16665625e-05
,,,,,312506,530.0,2546,,,,,,
,,,,,313000,,,15.055336952209473,74.39012145996094,75.29751586914062,685.5534057617188,0.39568749999999997,7.156239583333333e-05
,,,,,313263,810.0,3042,,,,,,
,,,,,314000,,,4.622984886169434,64.64107513427734,64.27892303466797,281.7918701171875,0.393625,7.145822916666667e-05
,,,,,314214,2070.0,3818,,,,,,
,,,,,314672,430.0,1858,,,,,,
,,,,,315000,,,52.551361083984375,70.70272827148438,72.23320770263672,638.0042724609375,0.3915624999999999,7.13540625e-05
,,,,,315330,1220.0,2634,,,,,,
,,,,,316000,,,21.920360565185547,78.73239135742188,77.4379653930664,835.2056884765625,0.38949999999999996,7.124989583333333e-05
,,,,,316096,820.0,3082,,,,,,
,,,,,316794,760.0,2802,,,,,,
,,,,,317000,,,21.046104431152344,73.56227111816406,72.63801574707031,441.8235168457031,0.3874375,7.114572916666666e-05
,,,,,317547,970.0,3034,,,,,,
,,,,,318000,,,58.06116485595703,69.2626953125,70.44147491455078,693.0665893554688,0.385375,7.10415625e-05
,,,,,318479,860.0,3746,,,,,,
,,,,,318971,450.0,1970,,,,,,
,,,,,319000,,,36.95174789428711,68.42434692382812,67.5114517211914,836.8800048828125,0.38331249999999994,7.093739583333334e-05
,,,,,319549,640.0,2338,,,,,,
812.0,219.94545,1040.0,520.0,2678.8,320000,,,23.76099395751953,71.29219055175781,73.02059173583984,693.814453125,0.38125,7.083322916666667e-05
,,,,,320039,440.0,1978,,,,,,
,,,,,320521,320.0,1938,,,,,,
,,,,,321000,,,23.406801223754883,74.19110870361328,75.01066589355469,654.1280517578125,0.3791875,7.07290625e-05
,,,,,321157,520.0,2546,,,,,,
,,,,,321641,470.0,1962,,,,,,
,,,,,322000,,,11.310070991516113,74.05245208740234,75.05476379394531,544.0776977539062,0.37712500000000004,7.062489583333334e-05
,,,,,322291,740.0,2602,,,,,,
,,,,,322911,700.0,2498,,,,,,
,,,,,323000,,,6.651447296142578,60.94010925292969,60.33771514892578,329.4854431152344,0.3750625000000001,7.052072916666667e-05
,,,,,323641,780.0,2930,,,,,,
,,,,,324000,,,13.635464668273926,61.64512252807617,61.59721374511719,383.76165771484375,0.373,7.04165625e-05
,,,,,324108,470.0,1882,,,,,,
,,,,,324802,870.0,2786,,,,,,
,,,,,325000,,,11.406728744506836,71.22875213623047,71.66339111328125,463.2064514160156,0.37093750000000003,7.031239583333333e-05
,,,,,325650,1430.0,3410,,,,,,
,,,,,326000,,,12.047470092773438,68.7560806274414,69.75912475585938,695.8023681640625,0.36887500000000006,7.020822916666667e-05
,,,,,326282,1150.0,2530,,,,,,
,,,,,326903,920.0,2490,,,,,,
,,,,,327000,,,10.570941925048828,78.25741577148438,79.04424285888672,516.4013061523438,0.3668125000000001,7.01040625e-05
,,,,,327645,620.0,2994,,,,,,
,,,,,328000,,,19.807140350341797,65.64940643310547,67.1450424194336,784.6228637695312,0.3647499999999999,6.999989583333333e-05
,,,,,328272,650.0,2514,,,,,,
,,,,,328767,380.0,1994,,,,,,
,,,,,329000,,,3.9331729412078857,66.26599884033203,67.01171875,377.1285705566406,0.36268749999999994,6.989572916666667e-05
,,,,,329701,1310.0,3738,,,,,,
914.0,308.3245,1200.0,500.0,2855.6,330000,,,10.828347206115723,71.88206481933594,71.97785186767578,351.4632568359375,0.360625,6.979156250000001e-05
,,,,,330594,780.0,3586,,,,,,
,,,,,331000,,,13.017606735229492,69.18049621582031,67.68605041503906,724.3099975585938,0.3585625,6.968739583333334e-05
,,,,,331022,430.0,1730,,,,,,
,,,,,331645,440.0,2498,,,,,,
,,,,,332000,,,11.938799858093262,71.7835693359375,72.89810180664062,592.9772338867188,0.35650000000000004,6.958322916666667e-05
,,,,,332357,810.0,2874,,,,,,
,,,,,332848,450.0,1978,,,,,,
,,,,,333000,,,11.152436256408691,79.0831298828125,78.39359283447266,476.5555114746094,0.35443749999999996,6.94790625e-05
,,,,,333664,920.0,3290,,,,,,
,,,,,334000,,,7.165518760681152,72.52827453613281,72.17850494384766,307.3829650878906,0.352375,6.937489583333334e-05
,,,,,334559,1300.0,3586,,,,,,
,,,,,335000,,,17.272363662719727,77.70230865478516,77.22572326660156,533.1283569335938,0.3503125,6.927072916666667e-05
,,,,,335273,750.0,2866,,,,,,
,,,,,336000,,,10.424582481384277,66.52339172363281,66.56232452392578,300.4773864746094,0.34825000000000006,6.91665625e-05
,,,,,336194,1490.0,3690,,,,,,
,,,,,336850,950.0,2650,,,,,,
,,,,,337000,,,10.692025184631348,69.4185791015625,68.47235870361328,499.11505126953125,0.3461875,6.906239583333334e-05
,,,,,337497,970.0,2602,,,,,,
,,,,,338000,,,10.408463478088379,66.1264877319336,64.6328353881836,678.4988403320312,0.344125,6.895822916666668e-05
,,,,,338009,400.0,2074,,,,,,
,,,,,338671,620.0,2650,,,,,,
,,,,,339000,,,22.936538696289062,74.0395278930664,74.05579376220703,652.8304443359375,0.34206250000000005,6.885406250000001e-05
,,,,,339334,590.0,2666,,,,,,
880.0,275.49954,1150.0,400.0,2985.2,340000,,,11.74821662902832,74.45661163330078,74.08113098144531,406.87646484375,0.3400000000000001,6.874989583333334e-05
,,,,,340107,1050.0,3098,,,,,,
,,,,,340717,1360.0,2458,,,,,,
,,,,,341000,,,10.915210723876953,70.21023559570312,70.50343322753906,416.2082214355469,0.3379375,6.864572916666667e-05
,,,,,341047,220.0,1322,,,,,,
,,,,,341646,700.0,2410,,,,,,
,,,,,342000,,,15.492810249328613,71.45774841308594,72.22785186767578,506.4464416503906,0.33587500000000003,6.85415625e-05
,,,,,342505,1880.0,3450,,,,,,
,,,,,343000,,,8.943270683288574,71.45054626464844,70.505126953125,437.1043701171875,0.33381249999999996,6.843739583333332e-05
,,,,,343013,500.0,2050,,,,,,
,,,,,343663,730.0,2626,,,,,,
,,,,,344000,,,6.28270149230957,70.5002670288086,70.25760650634766,294.7990417480469,0.33175,6.833322916666667e-05
,,,,,344724,1300.0,4242,,,,,,
,,,,,345000,,,6.239206314086914,72.34867858886719,72.00740051269531,372.4586486816406,0.3296875,6.822906250000001e-05
,,,,,345137,340.0,1650,,,,,,
,,,,,345942,1320.0,3226,,,,,,
,,,,,346000,,,10.789403915405273,68.59435272216797,68.82933807373047,415.49273681640625,0.32762499999999994,6.812489583333334e-05
,,,,,346833,1710.0,3570,,,,,,
,,,,,347000,,,15.01956558227539,75.7245864868164,76.00704956054688,496.9078674316406,0.3255625,6.802072916666666e-05
,,,,,347541,800.0,2850,,,,,,
,,,,,347924,330.0,1546,,,,,,
,,,,,348000,,,15.136896133422852,74.66098022460938,75.99791717529297,565.3341674804688,0.3235,6.791656250000001e-05
,,,,,348792,1210.0,3482,,,,,,
,,,,,349000,,,7.745184898376465,68.7575912475586,69.32182312011719,398.9121398925781,0.32143750000000004,6.781239583333334e-05
,,,,,349565,770.0,3098,,,,,,
571.0,162.26213,780.0,340.0,2588.4,350000,,,18.796239852905273,72.5445556640625,73.17874908447266,747.4754028320312,0.31937499999999996,6.770822916666666e-05
,,,,,350357,1220.0,3186,,,,,,
,,,,,351000,,,10.348367691040039,79.23100280761719,79.62283325195312,320.3744812011719,0.3173125,6.760406249999999e-05
,,,,,351034,890.0,2722,,,,,,
,,,,,351526,430.0,1994,,,,,,
,,,,,352000,,,14.38809871673584,68.81871032714844,69.46491241455078,438.4477844238281,0.31525000000000003,6.749989583333333e-05
,,,,,352026,420.0,2026,,,,,,
,,,,,352544,500.0,2098,,,,,,
,,,,,353000,,,135.15223693847656,66.52778625488281,68.78623962402344,1285.9947509765625,0.31318750000000006,6.739572916666668e-05
,,,,,353286,710.0,2978,,,,,,
,,,,,353889,890.0,2426,,,,,,
,,,,,354000,,,8.683351516723633,78.03132629394531,77.42774200439453,425.4766540527344,0.311125,6.72915625e-05
,,,,,354493,740.0,2442,,,,,,
,,,,,355000,,,7.233939170837402,77.917724609375,76.51947021484375,601.7034301757812,0.3090625,6.718739583333333e-05
,,,,,355185,970.0,2770,,,,,,
,,,,,355688,430.0,2026,,,,,,
,,,,,356000,,,10.831793785095215,69.78953552246094,68.40638732910156,570.94921875,0.30700000000000005,6.708322916666668e-05
,,,,,356231,760.0,2186,,,,,,
,,,,,357000,,,7.184497833251953,72.36212158203125,71.75652313232422,343.2976379394531,0.3049375000000001,6.69790625e-05
,,,,,357007,910.0,3106,,,,,,
,,,,,357498,330.0,1978,,,,,,
,,,,,358000,,,8.135076522827148,71.5047378540039,70.24951171875,614.6451416015625,0.302875,6.687489583333333e-05
,,,,,358116,620.0,2482,,,,,,
,,,,,358589,350.0,1906,,,,,,
,,,,,359000,,,14.372047424316406,80.91194915771484,80.89920806884766,464.3661804199219,0.3008124999999999,6.677072916666666e-05
,,,,,359204,470.0,2466,,,,,,
,,,,,359860,1190.0,2626,,,,,,
1487.0,529.7556,2330.0,620.0,2863.6,360000,,,15.55163288116455,74.30523681640625,73.508056640625,576.267822265625,0.29874999999999996,6.66665625e-05
,,,,,360559,780.0,2802,,,,,,
,,,,,361000,,,6.668386459350586,68.01930236816406,68.670654296875,360.7262878417969,0.2966875,6.656239583333333e-05
,,,,,361032,450.0,1914,,,,,,
,,,,,361505,470.0,1914,,,,,,
,,,,,362000,,,4.741532802581787,72.43424987792969,72.35133361816406,258.837646484375,0.294625,6.645822916666666e-05
,,,,,362323,1590.0,3298,,,,,,
,,,,,363000,,,450.7228698730469,70.26701354980469,74.32769012451172,1799.2659912109375,0.29256249999999995,6.63540625e-05
,,,,,363094,1090.0,3114,,,,,,
,,,,,363784,1030.0,2786,,,,,,
,,,,,364000,,,11.537582397460938,69.85444641113281,69.47493743896484,389.8218994140625,0.2905,6.624989583333335e-05
,,,,,364391,1170.0,2434,,,,,,
,,,,,365000,,,9.213438987731934,74.03972625732422,73.99372100830078,282.970703125,0.2884375,6.614572916666667e-05
,,,,,365222,1160.0,3338,,,,,,
,,,,,365789,560.0,2274,,,,,,
,,,,,366000,,,11.074065208435059,74.97374725341797,74.91596984863281,406.4018249511719,0.28637500000000005,6.60415625e-05
,,,,,366455,710.0,2682,,,,,,
,,,,,367000,,,11.037834167480469,62.45151901245117,62.24073028564453,368.92431640625,0.28431249999999997,6.593739583333333e-05
,,,,,367123,800.0,2674,,,,,,
,,,,,367893,1190.0,3098,,,,,,
,,,,,368000,,,127.38768768310547,70.2879867553711,70.3760757446289,1012.5358276367188,0.28225,6.583322916666667e-05
,,,,,368752,2300.0,3450,,,,,,
,,,,,369000,,,366.99365234375,75.06462097167969,77.68653106689453,1341.5350341796875,0.28018750000000003,6.57290625e-05
,,,,,369455,840.0,2810,,,,,,
744.0,229.92172,940.0,360.0,2827.6,370000,,,12.753053665161133,74.10054016113281,73.730712890625,484.0827941894531,0.27812500000000007,6.562489583333333e-05
,,,,,370142,650.0,2762,,,,,,
,,,,,370784,900.0,2570,,,,,,
,,,,,371000,,,10.912469863891602,76.78050231933594,77.8781967163086,616.525390625,0.2760625000000001,6.552072916666667e-05
,,,,,371548,610.0,3074,,,,,,
,,,,,372000,,,12.049318313598633,74.1365966796875,74.34220886230469,467.923828125,0.274,6.54165625e-05
,,,,,372164,690.0,2490,,,,,,
,,,,,372717,570.0,2210,,,,,,
,,,,,373000,,,62.92311096191406,81.7530288696289,83.45280456542969,896.804931640625,0.27193749999999994,6.531239583333333e-05
,,,,,373530,1180.0,3274,,,,,,
,,,,,374000,,,39.89848327636719,77.18822479248047,76.33458709716797,673.7015991210938,0.269875,6.520822916666667e-05
,,,,,374203,590.0,2698,,,,,,
,,,,,374913,900.0,2850,,,,,,
,,,,,375000,,,12.646739959716797,75.75792694091797,77.31825256347656,793.4469604492188,0.2678125,6.510406250000001e-05
,,,,,375386,360.0,1906,,,,,,
,,,,,376000,,,11.047539710998535,74.56031036376953,74.45185852050781,327.37548828125,0.26574999999999993,6.499989583333334e-05
,,,,,376018,610.0,2530,,,,,,
,,,,,377000,,,10.89201545715332,69.43297576904297,69.30941009521484,398.5007019042969,0.26368749999999996,6.489572916666666e-05
,,,,,377032,4080.0,4066,,,,,,
,,,,,377783,850.0,3010,,,,,,
,,,,,378000,,,6.5469560623168945,72.24819946289062,72.18231964111328,314.06707763671875,0.261625,6.47915625e-05
,,,,,378670,1440.0,3562,,,,,,
,,,,,379000,,,6.879528522491455,76.18144226074219,75.81095886230469,291.71112060546875,0.25956250000000003,6.468739583333334e-05
,,,,,379158,450.0,1962,,,,,,
,,,,,379827,730.0,2690,,,,,,
862.0,101.764435,980.0,720.0,2918.0,380000,,,20.5483455657959,64.38459014892578,64.27949523925781,464.455078125,0.25750000000000006,6.458322916666667e-05
,,,,,380172,300.0,1386,,,,,,
,,,,,380830,1010.0,2642,,,,,,
,,,,,381000,,,6.5895233154296875,79.2005844116211,78.8917236328125,329.4406433105469,0.2554375,6.44790625e-05
,,,,,381491,840.0,2650,,,,,,
,,,,,382000,,,9.801024436950684,78.24202728271484,78.2282943725586,376.3539733886719,0.253375,6.437489583333334e-05
,,,,,382160,840.0,2698,,,,,,
,,,,,382712,460.0,2218,,,,,,
,,,,,383000,,,8.146102905273438,69.92681121826172,70.18657684326172,402.3846435546875,0.25131250000000005,6.427072916666668e-05
,,,,,383298,430.0,2354,,,,,,
,,,,,383926,900.0,2538,,,,,,
,,,,,384000,,,66.24190521240234,81.774169921875,82.24658203125,1009.0840454101562,0.24925000000000008,6.416656250000001e-05
,,,,,384478,720.0,2218,,,,,,
,,,,,385000,,,11.315982818603516,76.74210357666016,78.18496704101562,686.9052124023438,0.2471875,6.406239583333334e-05
,,,,,385292,1120.0,3282,,,,,,
,,,,,385804,460.0,2050,,,,,,
,,,,,386000,,,88.7571792602539,77.0622329711914,78.43537902832031,959.806640625,0.24512500000000004,6.395822916666667e-05
,,,,,386602,900.0,3202,,,,,,
,,,,,387000,,,18.4183349609375,84.03843688964844,85.01680755615234,856.8777465820312,0.24306250000000007,6.38540625e-05
,,,,,387068,500.0,1890,,,,,,
,,,,,387823,2350.0,3034,,,,,,
,,,,,388000,,,10.497870445251465,80.44003295898438,80.00198364257812,464.71905517578125,0.241,6.374989583333332e-05
,,,,,388642,1100.0,3290,,,,,,
,,,,,389000,,,6.61029052734375,74.48216247558594,74.20356750488281,296.0986022949219,0.2389374999999999,6.364572916666667e-05
,,,,,389157,470.0,2066,,,,,,
,,,,,389640,450.0,1962,,,,,,
997.0,353.6962,1300.0,480.0,2997.2,390000,,,9.566642761230469,77.08392333984375,76.73401641845703,350.9965515136719,0.23687499999999995,6.354156250000001e-05
,,,,,390546,1660.0,3642,,,,,,
,,,,,391000,,,12.40958309173584,76.6756820678711,76.69926452636719,493.3739013671875,0.23481249999999998,6.343739583333334e-05
,,,,,391253,770.0,2842,,,,,,
,,,,,392000,,,17.469715118408203,73.88531494140625,72.8768310546875,549.6107177734375,0.23275,6.333322916666667e-05
,,,,,392312,1340.0,4250,,,,,,
,,,,,392744,390.0,1730,,,,,,
,,,,,393000,,,14.704493522644043,71.80278778076172,70.95974731445312,611.9996337890625,0.23068750000000005,6.322906250000001e-05
,,,,,393285,580.0,2178,,,,,,
,,,,,393742,500.0,1826,,,,,,
,,,,,394000,,,1187.211181640625,73.228515625,81.212890625,4121.16650390625,0.22862499999999997,6.312489583333334e-05
,,,,,394391,460.0,2610,,,,,,
,,,,,395000,,,23.727964401245117,80.12835693359375,79.36621856689453,647.7890014648438,0.2265625,6.302072916666667e-05
,,,,,395077,1000.0,2746,,,,,,
,,,,,395553,410.0,1914,,,,,,
,,,,,396000,,,13.355777740478516,77.57984161376953,77.0678482055664,582.8159790039062,0.22450000000000003,6.29165625e-05
,,,,,396265,750.0,2874,,,,,,
,,,,,396811,690.0,2202,,,,,,
,,,,,397000,,,14.515458106994629,75.68594360351562,76.29881286621094,426.9374694824219,0.22243750000000007,6.281239583333334e-05
,,,,,397894,1750.0,4354,,,,,,
,,,,,398000,,,14.440949440002441,74.78741455078125,75.99861907958984,664.676513671875,0.220375,6.270822916666668e-05
,,,,,398788,1240.0,3586,,,,,,
,,,,,399000,,,7.910118103027344,71.65178680419922,72.21308135986328,382.4873962402344,0.21831250000000002,6.26040625e-05
,,,,,399436,660.0,2594,,,,,,
641.0,66.70082,770.0,560.0,1959.6,400000,,,10.799178123474121,83.9758529663086,83.90198516845703,400.027099609375,0.21625000000000005,6.249989583333334e-05
,,,,,400206,1780.0,3098,,,,,,
,,,,,400689,650.0,1938,,,,,,
,,,,,401000,,,26.282766342163086,75.43750762939453,75.26676177978516,735.8392944335938,0.2141875000000001,6.239572916666668e-05
,,,,,401766,940.0,4330,,,,,,
,,,,,402000,,,17.767040252685547,77.34732818603516,77.29615783691406,688.6807861328125,0.212125,6.22915625e-05
,,,,,402461,1310.0,2802,,,,,,
,,,,,403000,,,44.838226318359375,80.5927963256836,81.400146484375,603.1947021484375,0.21006249999999993,6.218739583333333e-05
,,,,,403291,1090.0,3346,,,,,,
,,,,,404000,,,10.192597389221191,69.94941711425781,69.32768249511719,422.2950439453125,0.20799999999999996,6.208322916666666e-05
,,,,,404190,1100.0,3610,,,,,,
,,,,,404820,710.0,2522,,,,,,
,,,,,405000,,,3.6029815673828125,83.3541259765625,82.88086700439453,282.2039489746094,0.2059375,6.19790625e-05
,,,,,405407,660.0,2378,,,,,,
,,,,,406000,,,13.543498039245605,71.17304229736328,70.82359313964844,451.3453063964844,0.20387500000000003,6.187489583333333e-05
,,,,,406398,1200.0,3970,,,,,,
,,,,,407000,,,9.956591606140137,78.03842163085938,79.07876586914062,549.4498291015625,0.20181249999999995,6.177072916666666e-05
,,,,,407021,600.0,2506,,,,,,
,,,,,407849,1030.0,3338,,,,,,
,,,,,408000,,,1148.2314453125,75.994873046875,82.95939636230469,5635.4775390625,0.19974999999999998,6.16665625e-05
,,,,,408646,1350.0,3194,,,,,,
,,,,,409000,,,16.36065673828125,83.26860809326172,83.31426239013672,460.759033203125,0.19768750000000002,6.156239583333335e-05
,,,,,409115,470.0,1882,,,,,,
,,,,,409956,1610.0,3370,,,,,,
1477.0,330.8187,1900.0,960.0,3378.8,410000,,,13.691312789916992,72.27257537841797,71.1061019897461,634.8239135742188,0.19562500000000005,6.145822916666667e-05
,,,,,410606,750.0,2618,,,,,,
,,,,,411000,,,12.380189895629883,85.34111785888672,84.15459442138672,664.1530151367188,0.19356249999999997,6.13540625e-05
,,,,,411428,1180.0,3298,,,,,,
,,,,,411885,370.0,1850,,,,,,
,,,,,412000,,,12.1948823928833,79.00344848632812,79.09772491455078,441.05767822265625,0.1915,6.124989583333333e-05
,,,,,412634,1490.0,3018,,,,,,
,,,,,413000,,,11.985346794128418,76.781005859375,75.73484802246094,550.4705810546875,0.18943750000000004,6.114572916666667e-05
,,,,,413128,440.0,1978,,,,,,
,,,,,414000,,,6.923656940460205,76.73690795898438,76.7688217163086,337.44000244140625,0.18737500000000007,6.10415625e-05
,,,,,414020,1020.0,3570,,,,,,
,,,,,414551,680.0,2146,,,,,,
,,,,,415000,,,10.782470703125,81.88301086425781,82.67001342773438,435.4686584472656,0.1853125,6.093739583333333e-05
,,,,,415436,1350.0,3546,,,,,,
,,,,,416000,,,12.103900909423828,77.34998321533203,76.12095642089844,604.5663452148438,0.18325000000000002,6.083322916666667e-05
,,,,,416125,620.0,2770,,,,,,
,,,,,416742,870.0,2482,,,,,,
,,,,,417000,,,15.340544700622559,81.8719711303711,83.46998596191406,812.05029296875,0.18118750000000006,6.07290625e-05
,,,,,417329,740.0,2362,,,,,,
,,,,,417769,420.0,1786,,,,,,
,,,,,418000,,,7.007981777191162,73.33161926269531,72.10987854003906,512.5073852539062,0.17912499999999998,6.062489583333333e-05
,,,,,418357,590.0,2354,,,,,,
,,,,,418775,370.0,1674,,,,,,
,,,,,419000,,,9.26928997039795,77.55648803710938,76.69711303710938,467.3736877441406,0.1770625,6.0520729166666666e-05
,,,,,419646,1160.0,3482,,,,,,
1290.0,611.0319,2150.0,460.0,2796.4,420000,,,9.347826957702637,86.66030883789062,86.6832504272461,346.43194580078125,0.17499999999999993,6.041656250000001e-05
,,,,,420497,790.0,3418,,,,,,
,,,,,421000,,,13.02934741973877,72.81620025634766,74.2968978881836,706.6240234375,0.17293749999999997,6.0312395833333336e-05
,,,,,421244,890.0,3010,,,,,,
,,,,,421851,740.0,2426,,,,,,
,,,,,422000,,,318.0451965332031,82.45084381103516,86.05717468261719,1542.7484130859375,0.170875,6.0208229166666665e-05
,,,,,422859,1510.0,4058,,,,,,
,,,,,423000,,,12.80080795288086,69.89360809326172,71.54705047607422,862.1636962890625,0.16881250000000003,6.01040625e-05
,,,,,423466,670.0,2442,,,,,,
,,,,,424000,,,13.482892036437988,69.48209381103516,69.70223236083984,548.813720703125,0.16674999999999995,5.999989583333334e-05
,,,,,424002,570.0,2146,,,,,,
,,,,,424754,1380.0,3010,,,,,,
,,,,,425000,,,82.4194564819336,76.28736114501953,76.38558959960938,991.7440795898438,0.1646875,5.989572916666667e-05
,,,,,425665,1360.0,3650,,,,,,
,,,,,426000,,,22.374469757080078,78.61515808105469,79.54727172851562,554.0278930664062,0.16262500000000002,5.97915625e-05
,,,,,426543,1390.0,3530,,,,,,
,,,,,427000,,,25.833118438720703,79.41419982910156,78.79788208007812,826.9091186523438,0.16056250000000005,5.9687395833333335e-05
,,,,,427403,1290.0,3442,,,,,,
,,,,,427963,640.0,2250,,,,,,
,,,,,428000,,,8.465511322021484,80.90071105957031,81.93002319335938,559.3782958984375,0.15849999999999997,5.958322916666668e-05
,,,,,428815,1590.0,3426,,,,,,
,,,,,429000,,,6.807600498199463,82.36614227294922,82.28358459472656,359.9033203125,0.1564375,5.9479062500000005e-05
,,,,,429247,400.0,1730,,,,,,
,,,,,429878,1200.0,2530,,,,,,
1123.0,224.14503,1480.0,790.0,2922.0,430000,,,18.19817543029785,75.33284759521484,73.82611846923828,740.3458251953125,0.15437500000000004,5.9374895833333334e-05
,,,,,430619,1270.0,2962,,,,,,
,,,,,430978,440.0,1450,,,,,,
,,,,,431000,,,10.207914352416992,79.41967010498047,78.73916625976562,426.27044677734375,0.15231250000000007,5.927072916666667e-05
,,,,,432000,,,32.209190368652344,76.55841064453125,78.68184661865234,801.0177001953125,0.1502500000000001,5.91665625e-05
,,,,,432254,1010.0,5114,,,,,,
,,,,,432944,980.0,2786,,,,,,
