Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-122.336334,72.27101,-28.761055,-204.72452,1000.0,-125.75466,44.323757,-49.10292,-176.96396,1000.0,-1.179748296737671,21.58531951904297,270000,118.97099375724792,,53
-236.72005,59.837547,-152.09848,-279.46896,1000.0,-155.66743,104.036476,-48.92228,-334.24527,1000.0,-2.2946908473968506,20.956239700317383,275000,121.17764806747437,,54
-186.69914,53.619,-131.97676,-259.5201,1000.0,-98.2584,37.22282,-49.399887,-152.5148,1000.0,5.864739894866943,19.8018741607666,280000,123.33915615081787,,55
-40.121037,26.262255,-17.417137,-76.92802,1000.0,-133.02351,142.35301,-7.1564064,-408.08224,1000.0,-4.182972431182861,34.20842742919922,285000,125.56068706512451,,56
-49.786793,17.277178,-31.593678,-73.008125,1000.0,-91.80288,46.974857,-23.30819,-168.31317,1000.0,0.18616831302642822,28.634389877319336,290000,127.8004982471466,,57
-43.782284,77.40516,65.65677,-100.659744,1000.0,-71.21445,67.52047,12.7815895,-134.45084,1000.0,6.13248348236084,23.99553680419922,295000,130.02747011184692,,58
-67.84248,28.41279,-34.067593,-103.58125,1000.0,-17.11951,28.34367,33.48505,-44.82366,1000.0,10.267605781555176,23.907691955566406,300000,132.21957397460938,,59
-79.232414,42.39097,-19.476284,-113.281166,1000.0,-81.243546,36.57372,-35.639763,-137.20984,1000.0,-1.5180283784866333,31.543869018554688,305000,134.45323657989502,,60
66.23066,37.23787,116.55866,27.638798,1000.0,-50.26893,101.57458,87.0793,-210.96313,1000.0,0.8058722019195557,23.601852416992188,310000,136.63351845741272,,61
-27.007635,1.4420426,-25.25917,-28.790924,1000.0,0.34618148,64.14366,66.29663,-104.57184,1000.0,7.243256092071533,24.600393295288086,315000,138.80739784240723,,62
-48.767017,121.52036,53.6634,-219.48872,1000.0,2.5472534,75.74457,107.849075,-114.27251,1000.0,2.3947901725769043,23.906963348388672,320000,141.02716612815857,,63
-51.273914,76.0513,50.341038,-132.60191,1000.0,54.704517,41.528416,102.346344,-14.233236,1000.0,3.24236798286438,21.60460090637207,325000,143.23815965652466,,64
-154.97607,136.70456,-14.202835,-340.1206,1000.0,-17.193552,157.61868,178.6622,-296.20535,1000.0,-5.7380757331848145,37.04509353637695,330000,145.43576765060425,,65
101.08683,30.319008,139.17244,64.98595,1000.0,28.373398,89.86548,129.21327,-105.96373,1000.0,2.0288634300231934,25.01289176940918,335000,147.63706970214844,,66
-215.84981,225.95543,96.43097,-430.67853,1000.0,55.293713,182.14194,183.98837,-303.7265,1000.0,0.8710830211639404,33.8272819519043,340000,149.79743576049805,,67
168.00395,20.616722,193.19452,142.69449,1000.0,-38.981518,173.17563,202.53476,-243.5434,1000.0,-8.282574653625488,37.56942367553711,345000,151.9617736339569,,68
138.30116,32.051468,165.88748,93.36011,1000.0,51.49071,69.74159,163.44052,-44.4718,1000.0,2.493701934814453,26.274616241455078,350000,154.1334035396576,,69
42.00536,44.654972,95.33836,-13.949242,1000.0,120.60435,80.02159,226.21713,-17.533043,1000.0,4.590860366821289,22.353029251098633,355000,156.35328602790833,,70
44.520077,79.08416,156.11978,-17.650547,1000.0,101.60356,54.05274,177.12378,34.58587,1000.0,2.1549854278564453,14.985578536987305,360000,158.53781008720398,,71
124.16217,44.12982,174.24431,66.87212,1000.0,48.851704,35.976814,103.84456,-8.447611,1000.0,-3.6828067302703857,18.890403747558594,365000,160.73019671440125,,72
20.335882,73.59729,120.25821,-54.853996,1000.0,88.82182,20.646736,105.30394,48.552452,1000.0,3.6693530082702637,15.595534324645996,370000,162.92967891693115,,73
83.47896,73.53856,184.53603,11.6788,1000.0,109.92297,76.54434,203.68285,-11.022881,1000.0,0.5831153392791748,22.838350296020508,375000,165.13654923439026,,74
110.07895,206.69751,261.40643,-182.17377,1000.0,130.06435,55.533302,190.86835,44.064644,1000.0,3.0272867679595947,23.243600845336914,380000,167.31822609901428,,75
42.441433,39.84062,97.940895,6.2792587,1000.0,167.13167,53.461506,256.93335,89.1176,1000.0,-0.8621987104415894,22.9404296875,385000,169.52443718910217,,76
-33.64919,146.21002,166.01987,-180.01602,1000.0,180.08368,88.26428,299.9994,62.3993,1000.0,2.514089822769165,25.92017936706543,390000,171.72162628173828,,77
284.5356,120.4922,454.93628,198.81935,1000.0,-98.645164,79.05894,6.8397217,-175.48743,1000.0,-13.487272262573242,34.00583267211914,395000,173.9350197315216,,78
245.31648,87.512024,331.43045,125.28014,1000.0,-71.89285,127.23116,143.31088,-221.50864,1000.0,4.080599784851074,39.67936325073242,400000,176.12698340415955,,79
245.1472,26.232897,282.1109,223.92482,1000.0,157.33022,337.14893,441.4972,-439.71634,1000.0,7.00937032699585,31.317169189453125,405000,178.33506727218628,,80
402.74942,33.584316,448.25186,368.20813,1000.0,298.45703,130.41028,453.43256,121.34543,1000.0,4.31804084777832,23.048763275146484,410000,180.57220482826233,,81
287.21664,61.95347,366.4115,215.16187,1000.0,289.7895,75.06516,412.5545,179.5593,1000.0,-8.769083976745605,25.97914695739746,415000,182.77715182304382,,82
167.10588,128.91197,349.41162,74.99943,1000.0,276.50708,65.46463,346.70377,152.38991,1000.0,-2.6575684547424316,31.740230560302734,420000,184.9893343448639,,83
197.5921,82.10131,310.96994,119.22284,1000.0,301.29233,231.12033,646.09216,38.696945,1000.0,5.505212783813477,26.880111694335938,425000,187.23361325263977,,84
391.55045,84.54518,504.33234,300.77902,1000.0,283.60748,170.45413,584.0155,59.392803,1000.0,3.8490285873413086,28.829256057739258,430000,189.42117142677307,,85
313.37875,271.62872,680.45667,31.790892,1000.0,127.14546,73.339745,196.9758,-0.93236065,1000.0,7.308332920074463,22.22733497619629,435000,191.59801197052002,,86
274.5105,16.75339,289.88904,251.21228,1000.0,227.39392,84.70208,313.19586,76.85828,1000.0,7.984981060028076,27.710590362548828,440000,193.80563950538635,,87
364.34067,63.78141,444.82355,288.8291,1000.0,257.67438,51.474873,310.00665,164.75626,1000.0,0.7843284606933594,30.261507034301758,445000,195.99343299865723,,88
327.16458,113.828674,488.13052,244.97107,1000.0,385.8332,91.19347,506.46506,270.29034,1000.0,10.109756469726562,22.746503829956055,450000,198.19858980178833,,89
392.5985,58.326164,474.8253,345.83008,1000.0,369.29575,91.83701,494.3008,221.62659,1000.0,1.9969733953475952,19.928543090820312,455000,200.36153769493103,,90
343.6674,43.3,376.8194,282.5039,1000.0,384.06488,65.100174,492.05334,324.0482,1000.0,2.1410720348358154,32.930503845214844,460000,202.5638725757599,,91
340.14807,30.734173,378.92844,303.75946,1000.0,386.95688,97.54347,500.9271,214.39124,1000.0,4.9119791984558105,18.572364807128906,465000,204.78075456619263,,92
391.08316,22.444902,422.77795,373.73846,1000.0,291.66498,167.32831,453.2243,62.25238,1000.0,-5.79382848739624,29.37173080444336,470000,207.01352453231812,,93
360.82144,72.39795,432.83884,261.78644,1000.0,371.79718,57.232555,428.03836,263.8784,1000.0,0.1310625523328781,21.97321319580078,475000,209.18866634368896,,94
223.77007,244.43445,430.42392,-119.54217,1000.0,274.841,189.27727,496.83456,-73.800735,1000.0,-2.566359758377075,25.290206909179688,480000,211.36825013160706,,95
424.55273,50.61867,480.80438,358.08386,1000.0,265.03604,182.86327,376.43402,-95.43329,1000.0,0.2931458055973053,21.35882568359375,485000,213.52521419525146,,96
286.9887,167.97441,520.70105,133.29488,1000.0,311.36118,106.37726,436.49344,113.67995,1000.0,-1.3383228778839111,20.024532318115234,490000,215.7342450618744,,97
457.6343,21.59645,485.98993,433.62903,1000.0,338.93378,140.23589,506.89438,96.207855,1000.0,5.219827175140381,34.1101188659668,495000,217.9324791431427,,98
441.47583,37.54172,488.3067,396.39883,1000.0,443.53998,46.247185,503.53406,383.47647,1000.0,5.214131832122803,20.274646759033203,500000,220.12672448158264,,99
