Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,22045,79.0,79,,,,,,
,,,,,22073,28.0,28,,,,,,
,,,,,22174,101.0,101,,,,,,
,,,,,22278,104.0,104,,,,,,
,,,,,22295,17.0,17,,,,,,
,,,,,22400,105.0,105,,,,,,
,,,,,22421,21.0,21,,,,,,
,,,,,22468,47.0,47,,,,,,
,,,,,22479,11.0,11,,,,,,
99.8,2.039608,103.0,97.0,99.8,22500,,,0.1286446750164032,18.95452308654785,18.94965362548828,4.501925468444824,0.32499999999999996,0.0005
,,,,,22579,100.0,100,,,,,,
,,,,,22686,107.0,107,,,,,,
,,,,,22699,13.0,13,,,,,,
,,,,,22719,20.0,20,,,,,,
,,,,,22830,111.0,111,,,,,,
,,,,,22858,28.0,28,,,,,,
,,,,,22905,47.0,47,,,,,,
,,,,,22928,23.0,23,,,,,,
,,,,,22939,11.0,11,,,,,,
,,,,,22966,27.0,27,,,,,,
,,,,,22995,29.0,29,,,,,,
,,,,,23000,,,1.4217122793197632,18.005855560302734,17.970123291015625,9.330377578735352,0.30999999999999994,0.0005
,,,,,23025,30.0,30,,,,,,
,,,,,23039,14.0,14,,,,,,
,,,,,23157,118.0,118,,,,,,
,,,,,23218,61.0,61,,,,,,
,,,,,23326,108.0,108,,,,,,
,,,,,23377,51.0,51,,,,,,
,,,,,23487,110.0,110,,,,,,
,,,,,23609,122.0,122,,,,,,
,,,,,23623,14.0,14,,,,,,
,,,,,23734,111.0,111,,,,,,
,,,,,23780,46.0,46,,,,,,
,,,,,23791,11.0,11,,,,,,
,,,,,23834,43.0,43,,,,,,
,,,,,23945,111.0,111,,,,,,
,,,,,23966,21.0,21,,,,,,
,,,,,24000,,,0.05463624373078346,19.551776885986328,19.61481285095215,1.6977453231811523,0.2799999999999999,0.0005
,,,,,24074,108.0,108,,,,,,
,,,,,24200,126.0,126,,,,,,
,,,,,24303,103.0,103,,,,,,
,,,,,24414,111.0,111,,,,,,
,,,,,24513,99.0,99,,,,,,
,,,,,24625,112.0,112,,,,,,
,,,,,24651,26.0,26,,,,,,
,,,,,24748,97.0,97,,,,,,
,,,,,24794,46.0,46,,,,,,
,,,,,24903,109.0,109,,,,,,
113.0,2.0,116.0,110.0,113.0,25000,,,0.1818002462387085,19.946636199951172,20.002227783203125,7.1130523681640625,0.25,0.0005
,,,,,25011,108.0,108,,,,,,
,,,,,25120,109.0,109,,,,,,
,,,,,25218,98.0,98,,,,,,
,,,,,25316,98.0,98,,,,,,
,,,,,25330,14.0,14,,,,,,
,,,,,25431,101.0,101,,,,,,
,,,,,25539,108.0,108,,,,,,
,,,,,25639,100.0,100,,,,,,
,,,,,25653,14.0,14,,,,,,
,,,,,25758,105.0,105,,,,,,
,,,,,25859,101.0,101,,,,,,
,,,,,25967,108.0,108,,,,,,
,,,,,26000,,,0.33228224515914917,19.804073333740234,19.848834991455078,10.13005256652832,0.21999999999999997,0.0005
,,,,,26065,98.0,98,,,,,,
,,,,,26164,99.0,99,,,,,,
,,,,,26265,101.0,101,,,,,,
,,,,,26367,102.0,102,,,,,,
,,,,,26478,111.0,111,,,,,,
,,,,,26534,56.0,56,,,,,,
,,,,,26613,79.0,79,,,,,,
,,,,,26724,111.0,111,,,,,,
,,,,,26773,49.0,49,,,,,,
,,,,,26874,101.0,101,,,,,,
,,,,,26980,106.0,106,,,,,,
,,,,,26997,17.0,17,,,,,,
,,,,,27000,,,0.6142820715904236,22.112455368041992,22.07674789428711,4.067476272583008,0.18999999999999995,0.0005
,,,,,27072,75.0,75,,,,,,
,,,,,27136,64.0,64,,,,,,
,,,,,27240,104.0,104,,,,,,
,,,,,27352,112.0,112,,,,,,
,,,,,27459,107.0,107,,,,,,
102.4,2.87054,108.0,97.0,102.4,27500,,,0.11535090208053589,21.069828033447266,21.17120361328125,3.6356351375579834,0.17500000000000004,0.0005
,,,,,27568,109.0,109,,,,,,
,,,,,27672,104.0,104,,,,,,
,,,,,27774,102.0,102,,,,,,
,,,,,27881,107.0,107,,,,,,
,,,,,27983,102.0,102,,,,,,
,,,,,28000,,,0.04196528345346451,23.599353790283203,23.56482696533203,1.167218565940857,0.15999999999999992,0.0005
,,,,,28044,61.0,61,,,,,,
,,,,,28055,11.0,11,,,,,,
,,,,,28166,111.0,111,,,,,,
,,,,,28183,17.0,17,,,,,,
,,,,,28291,108.0,108,,,,,,
,,,,,28397,106.0,106,,,,,,
,,,,,28504,107.0,107,,,,,,
,,,,,28606,102.0,102,,,,,,
,,,,,28716,110.0,110,,,,,,
,,,,,28818,102.0,102,,,,,,
,,,,,28922,104.0,104,,,,,,
,,,,,29000,,,0.45894965529441833,24.02706527709961,23.99102020263672,5.590349197387695,0.13,0.0005
,,,,,29031,109.0,109,,,,,,
,,,,,29144,113.0,113,,,,,,
,,,,,29251,107.0,107,,,,,,
,,,,,29360,109.0,109,,,,,,
,,,,,29468,108.0,108,,,,,,
,,,,,29570,102.0,102,,,,,,
,,,,,29679,109.0,109,,,,,,
,,,,,29789,110.0,110,,,,,,
,,,,,29893,104.0,104,,,,,,
104.6,2.6907248,110.0,100.0,104.6,30000,,,2.3067092895507812,23.857898712158203,23.668724060058594,31.965818405151367,0.1,0.0005
,,,,,30006,113.0,113,,,,,,
,,,,,30110,104.0,104,,,,,,
,,,,,30216,106.0,106,,,,,,
,,,,,30322,106.0,106,,,,,,
,,,,,30424,102.0,102,,,,,,
,,,,,30532,108.0,108,,,,,,
,,,,,30635,103.0,103,,,,,,
,,,,,30749,114.0,114,,,,,,
,,,,,30858,109.0,109,,,,,,
,,,,,30966,108.0,108,,,,,,
,,,,,31000,,,0.08704010397195816,24.769264221191406,24.75939178466797,2.2738757133483887,0.09733333333333334,0.0005
,,,,,31072,106.0,106,,,,,,
,,,,,31190,118.0,118,,,,,,
,,,,,31295,105.0,105,,,,,,
,,,,,31408,113.0,113,,,,,,
,,,,,31518,110.0,110,,,,,,
,,,,,31619,101.0,101,,,,,,
,,,,,31726,107.0,107,,,,,,
,,,,,31831,105.0,105,,,,,,
,,,,,31938,107.0,107,,,,,,
,,,,,32000,,,0.5559260249137878,25.32201385498047,25.44664764404297,15.363601684570312,0.09466666666666668,0.0005
,,,,,32048,110.0,110,,,,,,
,,,,,32153,105.0,105,,,,,,
,,,,,32260,107.0,107,,,,,,
,,,,,32377,117.0,117,,,,,,
,,,,,32481,104.0,104,,,,,,
102.3,2.9,108.0,98.0,102.3,32500,,,0.1562536060810089,25.92814064025879,25.932565689086914,4.8894267082214355,0.09333333333333334,0.0005
,,,,,32590,109.0,109,,,,,,
,,,,,32705,115.0,115,,,,,,
,,,,,32819,114.0,114,,,,,,
,,,,,32927,108.0,108,,,,,,
,,,,,33000,,,0.8942219614982605,25.782094955444336,25.802165985107422,12.67747688293457,0.092,0.0005
,,,,,33040,113.0,113,,,,,,
,,,,,33149,109.0,109,,,,,,
,,,,,33265,116.0,116,,,,,,
,,,,,33373,108.0,108,,,,,,
,,,,,33487,114.0,114,,,,,,
,,,,,33596,109.0,109,,,,,,
,,,,,33700,104.0,104,,,,,,
,,,,,33813,113.0,113,,,,,,
,,,,,33930,117.0,117,,,,,,
,,,,,34000,,,0.4042268395423889,26.361671447753906,26.240070343017578,6.733721733093262,0.08933333333333333,0.0005
,,,,,34039,109.0,109,,,,,,
,,,,,34147,108.0,108,,,,,,
,,,,,34263,116.0,116,,,,,,
,,,,,34373,110.0,110,,,,,,
,,,,,34480,107.0,107,,,,,,
,,,,,34608,128.0,128,,,,,,
,,,,,34719,111.0,111,,,,,,
,,,,,34826,107.0,107,,,,,,
,,,,,34932,106.0,106,,,,,,
281.4,96.8919,486.0,161.0,281.4,35000,,,0.20848622918128967,27.82310676574707,27.810781478881836,8.940704345703125,0.08666666666666667,0.0005
,,,,,35042,110.0,110,,,,,,
,,,,,35162,120.0,120,,,,,,
,,,,,35272,110.0,110,,,,,,
,,,,,35380,108.0,108,,,,,,
,,,,,35426,46.0,46,,,,,,
,,,,,35483,57.0,57,,,,,,
,,,,,35611,128.0,128,,,,,,
,,,,,35639,28.0,28,,,,,,
,,,,,35771,132.0,132,,,,,,
,,,,,35878,107.0,107,,,,,,
,,,,,36000,,,0.0788738876581192,27.777042388916016,27.736242294311523,3.300081968307495,0.084,0.0005
,,,,,36026,148.0,148,,,,,,
,,,,,36149,123.0,123,,,,,,
,,,,,36253,104.0,104,,,,,,
,,,,,36361,108.0,108,,,,,,
,,,,,36487,126.0,126,,,,,,
,,,,,36591,104.0,104,,,,,,
,,,,,36692,101.0,101,,,,,,
,,,,,36715,23.0,23,,,,,,
,,,,,36879,164.0,164,,,,,,
,,,,,37000,,,2.875988721847534,28.41853141784668,28.20598793029785,48.40899658203125,0.08133333333333334,0.0005
,,,,,37026,147.0,147,,,,,,
,,,,,37056,30.0,30,,,,,,
,,,,,37235,179.0,179,,,,,,
,,,,,37370,135.0,135,,,,,,
,,,,,37468,98.0,98,,,,,,
95.9,1.6401219,98.0,92.0,95.9,37500,,,1.5975290536880493,29.465158462524414,29.45256805419922,24.875993728637695,0.08,0.0005
,,,,,37603,135.0,135,,,,,,
,,,,,37745,142.0,142,,,,,,
,,,,,37862,117.0,117,,,,,,
,,,,,37964,102.0,102,,,,,,
,,,,,38000,,,0.100754514336586,29.683462142944336,29.683788299560547,4.35407829284668,0.07866666666666668,0.0005
,,,,,38061,97.0,97,,,,,,
,,,,,38190,129.0,129,,,,,,
,,,,,38220,30.0,30,,,,,,
,,,,,38323,103.0,103,,,,,,
,,,,,38439,116.0,116,,,,,,
,,,,,38609,170.0,170,,,,,,
,,,,,38721,112.0,112,,,,,,
,,,,,38850,129.0,129,,,,,,
,,,,,38995,145.0,145,,,,,,
,,,,,39000,,,2.808072090148926,30.432926177978516,30.356355667114258,24.69180679321289,0.07600000000000001,0.0005
,,,,,39103,108.0,108,,,,,,
,,,,,39202,99.0,99,,,,,,
,,,,,39325,123.0,123,,,,,,
,,,,,39542,217.0,217,,,,,,
,,,,,39640,98.0,98,,,,,,
,,,,,39774,134.0,134,,,,,,
,,,,,39803,29.0,29,,,,,,
,,,,,39914,111.0,111,,,,,,
144.1,11.631423,178.0,135.0,144.1,40000,,,0.13681916892528534,30.11536407470703,30.198753356933594,3.120969772338867,0.07333333333333333,0.0005
,,,,,40009,95.0,95,,,,,,
,,,,,40064,55.0,55,,,,,,
,,,,,40084,20.0,20,,,,,,
,,,,,40180,96.0,96,,,,,,
,,,,,40280,100.0,100,,,,,,
,,,,,40306,26.0,26,,,,,,
,,,,,40406,100.0,100,,,,,,
,,,,,40442,36.0,36,,,,,,
,,,,,40540,98.0,98,,,,,,
,,,,,40634,94.0,94,,,,,,
,,,,,40748,114.0,114,,,,,,
,,,,,40866,118.0,118,,,,,,
,,,,,40961,95.0,95,,,,,,
,,,,,41000,,,0.12065595388412476,31.417362213134766,31.401012420654297,3.316997766494751,0.07066666666666667,0.0005
,,,,,41083,122.0,122,,,,,,
,,,,,41201,118.0,118,,,,,,
,,,,,41299,98.0,98,,,,,,
,,,,,41410,111.0,111,,,,,,
,,,,,41539,129.0,129,,,,,,
,,,,,41654,115.0,115,,,,,,
,,,,,41777,123.0,123,,,,,,
,,,,,41876,99.0,99,,,,,,
,,,,,41998,122.0,122,,,,,,
,,,,,42000,,,0.12906275689601898,31.217973709106445,31.273012161254883,9.028471946716309,0.068,0.0005
,,,,,42095,97.0,97,,,,,,
,,,,,42196,101.0,101,,,,,,
,,,,,42292,96.0,96,,,,,,
,,,,,42399,107.0,107,,,,,,
119.4,2.2891045,123.0,116.0,119.4,42500,,,0.09889286011457443,32.20859146118164,32.16908645629883,4.0177693367004395,0.06666666666666668,0.0005
,,,,,42516,117.0,117,,,,,,
,,,,,42630,114.0,114,,,,,,
,,,,,42727,97.0,97,,,,,,
,,,,,42842,115.0,115,,,,,,
,,,,,42866,24.0,24,,,,,,
,,,,,42993,127.0,127,,,,,,
,,,,,43000,,,0.18027624487876892,30.134788513183594,30.192577362060547,8.092290878295898,0.06533333333333333,0.0005
,,,,,43102,109.0,109,,,,,,
,,,,,43203,101.0,101,,,,,,
,,,,,43301,98.0,98,,,,,,
,,,,,43358,57.0,57,,,,,,
,,,,,43481,123.0,123,,,,,,
,,,,,43580,99.0,99,,,,,,
,,,,,43702,122.0,122,,,,,,
,,,,,43839,137.0,137,,,,,,
,,,,,43937,98.0,98,,,,,,
,,,,,43968,31.0,31,,,,,,
,,,,,44000,,,0.05851620063185692,32.788673400878906,32.85146713256836,1.7323886156082153,0.06266666666666668,0.0005
,,,,,44064,96.0,96,,,,,,
,,,,,44166,102.0,102,,,,,,
,,,,,44261,95.0,95,,,,,,
,,,,,44361,100.0,100,,,,,,
,,,,,44486,125.0,125,,,,,,
,,,,,44603,117.0,117,,,,,,
,,,,,44752,149.0,149,,,,,,
,,,,,44860,108.0,108,,,,,,
,,,,,44874,14.0,14,,,,,,
,,,,,44997,123.0,123,,,,,,
101.6,7.045566,116.0,93.0,101.6,45000,,,0.07427510619163513,33.41640853881836,33.38701629638672,2.1576287746429443,0.060000000000000005,0.0005
,,,,,45095,98.0,98,,,,,,
,,,,,45195,100.0,100,,,,,,
,,,,,45292,97.0,97,,,,,,
,,,,,45408,116.0,116,,,,,,
,,,,,45509,101.0,101,,,,,,
,,,,,45611,102.0,102,,,,,,
,,,,,45722,111.0,111,,,,,,
,,,,,45841,119.0,119,,,,,,
,,,,,45945,104.0,104,,,,,,
,,,,,46000,,,0.16394852101802826,31.587223052978516,31.654420852661133,11.26887035369873,0.05733333333333334,0.0005
,,,,,46075,130.0,130,,,,,,
,,,,,46183,108.0,108,,,,,,
,,,,,46282,99.0,99,,,,,,
,,,,,46386,104.0,104,,,,,,
,,,,,46515,129.0,129,,,,,,
,,,,,46641,126.0,126,,,,,,
,,,,,46767,126.0,126,,,,,,
,,,,,46882,115.0,115,,,,,,
,,,,,47000,,,0.10054586827754974,35.41111373901367,35.424312591552734,2.4479358196258545,0.054666666666666676,0.0005
,,,,,47026,144.0,144,,,,,,
,,,,,47140,114.0,114,,,,,,
,,,,,47252,112.0,112,,,,,,
,,,,,47363,111.0,111,,,,,,
,,,,,47496,133.0,133,,,,,,
113.9,3.9102428,124.0,109.0,113.9,47500,,,0.1327301412820816,34.81081771850586,34.85847854614258,7.032951354980469,0.05333333333333334,0.0005
,,,,,47603,107.0,107,,,,,,
,,,,,47709,106.0,106,,,,,,
,,,,,47819,110.0,110,,,,,,
,,,,,47954,135.0,135,,,,,,
,,,,,48000,,,0.21476471424102783,34.6562614440918,34.61259078979492,3.4487452507019043,0.052000000000000005,0.0005
,,,,,48062,108.0,108,,,,,,
,,,,,48163,101.0,101,,,,,,
,,,,,48269,106.0,106,,,,,,
,,,,,48282,13.0,13,,,,,,
,,,,,48409,127.0,127,,,,,,
,,,,,48514,105.0,105,,,,,,
,,,,,48631,117.0,117,,,,,,
,,,,,48735,104.0,104,,,,,,
,,,,,48861,126.0,126,,,,,,
,,,,,48999,138.0,138,,,,,,
,,,,,49000,,,0.22153708338737488,34.681007385253906,34.7979736328125,17.61180305480957,0.04933333333333334,0.0005
,,,,,49129,130.0,130,,,,,,
,,,,,49304,175.0,175,,,,,,
,,,,,49453,149.0,149,,,,,,
,,,,,49621,168.0,168,,,,,,
,,,,,49750,129.0,129,,,,,,
,,,,,49903,153.0,153,,,,,,
111.9,5.9236813,121.0,103.0,111.9,50000,,,0.20094887912273407,34.790550231933594,34.87183380126953,9.982161521911621,0.046666666666666676,0.0005
,,,,,50066,163.0,163,,,,,,
,,,,,50197,131.0,131,,,,,,
,,,,,50352,155.0,155,,,,,,
,,,,,50516,164.0,164,,,,,,
,,,,,50660,144.0,144,,,,,,
,,,,,50782,122.0,122,,,,,,
,,,,,50908,126.0,126,,,,,,
,,,,,51000,,,0.1412777602672577,35.593017578125,35.5786247253418,2.0852646827697754,0.04400000000000001,0.0005
,,,,,51046,138.0,138,,,,,,
,,,,,51162,116.0,116,,,,,,
,,,,,51269,107.0,107,,,,,,
,,,,,51394,125.0,125,,,,,,
,,,,,51512,118.0,118,,,,,,
,,,,,51617,105.0,105,,,,,,
,,,,,51738,121.0,121,,,,,,
,,,,,51865,127.0,127,,,,,,
,,,,,52000,,,7.551075458526611,35.89934539794922,35.63363265991211,82.4750747680664,0.04133333333333334,0.0005
,,,,,52009,144.0,144,,,,,,
,,,,,52124,115.0,115,,,,,,
,,,,,52233,109.0,109,,,,,,
,,,,,52339,106.0,106,,,,,,
,,,,,52358,19.0,19,,,,,,
,,,,,52482,124.0,124,,,,,,
102.1,3.238827,106.0,96.0,102.1,52500,,,0.3572239279747009,34.886009216308594,34.9893684387207,20.863174438476562,0.04000000000000001,0.0005
,,,,,52592,110.0,110,,,,,,
,,,,,52707,115.0,115,,,,,,
,,,,,52848,141.0,141,,,,,,
,,,,,52952,104.0,104,,,,,,
,,,,,53000,,,0.3172895312309265,36.74347686767578,36.83826446533203,10.749292373657227,0.03866666666666667,0.0005
,,,,,53088,136.0,136,,,,,,
,,,,,53226,138.0,138,,,,,,
,,,,,53365,139.0,139,,,,,,
,,,,,53512,147.0,147,,,,,,
,,,,,53720,208.0,208,,,,,,
,,,,,53845,125.0,125,,,,,,
,,,,,53951,106.0,106,,,,,,
,,,,,54000,,,0.5786391496658325,37.63030242919922,37.600799560546875,11.794779777526855,0.036000000000000004,0.0005
,,,,,54125,174.0,174,,,,,,
,,,,,54262,137.0,137,,,,,,
,,,,,54413,151.0,151,,,,,,
,,,,,54549,136.0,136,,,,,,
,,,,,54672,123.0,123,,,,,,
,,,,,54793,121.0,121,,,,,,
,,,,,54921,128.0,128,,,,,,
124.4,10.0219755,138.0,111.0,124.4,55000,,,0.10796591639518738,37.024784088134766,36.9752197265625,5.425904750823975,0.03333333333333334,0.0005
,,,,,55043,122.0,122,,,,,,
,,,,,55152,109.0,109,,,,,,
,,,,,55249,97.0,97,,,,,,
,,,,,55376,127.0,127,,,,,,
,,,,,55495,119.0,119,,,,,,
,,,,,55619,124.0,124,,,,,,
,,,,,55822,203.0,203,,,,,,
,,,,,56000,,,0.5136966705322266,38.181617736816406,38.07659912109375,28.482328414916992,0.03066666666666666,0.0005
,,,,,56272,450.0,450,,,,,,
,,,,,56387,115.0,115,,,,,,
,,,,,56504,117.0,117,,,,,,
,,,,,56608,104.0,104,,,,,,
,,,,,56708,100.0,100,,,,,,
,,,,,56805,97.0,97,,,,,,
,,,,,56920,115.0,115,,,,,,
,,,,,57000,,,0.16280919313430786,37.4947395324707,37.51970291137695,4.038398265838623,0.027999999999999997,0.0005
,,,,,57017,97.0,97,,,,,,
,,,,,57118,101.0,101,,,,,,
,,,,,57242,124.0,124,,,,,,
,,,,,57371,129.0,129,,,,,,
,,,,,57475,104.0,104,,,,,,
99.2,1.6,102.0,97.0,99.2,57500,,,0.06340675055980682,39.24690246582031,39.22294998168945,1.3919744491577148,0.026666666666666672,0.0005
,,,,,57593,118.0,118,,,,,,
,,,,,57707,114.0,114,,,,,,
,,,,,57827,120.0,120,,,,,,
,,,,,57929,102.0,102,,,,,,
,,,,,58000,,,0.23904936015605927,38.269134521484375,38.25595474243164,4.768024921417236,0.025333333333333333,0.0005
,,,,,58033,104.0,104,,,,,,
,,,,,58136,103.0,103,,,,,,
,,,,,58238,102.0,102,,,,,,
,,,,,58336,98.0,98,,,,,,
,,,,,58473,137.0,137,,,,,,
,,,,,58576,103.0,103,,,,,,
,,,,,58678,102.0,102,,,,,,
,,,,,58802,124.0,124,,,,,,
,,,,,58904,102.0,102,,,,,,
,,,,,59000,,,0.05698570981621742,38.33647918701172,38.398033142089844,3.7028627395629883,0.02266666666666667,0.0005
,,,,,59003,99.0,99,,,,,,
,,,,,59102,99.0,99,,,,,,
,,,,,59199,97.0,97,,,,,,
,,,,,59298,99.0,99,,,,,,
,,,,,59401,103.0,103,,,,,,
,,,,,59506,105.0,105,,,,,,
,,,,,59608,102.0,102,,,,,,
,,,,,59708,100.0,100,,,,,,
,,,,,59810,102.0,102,,,,,,
,,,,,59930,120.0,120,,,,,,
140.5,17.00735,174.0,117.0,140.5,60000,,,0.08988123387098312,39.58985137939453,39.63870620727539,5.450375556945801,0.02,0.0005
,,,,,60032,102.0,102,,,,,,
,,,,,60145,113.0,113,,,,,,
,,,,,60269,124.0,124,,,,,,
,,,,,60370,101.0,101,,,,,,
,,,,,60470,100.0,100,,,,,,
,,,,,60589,119.0,119,,,,,,
,,,,,60690,101.0,101,,,,,,
,,,,,60794,104.0,104,,,,,,
,,,,,60911,117.0,117,,,,,,
,,,,,61000,,,0.21081027388572693,41.668697357177734,41.652503967285156,6.144350051879883,0.02,0.0005
,,,,,61010,99.0,99,,,,,,
,,,,,61110,100.0,100,,,,,,
,,,,,61207,97.0,97,,,,,,
,,,,,61309,102.0,102,,,,,,
,,,,,61406,97.0,97,,,,,,
,,,,,61503,97.0,97,,,,,,
,,,,,61601,98.0,98,,,,,,
,,,,,61702,101.0,101,,,,,,
,,,,,61812,110.0,110,,,,,,
,,,,,61907,95.0,95,,,,,,
,,,,,62000,,,0.0599440261721611,39.187843322753906,39.17133331298828,3.2076776027679443,0.02,0.0005
,,,,,62008,101.0,101,,,,,,
,,,,,62104,96.0,96,,,,,,
,,,,,62201,97.0,97,,,,,,
,,,,,62314,113.0,113,,,,,,
,,,,,62409,95.0,95,,,,,,
109.9,9.004998,122.0,99.0,109.9,62500,,,0.1439540535211563,41.119510650634766,41.08922576904297,16.423099517822266,0.02,0.0005
,,,,,62521,112.0,112,,,,,,
,,,,,62622,101.0,101,,,,,,
,,,,,62721,99.0,99,,,,,,
,,,,,62826,105.0,105,,,,,,
,,,,,62927,101.0,101,,,,,,
,,,,,63000,,,0.5710402131080627,42.807552337646484,42.938255310058594,25.536148071289062,0.02,0.0005
,,,,,63023,96.0,96,,,,,,
,,,,,63122,99.0,99,,,,,,
,,,,,63222,100.0,100,,,,,,
,,,,,63324,102.0,102,,,,,,
,,,,,63425,101.0,101,,,,,,
,,,,,63527,102.0,102,,,,,,
,,,,,63621,94.0,94,,,,,,
,,,,,63722,101.0,101,,,,,,
,,,,,63846,124.0,124,,,,,,
,,,,,63946,100.0,100,,,,,,
,,,,,64000,,,0.2524562478065491,40.87891387939453,40.76615905761719,6.538103103637695,0.02,0.0005
,,,,,64050,104.0,104,,,,,,
,,,,,64154,104.0,104,,,,,,
,,,,,64254,100.0,100,,,,,,
,,,,,64361,107.0,107,,,,,,
,,,,,64471,110.0,110,,,,,,
,,,,,64592,121.0,121,,,,,,
,,,,,64703,111.0,111,,,,,,
,,,,,64835,132.0,132,,,,,,
,,,,,64939,104.0,104,,,,,,
109.6,9.318798,123.0,98.0,109.6,65000,,,0.40404853224754333,39.91924285888672,39.880897521972656,9.414358139038086,0.02,0.0005
,,,,,65040,101.0,101,,,,,,
,,,,,65147,107.0,107,,,,,,
,,,,,65248,101.0,101,,,,,,
,,,,,65353,105.0,105,,,,,,
,,,,,65460,107.0,107,,,,,,
,,,,,65568,108.0,108,,,,,,
,,,,,65677,109.0,109,,,,,,
,,,,,65786,109.0,109,,,,,,
,,,,,65889,103.0,103,,,,,,
,,,,,65995,106.0,106,,,,,,
,,,,,66000,,,0.08027034252882004,42.166748046875,42.186134338378906,5.646376132965088,0.02,0.0005
,,,,,66102,107.0,107,,,,,,
,,,,,66212,110.0,110,,,,,,
,,,,,66230,18.0,18,,,,,,
,,,,,66331,101.0,101,,,,,,
,,,,,66445,114.0,114,,,,,,
,,,,,66545,100.0,100,,,,,,
,,,,,66650,105.0,105,,,,,,
,,,,,66767,117.0,117,,,,,,
,,,,,66867,100.0,100,,,,,,
,,,,,66970,103.0,103,,,,,,
,,,,,67000,,,0.6699312925338745,45.72487258911133,45.876373291015625,18.391647338867188,0.02,0.0005
,,,,,67081,111.0,111,,,,,,
,,,,,67187,106.0,106,,,,,,
,,,,,67294,107.0,107,,,,,,
,,,,,67400,106.0,106,,,,,,
106.9,3.014963,111.0,100.0,106.9,67500,,,0.10155914723873138,40.89131164550781,40.949302673339844,9.253440856933594,0.02,0.0005
,,,,,67507,107.0,107,,,,,,
,,,,,67612,105.0,105,,,,,,
,,,,,67731,119.0,119,,,,,,
,,,,,67776,45.0,45,,,,,,
,,,,,67791,15.0,15,,,,,,
,,,,,67911,120.0,120,,,,,,
,,,,,68000,,,0.08606763184070587,42.714385986328125,42.7297248840332,3.217651844024658,0.02,0.0005
,,,,,68020,109.0,109,,,,,,
,,,,,68122,102.0,102,,,,,,
,,,,,68227,105.0,105,,,,,,
,,,,,68331,104.0,104,,,,,,
,,,,,68440,109.0,109,,,,,,
,,,,,68554,114.0,114,,,,,,
,,,,,68663,109.0,109,,,,,,
,,,,,68774,111.0,111,,,,,,
,,,,,68876,102.0,102,,,,,,
,,,,,68993,117.0,117,,,,,,
,,,,,69000,,,0.15423601865768433,43.259788513183594,43.24129104614258,11.85404109954834,0.02,0.0005
,,,,,69094,101.0,101,,,,,,
,,,,,69202,108.0,108,,,,,,
,,,,,69305,103.0,103,,,,,,
,,,,,69408,103.0,103,,,,,,
,,,,,69515,107.0,107,,,,,,
,,,,,69622,107.0,107,,,,,,
,,,,,69726,104.0,104,,,,,,
,,,,,69839,113.0,113,,,,,,
,,,,,69938,99.0,99,,,,,,
104.5,1.8574176,108.0,101.0,104.5,70000,,,1.8509358167648315,43.54642868041992,43.46882247924805,56.8441162109375,0.02,0.0005
,,,,,70049,111.0,111,,,,,,
,,,,,70156,107.0,107,,,,,,
,,,,,70267,111.0,111,,,,,,
,,,,,70373,106.0,106,,,,,,
,,,,,70483,110.0,110,,,,,,
,,,,,70500,17.0,17,,,,,,
,,,,,70601,101.0,101,,,,,,
,,,,,70708,107.0,107,,,,,,
,,,,,70812,104.0,104,,,,,,
,,,,,70915,103.0,103,,,,,,
,,,,,71000,,,1.685565710067749,42.98269271850586,43.23823165893555,68.76350402832031,0.02,0.0005
,,,,,71026,111.0,111,,,,,,
,,,,,71131,105.0,105,,,,,,
,,,,,71232,101.0,101,,,,,,
,,,,,71342,110.0,110,,,,,,
,,,,,71446,104.0,104,,,,,,
,,,,,71550,104.0,104,,,,,,
,,,,,71654,104.0,104,,,,,,
,,,,,71761,107.0,107,,,,,,
,,,,,71863,102.0,102,,,,,,
,,,,,71970,107.0,107,,,,,,
,,,,,72000,,,0.17067138850688934,41.39591598510742,41.32283401489258,18.34727668762207,0.02,0.0005
,,,,,72078,108.0,108,,,,,,
,,,,,72184,106.0,106,,,,,,
,,,,,72288,104.0,104,,,,,,
,,,,,72389,101.0,101,,,,,,
105.5,2.8372521,112.0,101.0,105.5,72500,,,0.19703525304794312,40.788455963134766,40.792213439941406,13.48227596282959,0.02,0.0005
,,,,,72501,112.0,112,,,,,,
,,,,,72606,105.0,105,,,,,,
,,,,,72710,104.0,104,,,,,,
,,,,,72813,103.0,103,,,,,,
,,,,,72828,15.0,15,,,,,,
,,,,,72932,104.0,104,,,,,,
,,,,,73000,,,0.0927419662475586,44.921966552734375,44.896942138671875,6.692103385925293,0.02,0.0005
,,,,,73039,107.0,107,,,,,,
,,,,,73539,500.0,500,,,,,,
,,,,,73648,109.0,109,,,,,,
,,,,,73758,110.0,110,,,,,,
,,,,,73871,113.0,113,,,,,,
,,,,,74000,,,0.5157367587089539,44.2073974609375,44.264549255371094,22.467180252075195,0.02,0.0005
,,,,,74371,500.0,500,,,,,,
,,,,,74871,500.0,500,,,,,,
341.6,188.4623,500.0,108.0,341.6,75000,,,0.062233977019786835,45.19074249267578,45.15081787109375,3.626197338104248,0.02,0.0005
,,,,,75371,500.0,500,,,,,,
