Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.010112685151398182,220171,57.67780303955078,,53
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.006494366563856602,224171,58.725669145584106,,54
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0023825536482036114,228171,59.74405002593994,,55
200.0,0.0,200.0,200.0,200.0,198.85715,5.111012,200.0,176.0,198.85714285714286,-0.005334918387234211,232347,60.811174631118774,,56
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.006293407641351223,236347,61.83828091621399,,57
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0026826064568012953,240347,62.86744928359985,,58
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.005228767171502113,244347,63.883442640304565,,59
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-9.040618169819936e-05,248347,64.92557716369629,,60
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.008904649876058102,252347,65.94514179229736,,61
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0010950424475595355,256347,66.98185062408447,,62
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.00239666854031384,260347,68.02677249908447,,63
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.002418769523501396,264347,69.09320139884949,,64
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.005497560370713472,268347,70.14731049537659,,65
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0028003158513456583,272347,71.19102382659912,,66
200.0,0.0,200.0,200.0,200.0,190.68182,29.706724,200.0,85.0,190.6818181818182,-0.0003596933383960277,276542,72.26255702972412,,67
200.0,0.0,200.0,200.0,200.0,193.5238,23.150892,200.0,94.0,193.52380952380952,-0.01311666052788496,280606,73.31667494773865,,68
