Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,142000,,,-380.37994384765625,-3.745626211166382,1.0721197128295898,379.0338134765625,379.1087341308594,0.0003,0.0003,0.1
,,,,,142999,4619.271,1000,,,,,,,,
,,,,,143000,,,-385.8147888183594,-3.391817331314087,1.0583219528198242,384.83258056640625,384.73968505859375,0.0003,0.0003,0.1
,,,,,143999,4679.6714,1000,,,,,,,,
,,,,,144000,,,-386.6698913574219,-4.141493797302246,1.3042994737625122,385.2625732421875,385.2906188964844,0.0003,0.0003,0.1
,,,,,144999,4735.305,1000,,,,,,,,
4647.3027,72.24808,4726.9556,4465.7695,1000.0,145000,,,-388.3201904296875,-3.887446641921997,1.4114532470703125,387.090576171875,387.0448303222656,0.0003,0.0003,0.1
,,,,,145999,4577.4644,1000,,,,,,,,
,,,,,146000,,,-390.2977600097656,-3.286426544189453,1.2893177270889282,388.932373046875,389.0516662597656,0.0003,0.0003,0.1
,,,,,146999,4700.2505,1000,,,,,,,,
,,,,,147000,,,-395.5831298828125,-3.919705629348755,1.2137471437454224,394.3699951171875,394.6805114746094,0.0003,0.0003,0.1
,,,,,147999,4674.4775,1000,,,,,,,,
,,,,,148000,,,-395.8535461425781,-3.5774123668670654,1.2333250045776367,394.68304443359375,394.54107666015625,0.0003,0.0003,0.1
,,,,,148999,4675.1245,1000,,,,,,,,
,,,,,149000,,,-402.6391296386719,-3.75313401222229,1.1132876873016357,401.6859130859375,401.5458068847656,0.0003,0.0003,0.1
,,,,,149999,4753.026,1000,,,,,,,,
4321.254,1223.51,4847.285,665.3815,1000.0,150000,,,-397.9334411621094,-3.5758936405181885,0.9027162194252014,396.75152587890625,396.64825439453125,0.0003,0.0003,0.1
,,,,,150999,4614.655,1000,,,,,,,,
,,,,,151000,,,-393.8443298339844,-3.921715021133423,1.0568609237670898,392.6213684082031,392.6884765625,0.0003,0.0003,0.1
,,,,,151999,4595.5127,1000,,,,,,,,
,,,,,152000,,,-402.9550476074219,-3.9260425567626953,1.1882221698760986,401.8197021484375,401.6795959472656,0.0003,0.0003,0.1
,,,,,152999,4673.559,1000,,,,,,,,
,,,,,153000,,,-398.3227233886719,-3.8975958824157715,1.1766133308410645,396.8138732910156,396.75250244140625,0.0003,0.0003,0.1
,,,,,153999,4847.622,1000,,,,,,,,
,,,,,154000,,,-400.4482727050781,-3.6521828174591064,1.1628978252410889,399.0376892089844,398.9077453613281,0.0003,0.0003,0.1
,,,,,154999,4731.82,1000,,,,,,,,
4746.784,176.39389,4848.311,4227.7383,1000.0,155000,,,-401.93133544921875,-4.192796230316162,1.374696969985962,400.66021728515625,400.48175048828125,0.0003,0.0003,0.1
,,,,,155999,4840.4346,1000,,,,,,,,
,,,,,156000,,,-408.90093994140625,-3.815988302230835,1.4157555103302002,407.83038330078125,407.77886962890625,0.0003,0.0003,0.1
,,,,,156999,4631.769,1000,,,,,,,,
,,,,,157000,,,-404.3677978515625,-4.360449314117432,1.1379363536834717,403.04833984375,403.1365661621094,0.0003,0.0003,0.1
,,,,,157999,4600.329,1000,,,,,,,,
,,,,,158000,,,-408.230712890625,-4.004825115203857,1.034281611442566,407.1419372558594,406.9671630859375,0.0003,0.0003,0.1
,,,,,158999,4912.2803,1000,,,,,,,,
,,,,,159000,,,-412.62298583984375,-3.7079110145568848,1.5727208852767944,411.4266662597656,411.3107604980469,0.0003,0.0003,0.1
,,,,,159999,4809.416,1000,,,,,,,,
4864.6553,45.505226,4932.9946,4779.994,1000.0,160000,,,-411.73681640625,-3.629281520843506,1.213435411453247,410.6535949707031,410.7203369140625,0.0003,0.0003,0.1
,,,,,160999,4759.6646,1000,,,,,,,,
,,,,,161000,,,-416.1195373535156,-4.099170684814453,1.1062337160110474,414.914306640625,414.71319580078125,0.0003,0.0003,0.1
,,,,,161999,4761.311,1000,,,,,,,,
,,,,,162000,,,-416.4446105957031,-4.398640155792236,1.2322931289672852,415.18499755859375,415.244873046875,0.0003,0.0003,0.1
,,,,,162999,4877.609,1000,,,,,,,,
,,,,,163000,,,-410.35577392578125,-4.117074966430664,1.1799463033676147,409.0603332519531,409.06134033203125,0.0003,0.0003,0.1
,,,,,163999,4816.579,1000,,,,,,,,
,,,,,164000,,,-413.9795837402344,-3.82014536857605,1.2258710861206055,412.8409729003906,412.9278869628906,0.0003,0.0003,0.1
,,,,,164999,4820.921,1000,,,,,,,,
4792.2534,144.27855,4896.1284,4372.31,1000.0,165000,,,-417.4468994140625,-4.53665828704834,1.3099145889282227,416.00537109375,416.11572265625,0.0003,0.0003,0.1
,,,,,165999,4915.9624,1000,,,,,,,,
,,,,,166000,,,-417.5512390136719,-4.17509651184082,1.1422455310821533,416.1950378417969,416.03814697265625,0.0003,0.0003,0.1
,,,,,166999,4887.862,1000,,,,,,,,
,,,,,167000,,,-422.83636474609375,-3.6847076416015625,1.1248244047164917,421.62017822265625,421.5341491699219,0.0003,0.0003,0.1
,,,,,167999,4878.0605,1000,,,,,,,,
,,,,,168000,,,-422.3973693847656,-4.495587348937988,1.3779840469360352,421.0771789550781,421.0993347167969,0.0003,0.0003,0.1
,,,,,168999,4940.0444,1000,,,,,,,,
,,,,,169000,,,-428.02374267578125,-3.8644583225250244,1.256711483001709,426.5127868652344,426.55230712890625,0.0003,0.0003,0.1
,,,,,169999,4969.813,1000,,,,,,,,
4931.3813,96.67033,5078.9033,4729.877,1000.0,170000,,,-427.29840087890625,-4.438565731048584,1.357598066329956,425.99420166015625,426.0259094238281,0.0003,0.0003,0.1
,,,,,170999,4894.2266,1000,,,,,,,,
,,,,,171000,,,-422.6566467285156,-4.669764041900635,1.2496792078018188,421.18695068359375,421.0526123046875,0.0003,0.0003,0.1
,,,,,171999,4967.282,1000,,,,,,,,
,,,,,172000,,,-421.0291442871094,-4.493951797485352,1.1861510276794434,419.415771484375,419.4856872558594,0.0003,0.0003,0.1
,,,,,172999,2559.034,1000,,,,,,,,
,,,,,173000,,,-430.5626525878906,-4.151482582092285,1.5396685600280762,429.2926025390625,428.92108154296875,0.0003,0.0003,0.1
,,,,,173999,4924.785,1000,,,,,,,,
,,,,,174000,,,-427.79864501953125,-3.774407386779785,1.911937952041626,426.3787841796875,426.0782470703125,0.0003,0.0003,0.1
,,,,,174999,5005.0166,1000,,,,,,,,
4713.2954,512.8296,5089.136,3296.636,1000.0,175000,,,-430.83941650390625,-4.067044258117676,1.1144275665283203,429.72991943359375,429.78485107421875,0.0003,0.0003,0.1
,,,,,175999,4868.2437,1000,,,,,,,,
,,,,,176000,,,-432.1644287109375,-3.9652085304260254,1.2919107675552368,430.9983215332031,431.09033203125,0.0003,0.0003,0.1
,,,,,176999,5008.447,1000,,,,,,,,
,,,,,177000,,,-432.6907043457031,-4.066061019897461,1.770395278930664,431.7138671875,431.66864013671875,0.0003,0.0003,0.1
,,,,,177999,5024.1177,1000,,,,,,,,
,,,,,178000,,,-435.681396484375,-4.220856189727783,1.2810519933700562,434.8040771484375,434.8210754394531,0.0003,0.0003,0.1
,,,,,178999,4966.3423,1000,,,,,,,,
,,,,,179000,,,-438.9594421386719,-3.922366142272949,1.5009084939956665,437.80975341796875,437.6561279296875,0.0003,0.0003,0.1
,,,,,179999,4981.6797,1000,,,,,,,,
4564.9365,1305.4237,5083.6665,652.3252,1000.0,180000,,,-430.412109375,-4.167497634887695,1.3976294994354248,429.275390625,429.19573974609375,0.0003,0.0003,0.1
,,,,,180999,4956.226,1000,,,,,,,,
,,,,,181000,,,-425.6491394042969,-3.802076816558838,1.7473735809326172,424.35455322265625,424.39373779296875,0.0003,0.0003,0.1
,,,,,181999,5054.78,1000,,,,,,,,
,,,,,182000,,,-434.2910461425781,-3.829563856124878,1.2019915580749512,432.9074401855469,432.7999572753906,0.0003,0.0003,0.1
,,,,,182999,4935.984,1000,,,,,,,,
,,,,,183000,,,-437.99383544921875,-3.6988472938537598,1.5172544717788696,436.7669372558594,436.7298583984375,0.0003,0.0003,0.1
,,,,,183999,5196.9004,1000,,,,,,,,
,,,,,184000,,,-431.7169189453125,-3.677851438522339,1.3605705499649048,430.4241943359375,430.6467590332031,0.0003,0.0003,0.1
,,,,,184999,4998.043,1000,,,,,,,,
5003.922,78.23246,5150.9824,4876.666,1000.0,185000,,,-435.2998962402344,-4.22373104095459,2.071744441986084,434.43890380859375,434.3904113769531,0.0003,0.0003,0.1
,,,,,185999,5088.66,1000,,,,,,,,
,,,,,186000,,,-440.8343200683594,-4.133157730102539,1.4736248254776,439.8659973144531,439.79876708984375,0.0003,0.0003,0.1
,,,,,186999,5130.95,1000,,,,,,,,
,,,,,187000,,,-443.11627197265625,-4.060584545135498,1.3863003253936768,441.9345397949219,441.8696594238281,0.0003,0.0003,0.1
,,,,,187999,4940.2705,1000,,,,,,,,
,,,,,188000,,,-440.0685119628906,-3.7337942123413086,1.4907358884811401,438.89447021484375,439.0037536621094,0.0003,0.0003,0.1
,,,,,188999,4675.158,1000,,,,,,,,
,,,,,189000,,,-442.7405700683594,-3.9851651191711426,1.2167150974273682,441.721923828125,441.6967468261719,0.0003,0.0003,0.1
,,,,,189999,5099.1255,1000,,,,,,,,
5048.796,133.1836,5308.529,4763.17,1000.0,190000,,,-433.6157531738281,-4.412075042724609,2.0545670986175537,432.38726806640625,432.1029052734375,0.0003,0.0003,0.1
,,,,,190999,5033.4795,1000,,,,,,,,
,,,,,191000,,,-448.37957763671875,-4.1180524826049805,1.5045946836471558,447.4135437011719,447.1799011230469,0.0003,0.0003,0.1
,,,,,191999,5103.1724,1000,,,,,,,,
,,,,,192000,,,-445.24517822265625,-4.346055030822754,6.026204586029053,443.9046630859375,444.01116943359375,0.0003,0.0003,0.1
,,,,,192999,5092.0273,1000,,,,,,,,
,,,,,193000,,,-445.7779541015625,-4.364753246307373,1.7350877523422241,444.4571533203125,444.3920593261719,0.0003,0.0003,0.1
,,,,,193999,2874.8147,1000,,,,,,,,
,,,,,194000,,,-448.0293884277344,-4.314914226531982,2.3552942276000977,446.90325927734375,446.9275817871094,0.0003,0.0003,0.1
,,,,,194999,5181.944,1000,,,,,,,,
5055.842,201.53627,5209.9956,4543.829,1000.0,195000,,,-452.7394104003906,-3.576730251312256,1.9831852912902832,451.7200927734375,451.7174072265625,0.0003,0.0003,0.1
,,,,,195999,5033.617,1000,,,,,,,,
,,,,,196000,,,-440.9881286621094,-4.262598037719727,1.8110589981079102,440.0674133300781,440.0852966308594,0.0003,0.0003,0.1
,,,,,196999,5295.244,1000,,,,,,,,
,,,,,197000,,,-448.59747314453125,-3.901874542236328,1.7998371124267578,447.32244873046875,447.3438415527344,0.0003,0.0003,0.1
,,,,,197999,5097.925,1000,,,,,,,,
,,,,,198000,,,-448.09375,-3.92695689201355,4.884559631347656,446.9239807128906,446.90142822265625,0.0003,0.0003,0.1
,,,,,198999,4980.751,1000,,,,,,,,
,,,,,199000,,,-446.51885986328125,-4.412804126739502,1.760223150253296,445.2751159667969,445.4013366699219,0.0003,0.0003,0.1
,,,,,199999,5213.057,1000,,,,,,,,
5286.2563,55.845573,5389.5757,5191.009,1000.0,200000,,,-447.4873352050781,-4.181760311126709,1.6898858547210693,446.53521728515625,446.3265380859375,0.0003,0.0003,0.1
,,,,,200999,5186.8193,1000,,,,,,,,
,,,,,201000,,,-448.7384338378906,-4.191559791564941,1.7171752452850342,447.5712890625,447.3753967285156,0.0003,0.0003,0.1
,,,,,201999,5200.826,1000,,,,,,,,
,,,,,202000,,,-450.04180908203125,-4.093659400939941,2.497035503387451,448.5989685058594,448.68609619140625,0.0003,0.0003,0.1
,,,,,202999,5253.59,1000,,,,,,,,
,,,,,203000,,,-450.7318420410156,-4.007044315338135,1.7588945627212524,449.545166015625,449.56640625,0.0003,0.0003,0.1
,,,,,203999,5242.767,1000,,,,,,,,
,,,,,204000,,,-445.5724792480469,-3.9148569107055664,2.7527992725372314,444.16119384765625,444.04217529296875,0.0003,0.0003,0.1
,,,,,204999,5325.497,1000,,,,,,,,
5260.4204,62.328552,5364.55,5159.8286,1000.0,205000,,,-455.8133239746094,-4.157690048217773,1.9962395429611206,454.48895263671875,454.627685546875,0.0003,0.0003,0.1
,,,,,205999,5251.811,1000,,,,,,,,
,,,,,206000,,,-455.8768615722656,-3.823484420776367,2.248659610748291,454.8243408203125,454.5964660644531,0.0003,0.0003,0.1
,,,,,206999,5306.391,1000,,,,,,,,
,,,,,207000,,,-462.8784484863281,-3.931379556655884,3.158348798751831,461.77288818359375,461.69390869140625,0.0003,0.0003,0.1
,,,,,207999,5340.454,1000,,,,,,,,
,,,,,208000,,,-460.6564636230469,-5.317901611328125,2.887157440185547,459.41424560546875,459.124267578125,0.0003,0.0003,0.1
,,,,,208999,5361.433,1000,,,,,,,,
,,,,,209000,,,-461.1447448730469,-4.383200645446777,4.144806861877441,459.62744140625,459.4352111816406,0.0003,0.0003,0.1
,,,,,209999,5195.0747,1000,,,,,,,,
5016.6772,1070.7213,5460.7817,1808.9493,1000.0,210000,,,-466.0915222167969,-4.267741680145264,2.192737102508545,464.9336242675781,464.9242858886719,0.0003,0.0003,0.1
,,,,,210999,5341.207,1000,,,,,,,,
,,,,,211000,,,-463.3677978515625,-4.258445739746094,2.1621170043945312,462.002197265625,462.2032775878906,0.0003,0.0003,0.1
,,,,,211999,5423.651,1000,,,,,,,,
,,,,,212000,,,-458.9204406738281,-4.3315229415893555,2.1051344871520996,457.6516418457031,457.5027160644531,0.0003,0.0003,0.1
,,,,,212999,5384.04,1000,,,,,,,,
,,,,,213000,,,-467.3733215332031,-4.147193908691406,1.5937153100967407,466.0864562988281,466.1992492675781,0.0003,0.0003,0.1
,,,,,213999,5290.6445,1000,,,,,,,,
,,,,,214000,,,-473.2074890136719,-4.215489864349365,1.336177110671997,472.0146789550781,472.15997314453125,0.0003,0.0003,0.1
,,,,,214999,5454.7686,1000,,,,,,,,
5345.71,46.455467,5411.0586,5285.8203,1000.0,215000,,,-468.71917724609375,-4.792954921722412,1.7370800971984863,467.43072509765625,467.405029296875,0.0003,0.0003,0.1
,,,,,215999,5431.1475,1000,,,,,,,,
,,,,,216000,,,-471.542236328125,-4.373987197875977,1.4875829219818115,470.350341796875,470.3203125,0.0003,0.0003,0.1
,,,,,216999,5410.9473,1000,,,,,,,,
,,,,,217000,,,-465.3493347167969,-4.656757831573486,2.5407018661499023,464.19342041015625,464.1593017578125,0.0003,0.0003,0.1
,,,,,217999,4524.5293,1000,,,,,,,,
,,,,,218000,,,-472.4512634277344,-4.599319934844971,1.5722099542617798,471.23992919921875,471.1662902832031,0.0003,0.0003,0.1
,,,,,218999,5545.309,1000,,,,,,,,
,,,,,219000,,,-474.4054870605469,-4.226662635803223,2.159038543701172,473.2921142578125,473.0458679199219,0.0003,0.0003,0.1
,,,,,219999,5430.8247,1000,,,,,,,,
5282.9683,200.03549,5471.9995,4802.4673,1000.0,220000,,,-471.7685546875,-4.183806419372559,1.927578091621399,470.6833190917969,470.6558837890625,0.0003,0.0003,0.1
,,,,,220999,5139.619,1000,,,,,,,,
,,,,,221000,,,-467.7522888183594,-4.186485767364502,2.2770564556121826,466.6649475097656,466.49310302734375,0.0003,0.0003,0.1
,,,,,221999,5495.2334,1000,,,,,,,,
,,,,,222000,,,-478.40704345703125,-4.477550029754639,2.63421368598938,477.4373474121094,477.6392822265625,0.0003,0.0003,0.1
,,,,,222999,5474.4497,1000,,,,,,,,
,,,,,223000,,,-482.8275146484375,-4.254518508911133,1.737404227256775,481.93438720703125,482.1145324707031,0.0003,0.0003,0.1
,,,,,223999,5412.104,1000,,,,,,,,
,,,,,224000,,,-471.313720703125,-4.0769219398498535,2.142688035964966,469.8180847167969,469.9841003417969,0.0003,0.0003,0.1
,,,,,224999,5583.9517,1000,,,,,,,,
5190.8047,788.12604,5544.183,2837.3953,1000.0,225000,,,-475.2123107910156,-4.065713882446289,1.770655870437622,474.0054931640625,474.0752868652344,0.0003,0.0003,0.1
,,,,,225999,5471.4688,1000,,,,,,,,
,,,,,226000,,,-481.094970703125,-3.759899377822876,2.298971176147461,479.7449645996094,479.8478698730469,0.0003,0.0003,0.1
,,,,,226999,5623.65,1000,,,,,,,,
,,,,,227000,,,-477.7400817871094,-4.344690799713135,1.4567793607711792,476.7893371582031,476.6727294921875,0.0003,0.0003,0.1
,,,,,227999,5551.7207,1000,,,,,,,,
,,,,,228000,,,-477.6881408691406,-4.41133451461792,2.4215612411499023,476.577880859375,476.555419921875,0.0003,0.0003,0.1
,,,,,228999,5672.416,1000,,,,,,,,
,,,,,229000,,,-485.3263244628906,-4.795382976531982,1.8679252862930298,484.0592346191406,483.97662353515625,0.0003,0.0003,0.1
,,,,,229999,5627.95,1000,,,,,,,,
5581.348,53.88935,5670.635,5470.543,1000.0,230000,,,-476.9564208984375,-4.3803911209106445,2.8531222343444824,475.53240966796875,475.3838195800781,0.0003,0.0003,0.1
,,,,,230999,5755.477,1000,,,,,,,,
,,,,,231000,,,-487.0545959472656,-4.23078727722168,2.0949490070343018,485.7930908203125,485.6298522949219,0.0003,0.0003,0.1
,,,,,231999,5463.678,1000,,,,,,,,
,,,,,232000,,,-488.96063232421875,-4.579645156860352,1.821729302406311,487.4978332519531,487.59002685546875,0.0003,0.0003,0.1
,,,,,232999,5618.0107,1000,,,,,,,,
,,,,,233000,,,-478.9106750488281,-4.333308219909668,1.6122455596923828,477.4938659667969,477.25689697265625,0.0003,0.0003,0.1
,,,,,233999,5701.716,1000,,,,,,,,
,,,,,234000,,,-492.8177490234375,-4.444108009338379,2.0412485599517822,491.5042724609375,491.69140625,0.0003,0.0003,0.1
,,,,,234999,5604.82,1000,,,,,,,,
5199.3545,821.81604,5754.036,2824.262,1000.0,235000,,,-485.3520812988281,-4.464794158935547,2.646446704864502,484.068115234375,484.29095458984375,0.0003,0.0003,0.1
,,,,,235999,5601.9336,1000,,,,,,,,
,,,,,236000,,,-489.8440856933594,-5.280556678771973,2.1149182319641113,488.5919494628906,488.3660888671875,0.0003,0.0003,0.1
,,,,,236999,5833.728,1000,,,,,,,,
,,,,,237000,,,-496.757080078125,-4.729607582092285,2.0747649669647217,495.44073486328125,495.379638671875,0.0003,0.0003,0.1
,,,,,237999,5604.9624,1000,,,,,,,,
,,,,,238000,,,-495.718017578125,-4.863664150238037,5.4496917724609375,494.4879455566406,494.2159118652344,0.0003,0.0003,0.1
,,,,,238999,5694.577,1000,,,,,,,,
,,,,,239000,,,-490.635009765625,-4.583340644836426,2.1829516887664795,488.76361083984375,488.9142150878906,0.0003,0.0003,0.1
,,,,,239999,5561.8994,1000,,,,,,,,
5814.0996,130.42212,5929.968,5515.027,1000.0,240000,,,-490.38299560546875,-4.957302570343018,2.6125011444091797,489.1688537597656,488.9300537109375,0.0003,0.0003,0.1
,,,,,240999,5558.921,1000,,,,,,,,
,,,,,241000,,,-502.716064453125,-4.568742275238037,2.34304141998291,501.49951171875,501.3853759765625,0.0003,0.0003,0.1
,,,,,241999,5757.6787,1000,,,,,,,,
,,,,,242000,,,-503.4310302734375,-4.711907863616943,2.06516695022583,501.8882751464844,502.0765380859375,0.0003,0.0003,0.1
,,,,,242999,5660.3774,1000,,,,,,,,
,,,,,243000,,,-505.5440368652344,-4.961702823638916,2.073326826095581,504.42486572265625,504.4737548828125,0.0003,0.0003,0.1
,,,,,243999,5695.0337,1000,,,,,,,,
,,,,,244000,,,-501.5489807128906,-5.084486961364746,3.0409770011901855,499.43255615234375,499.7643127441406,0.0003,0.0003,0.1
,,,,,244999,5587.4053,1000,,,,,,,,
5485.5786,932.87897,5912.896,2700.2573,1000.0,245000,,,-499.7900085449219,-4.924349308013916,2.1251919269561768,498.5298767089844,498.7868957519531,0.0003,0.0003,0.1
,,,,,245999,5852.605,1000,,,,,,,,
,,,,,246000,,,-506.65509033203125,-4.9794135093688965,2.181605815887451,505.070068359375,505.1701965332031,0.0003,0.0003,0.1
,,,,,246999,2798.0068,1000,,,,,,,,
,,,,,247000,,,-509.25067138671875,-4.36469030380249,1.762866735458374,507.95465087890625,507.7632751464844,0.0003,0.0003,0.1
,,,,,247999,5846.14,1000,,,,,,,,
,,,,,248000,,,-503.8763427734375,-4.494171142578125,2.648432731628418,502.49884033203125,502.390625,0.0003,0.0003,0.1
,,,,,248999,5802.0137,1000,,,,,,,,
,,,,,249000,,,-505.3438415527344,-4.3009796142578125,2.0886292457580566,504.1507263183594,504.03338623046875,0.0003,0.0003,0.1
,,,,,249999,5822.8774,1000,,,,,,,,
5339.152,1551.2087,5930.3936,687.3593,1000.0,250000,,,-505.0937194824219,-4.074856281280518,2.590195655822754,503.47064208984375,503.51544189453125,0.0003,0.0003,0.1
,,,,,250999,5845.072,1000,,,,,,,,
,,,,,251000,,,-497.5748291015625,-4.763824462890625,1.8641210794448853,496.4002685546875,496.3725891113281,0.0003,0.0003,0.1
,,,,,251999,5609.4478,1000,,,,,,,,
,,,,,252000,,,-506.0113830566406,-4.423421859741211,2.2980291843414307,505.0003356933594,504.733642578125,0.0003,0.0003,0.1
,,,,,252999,5923.461,1000,,,,,,,,
,,,,,253000,,,-510.94384765625,-4.728004455566406,2.305079936981201,509.5948181152344,509.7357177734375,0.0003,0.0003,0.1
,,,,,253999,5797.695,1000,,,,,,,,
,,,,,254000,,,-508.2973937988281,-4.832548141479492,2.4203543663024902,506.9483337402344,506.87457275390625,0.0003,0.0003,0.1
,,,,,254999,5934.521,1000,,,,,,,,
5638.55,925.1927,6108.669,2893.8293,1000.0,255000,,,-506.7220764160156,-4.669127464294434,3.201122283935547,505.2731628417969,505.26043701171875,0.0003,0.0003,0.1
,,,,,255999,5926.509,1000,,,,,,,,
,,,,,256000,,,-521.0189208984375,-5.1019511222839355,2.887972831726074,519.8087158203125,519.5094604492188,0.0003,0.0003,0.1
,,,,,256999,5940.2554,1000,,,,,,,,
,,,,,257000,,,-508.8741149902344,-5.0160346031188965,3.0084519386291504,507.55108642578125,507.3320007324219,0.0003,0.0003,0.1
,,,,,257999,6017.508,1000,,,,,,,,
,,,,,258000,,,-516.8502197265625,-5.183540344238281,1.918578028678894,515.6719360351562,515.8015747070312,0.0003,0.0003,0.1
,,,,,258999,6014.588,1000,,,,,,,,
,,,,,259000,,,-517.51513671875,-5.047202110290527,2.823927164077759,515.9755859375,516.1895751953125,0.0003,0.0003,0.1
,,,,,259999,3528.0623,1000,,,,,,,,
5359.055,1850.5366,6089.606,-180.77081,1000.0,260000,,,-517.4783935546875,-5.275801181793213,3.225313663482666,515.7129516601562,515.9142456054688,0.0003,0.0003,0.1
,,,,,260999,5967.748,1000,,,,,,,,
,,,,,261000,,,-514.0365600585938,-4.599633693695068,3.3048653602600098,512.6348876953125,512.7036743164062,0.0003,0.0003,0.1
,,,,,261999,6002.275,1000,,,,,,,,
,,,,,262000,,,-513.4786987304688,-4.684957027435303,3.812343120574951,512.1792602539062,512.0880126953125,0.0003,0.0003,0.1
,,,,,262999,5897.9165,1000,,,,,,,,
,,,,,263000,,,-520.5962524414062,-4.525673866271973,2.738999605178833,519.0245971679688,518.8097534179688,0.0003,0.0003,0.1
,,,,,263999,6126.452,1000,,,,,,,,
,,,,,264000,,,-518.1990966796875,-5.258750915527344,3.3167059421539307,516.9189453125,516.9921875,0.0003,0.0003,0.1
,,,,,264999,5922.839,1000,,,,,,,,
5252.6416,1757.781,5882.2275,-19.487858,1000.0,265000,,,-520.082275390625,-4.582316875457764,3.387848138809204,518.6497802734375,518.719970703125,0.0003,0.0003,0.1
,,,,,265999,6032.9736,1000,,,,,,,,
,,,,,266000,,,-523.7254638671875,-4.79160737991333,1.9738438129425049,522.4065551757812,522.4293212890625,0.0003,0.0003,0.1
,,,,,266999,5990.125,1000,,,,,,,,
,,,,,267000,,,-517.2591552734375,-4.87141752243042,3.441213369369507,516.2152709960938,516.1116333007812,0.0003,0.0003,0.1
,,,,,267999,5934.6675,1000,,,,,,,,
,,,,,268000,,,-514.4966430664062,-5.196183204650879,2.214662790298462,512.8016967773438,512.8641967773438,0.0003,0.0003,0.1
,,,,,268999,6033.8247,1000,,,,,,,,
,,,,,269000,,,-528.2652587890625,-4.920644760131836,4.3507585525512695,526.8347778320312,526.7777099609375,0.0003,0.0003,0.1
,,,,,269999,6127.2104,1000,,,,,,,,
6033.77,94.71423,6148.0947,5836.202,1000.0,270000,,,-531.2083129882812,-4.372372150421143,2.185676097869873,529.7927856445312,530.01513671875,0.0003,0.0003,0.1
,,,,,270999,6047.4575,1000,,,,,,,,
,,,,,271000,,,-524.4838256835938,-4.540194988250732,3.1870646476745605,523.5,523.205322265625,0.0003,0.0003,0.1
,,,,,271999,5793.0747,1000,,,,,,,,
,,,,,272000,,,-528.2743530273438,-4.952860355377197,5.77640438079834,526.658203125,526.9397583007812,0.0003,0.0003,0.1
,,,,,272999,6096.795,1000,,,,,,,,
,,,,,273000,,,-529.93115234375,-4.917151927947998,2.750195264816284,528.61572265625,528.6771850585938,0.0003,0.0003,0.1
,,,,,273999,6190.804,1000,,,,,,,,
,,,,,274000,,,-528.2446899414062,-5.107765197753906,2.6733548641204834,527.2003784179688,527.26171875,0.0003,0.0003,0.1
,,,,,274999,6156.4565,1000,,,,,,,,
6039.386,187.54114,6203.153,5500.5996,1000.0,275000,,,-534.4593505859375,-5.049358367919922,3.4865264892578125,533.0677490234375,532.9549560546875,0.0003,0.0003,0.1
,,,,,275999,6251.792,1000,,,,,,,,
,,,,,276000,,,-531.7550048828125,-5.3591766357421875,4.213535785675049,530.39697265625,530.5752563476562,0.0003,0.0003,0.1
,,,,,276999,5784.9653,1000,,,,,,,,
,,,,,277000,,,-534.4417724609375,-5.089299201965332,3.628211736679077,532.8389282226562,532.97900390625,0.0003,0.0003,0.1
,,,,,277999,6187.3164,1000,,,,,,,,
,,,,,278000,,,-536.7252197265625,-5.425220489501953,2.7087972164154053,534.8693237304688,535.079345703125,0.0003,0.0003,0.1
,,,,,278999,59.735218,1000,,,,,,,,
,,,,,279000,,,-543.6550903320312,-5.180569648742676,4.505298137664795,542.2050170898438,542.3201904296875,0.0003,0.0003,0.1
,,,,,279999,6286.3755,1000,,,,,,,,
6173.9844,87.47078,6273.89,6008.4756,1000.0,280000,,,-534.3773193359375,-4.929681301116943,2.1220579147338867,532.8857421875,532.9746704101562,0.0003,0.0003,0.1
,,,,,280999,6205.6943,1000,,,,,,,,
,,,,,281000,,,-544.9790649414062,-4.157596588134766,2.365161657333374,543.7426147460938,543.8406372070312,0.0003,0.0003,0.1
,,,,,281999,6170.1055,1000,,,,,,,,
,,,,,282000,,,-538.4443969726562,-4.9443182945251465,2.7369937896728516,537.2592163085938,537.650390625,0.0003,0.0003,0.1
,,,,,282999,6222.193,1000,,,,,,,,
,,,,,283000,,,-537.8549194335938,-4.560816764831543,2.5035550594329834,536.5266723632812,536.4784545898438,0.0003,0.0003,0.1
,,,,,283999,6307.376,1000,,,,,,,,
,,,,,284000,,,-535.6967163085938,-5.23396635055542,3.767793893814087,533.926025390625,533.608642578125,0.0003,0.0003,0.1
,,,,,284999,6312.509,1000,,,,,,,,
5158.247,1218.7728,6172.492,2286.2224,1000.0,285000,,,-539.9501953125,-5.313903331756592,4.58411169052124,538.2709350585938,538.4761962890625,0.0003,0.0003,0.1
,,,,,285999,6154.455,1000,,,,,,,,
,,,,,286000,,,-538.03369140625,-4.849086284637451,3.2741501331329346,536.930908203125,536.52685546875,0.0003,0.0003,0.1
,,,,,286999,6069.3354,1000,,,,,,,,
,,,,,287000,,,-545.126708984375,-5.000621318817139,2.7443857192993164,543.6204833984375,543.2703857421875,0.0003,0.0003,0.1
,,,,,287999,6032.8936,1000,,,,,,,,
