Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,21179,54.0,54,,,,,,,,,,
,,,,,21236,57.0,57,,,,,,,,,,
,,,,,21292,56.0,56,,,,,,,,,,
,,,,,21345,53.0,53,,,,,,,,,,
,,,,,21399,54.0,54,,,,,,,,,,
,,,,,21454,55.0,55,,,,,,,,,,
,,,,,21507,53.0,53,,,,,,,,,,
,,,,,21563,56.0,56,,,,,,,,,,
,,,,,21618,55.0,55,,,,,,,,,,
,,,,,21673,55.0,55,,,,,,,,,,
,,,,,21727,54.0,54,,,,,,,,,,
,,,,,21781,54.0,54,,,,,,,,,,
,,,,,21837,56.0,56,,,,,,,,,,
,,,,,21893,56.0,56,,,,,,,,,,
,,,,,21948,55.0,55,,,,,,,,,,
,,,,,22000,,,-51.261932373046875,-1.2375342845916748,4.100050926208496,49.29615020751953,49.67424774169922,0.0646359920501709,-0.01535325963050127,0.0003,0.0003,0.06464160233736038
,,,,,22004,56.0,56,,,,,,,,,,
,,,,,22059,55.0,55,,,,,,,,,,
,,,,,22113,54.0,54,,,,,,,,,,
,,,,,22171,58.0,58,,,,,,,,,,
,,,,,22228,57.0,57,,,,,,,,,,
,,,,,22285,57.0,57,,,,,,,,,,
,,,,,22341,56.0,56,,,,,,,,,,
,,,,,22397,56.0,56,,,,,,,,,,
,,,,,22451,54.0,54,,,,,,,,,,
,,,,,22505,54.0,54,,,,,,,,,,
,,,,,22561,56.0,56,,,,,,,,,,
,,,,,22618,57.0,57,,,,,,,,,,
,,,,,22675,57.0,57,,,,,,,,,,
,,,,,22731,56.0,56,,,,,,,,,,
,,,,,22788,57.0,57,,,,,,,,,,
,,,,,22845,57.0,57,,,,,,,,,,
,,,,,22903,58.0,58,,,,,,,,,,
,,,,,22962,59.0,59,,,,,,,,,,
,,,,,23000,,,-51.732086181640625,-1.392570972442627,5.091555118560791,48.19602584838867,48.21881103515625,0.06989435106515884,-0.027438491582870483,0.0003,0.0003,0.06989948451519012
,,,,,23019,57.0,57,,,,,,,,,,
,,,,,23079,60.0,60,,,,,,,,,,
,,,,,23139,60.0,60,,,,,,,,,,
,,,,,23199,60.0,60,,,,,,,,,,
,,,,,23262,63.0,63,,,,,,,,,,
,,,,,23323,61.0,61,,,,,,,,,,
,,,,,23383,60.0,60,,,,,,,,,,
,,,,,23446,63.0,63,,,,,,,,,,
,,,,,23509,63.0,63,,,,,,,,,,
,,,,,23574,65.0,65,,,,,,,,,,
,,,,,23639,65.0,65,,,,,,,,,,
,,,,,23698,59.0,59,,,,,,,,,,
,,,,,23756,58.0,58,,,,,,,,,,
,,,,,23813,57.0,57,,,,,,,,,,
,,,,,23872,59.0,59,,,,,,,,,,
,,,,,23930,58.0,58,,,,,,,,,,
,,,,,23989,59.0,59,,,,,,,,,,
,,,,,24000,,,-51.62865447998047,-0.8534340858459473,5.096912384033203,50.19427490234375,50.34788513183594,0.07547011971473694,0.011061348952353,0.0003,0.0003,0.07547465711832047
,,,,,24048,59.0,59,,,,,,,,,,
,,,,,24108,60.0,60,,,,,,,,,,
,,,,,24163,55.0,55,,,,,,,,,,
,,,,,24213,50.0,50,,,,,,,,,,
,,,,,24272,59.0,59,,,,,,,,,,
,,,,,24326,54.0,54,,,,,,,,,,
,,,,,24378,52.0,52,,,,,,,,,,
,,,,,24430,52.0,52,,,,,,,,,,
,,,,,24480,50.0,50,,,,,,,,,,
,,,,,24532,52.0,52,,,,,,,,,,
,,,,,24575,43.0,43,,,,,,,,,,
,,,,,24621,46.0,46,,,,,,,,,,
,,,,,24663,42.0,42,,,,,,,,,,
,,,,,24711,48.0,48,,,,,,,,,,
,,,,,24757,46.0,46,,,,,,,,,,
,,,,,24805,48.0,48,,,,,,,,,,
,,,,,24849,44.0,44,,,,,,,,,,
,,,,,24896,47.0,47,,,,,,,,,,
,,,,,24938,42.0,42,,,,,,,,,,
,,,,,24988,50.0,50,,,,,,,,,,
50.9,1.9209371,55.0,47.0,50.9,25000,,,-53.42924880981445,-1.1423462629318237,4.304093360900879,51.591468811035156,51.601776123046875,0.08125092089176178,-0.011565767228603363,0.0003,0.0003,0.08125700056552887
,,,,,25039,51.0,51,,,,,,,,,,
,,,,,25090,51.0,51,,,,,,,,,,
,,,,,25142,52.0,52,,,,,,,,,,
,,,,,25200,58.0,58,,,,,,,,,,
,,,,,25249,49.0,49,,,,,,,,,,
,,,,,25301,52.0,52,,,,,,,,,,
,,,,,25353,52.0,52,,,,,,,,,,
,,,,,25412,59.0,59,,,,,,,,,,
,,,,,25471,59.0,59,,,,,,,,,,
,,,,,25522,51.0,51,,,,,,,,,,
,,,,,25572,50.0,50,,,,,,,,,,
,,,,,25624,52.0,52,,,,,,,,,,
,,,,,25666,42.0,42,,,,,,,,,,
,,,,,25721,55.0,55,,,,,,,,,,
,,,,,25778,57.0,57,,,,,,,,,,
,,,,,25830,52.0,52,,,,,,,,,,
,,,,,25886,56.0,56,,,,,,,,,,
,,,,,25942,56.0,56,,,,,,,,,,
,,,,,25998,56.0,56,,,,,,,,,,
,,,,,26000,,,-52.13462448120117,-0.644761323928833,10.333303451538086,49.311832427978516,48.63841247558594,0.08073264360427856,0.02867935411632061,0.0003,0.0003,0.0807233676314354
,,,,,26042,44.0,44,,,,,,,,,,
,,,,,26088,46.0,46,,,,,,,,,,
,,,,,26134,46.0,46,,,,,,,,,,
,,,,,26184,50.0,50,,,,,,,,,,
,,,,,26240,56.0,56,,,,,,,,,,
,,,,,26293,53.0,53,,,,,,,,,,
,,,,,26346,53.0,53,,,,,,,,,,
,,,,,26404,58.0,58,,,,,,,,,,
,,,,,26459,55.0,55,,,,,,,,,,
,,,,,26519,60.0,60,,,,,,,,,,
,,,,,26572,53.0,53,,,,,,,,,,
,,,,,26627,55.0,55,,,,,,,,,,
,,,,,26683,56.0,56,,,,,,,,,,
,,,,,26746,63.0,63,,,,,,,,,,
,,,,,26808,62.0,62,,,,,,,,,,
,,,,,26863,55.0,55,,,,,,,,,,
,,,,,26921,58.0,58,,,,,,,,,,
,,,,,26977,56.0,56,,,,,,,,,,
,,,,,27000,,,-50.05074691772461,-0.8512259125709534,7.493804931640625,48.06747817993164,48.11054992675781,0.07629957050085068,0.011351396329700947,0.0003,0.0003,0.07629530131816864
,,,,,27032,55.0,55,,,,,,,,,,
,,,,,27092,60.0,60,,,,,,,,,,
,,,,,27145,53.0,53,,,,,,,,,,
,,,,,27199,54.0,54,,,,,,,,,,
,,,,,27258,59.0,59,,,,,,,,,,
,,,,,27321,63.0,63,,,,,,,,,,
,,,,,27388,67.0,67,,,,,,,,,,
,,,,,27451,63.0,63,,,,,,,,,,
,,,,,27518,67.0,67,,,,,,,,,,
,,,,,27578,60.0,60,,,,,,,,,,
,,,,,27642,64.0,64,,,,,,,,,,
,,,,,27700,58.0,58,,,,,,,,,,
,,,,,27758,58.0,58,,,,,,,,,,
,,,,,27819,61.0,61,,,,,,,,,,
,,,,,27881,62.0,62,,,,,,,,,,
,,,,,27939,58.0,58,,,,,,,,,,
,,,,,28000,,,-50.69345474243164,-0.7025649547576904,3.1467738151550293,48.24806213378906,48.0875358581543,0.07056005299091339,0.02098703198134899,0.0003,0.0003,0.07055538892745972
,,,,,28010,71.0,71,,,,,,,,,,
,,,,,28073,63.0,63,,,,,,,,,,
,,,,,28130,57.0,57,,,,,,,,,,
,,,,,28191,61.0,61,,,,,,,,,,
,,,,,28258,67.0,67,,,,,,,,,,
,,,,,28336,78.0,78,,,,,,,,,,
,,,,,28394,58.0,58,,,,,,,,,,
,,,,,28462,68.0,68,,,,,,,,,,
,,,,,28533,71.0,71,,,,,,,,,,
,,,,,28608,75.0,75,,,,,,,,,,
,,,,,28680,72.0,72,,,,,,,,,,
,,,,,28748,68.0,68,,,,,,,,,,
,,,,,28825,77.0,77,,,,,,,,,,
,,,,,28904,79.0,79,,,,,,,,,,
,,,,,28986,82.0,82,,,,,,,,,,
,,,,,29000,,,-51.56028366088867,-0.7195571660995483,1.6592156887054443,49.542396545410156,49.528167724609375,0.06506434828042984,0.018246829509735107,0.0003,0.0003,0.06505893915891647
,,,,,29080,94.0,94,,,,,,,,,,
,,,,,29165,85.0,85,,,,,,,,,,
,,,,,29250,85.0,85,,,,,,,,,,
,,,,,29332,82.0,82,,,,,,,,,,
,,,,,29428,96.0,96,,,,,,,,,,
,,,,,29524,96.0,96,,,,,,,,,,
,,,,,29627,103.0,103,,,,,,,,,,
,,,,,29757,130.0,130,,,,,,,,,,
,,,,,29890,133.0,133,,,,,,,,,,
,,,,,29956,66.0,66,,,,,,,,,,
130.4,57.548588,196.0,53.0,130.4,30000,,,-49.881065368652344,-0.5600020289421082,1.362830638885498,46.98905944824219,46.86578369140625,0.06117745488882065,0.0269179567694664,0.0003,0.0003,0.06117115542292595
,,,,,30034,78.0,78,,,,,,,,,,
,,,,,30094,60.0,60,,,,,,,,,,
,,,,,30925,831.0,831,,,,,,,,,,
,,,,,30989,64.0,64,,,,,,,,,,
,,,,,31000,,,-48.587486267089844,-0.4879119396209717,0.7967652678489685,48.16764831542969,48.157352447509766,0.05716537684202194,0.029273707419633865,0.0003,0.0003,0.05716191604733467
,,,,,31052,63.0,63,,,,,,,,,,
,,,,,31111,59.0,59,,,,,,,,,,
,,,,,31173,62.0,62,,,,,,,,,,
,,,,,31244,71.0,71,,,,,,,,,,
,,,,,31309,65.0,65,,,,,,,,,,
,,,,,31372,63.0,63,,,,,,,,,,
,,,,,31431,59.0,59,,,,,,,,,,
,,,,,31490,59.0,59,,,,,,,,,,
,,,,,31551,61.0,61,,,,,,,,,,
,,,,,31611,60.0,60,,,,,,,,,,
,,,,,31670,59.0,59,,,,,,,,,,
,,,,,31731,61.0,61,,,,,,,,,,
,,,,,31790,59.0,59,,,,,,,,,,
,,,,,31849,59.0,59,,,,,,,,,,
,,,,,31912,63.0,63,,,,,,,,,,
,,,,,31971,59.0,59,,,,,,,,,,
,,,,,32000,,,-49.37694549560547,-0.9061986804008484,16.1456298828125,46.02395248413086,45.84855651855469,0.05525714159011841,0.005183191504329443,0.0003,0.0003,0.05525558814406395
,,,,,32027,56.0,56,,,,,,,,,,
,,,,,32088,61.0,61,,,,,,,,,,
,,,,,32150,62.0,62,,,,,,,,,,
,,,,,32212,62.0,62,,,,,,,,,,
,,,,,32275,63.0,63,,,,,,,,,,
,,,,,32340,65.0,65,,,,,,,,,,
,,,,,32398,58.0,58,,,,,,,,,,
,,,,,32458,60.0,60,,,,,,,,,,
,,,,,32520,62.0,62,,,,,,,,,,
,,,,,32578,58.0,58,,,,,,,,,,
,,,,,32640,62.0,62,,,,,,,,,,
,,,,,32702,62.0,62,,,,,,,,,,
,,,,,32766,64.0,64,,,,,,,,,,
,,,,,32829,63.0,63,,,,,,,,,,
,,,,,32895,66.0,66,,,,,,,,,,
,,,,,32956,61.0,61,,,,,,,,,,
,,,,,33000,,,-44.882781982421875,-0.922537088394165,9.840112686157227,42.147525787353516,41.61418533325195,0.05472978949546814,0.004239528439939022,0.0003,0.0003,0.05472668632864952
,,,,,33016,60.0,60,,,,,,,,,,
,,,,,33090,74.0,74,,,,,,,,,,
,,,,,33154,64.0,64,,,,,,,,,,
,,,,,33217,63.0,63,,,,,,,,,,
,,,,,33280,63.0,63,,,,,,,,,,
,,,,,33348,68.0,68,,,,,,,,,,
,,,,,33411,63.0,63,,,,,,,,,,
,,,,,33474,63.0,63,,,,,,,,,,
,,,,,33542,68.0,68,,,,,,,,,,
,,,,,33609,67.0,67,,,,,,,,,,
,,,,,33676,67.0,67,,,,,,,,,,
,,,,,33743,67.0,67,,,,,,,,,,
,,,,,33810,67.0,67,,,,,,,,,,
,,,,,33875,65.0,65,,,,,,,,,,
,,,,,33943,68.0,68,,,,,,,,,,
,,,,,34000,,,-43.556941986083984,-1.346308946609497,11.410750389099121,40.60595703125,39.99615478515625,0.058277714997529984,-0.020182084292173386,0.0003,0.0003,0.058283980935811996
,,,,,34015,72.0,72,,,,,,,,,,
,,,,,34090,75.0,75,,,,,,,,,,
,,,,,34160,70.0,70,,,,,,,,,,
,,,,,34229,69.0,69,,,,,,,,,,
,,,,,34297,68.0,68,,,,,,,,,,
,,,,,34372,75.0,75,,,,,,,,,,
,,,,,34443,71.0,71,,,,,,,,,,
,,,,,34534,91.0,91,,,,,,,,,,
,,,,,34618,84.0,84,,,,,,,,,,
,,,,,34701,83.0,83,,,,,,,,,,
,,,,,34779,78.0,78,,,,,,,,,,
,,,,,34881,102.0,102,,,,,,,,,,
995.2,14.400001,1000.0,952.0,995.2,35000,,,-51.342350006103516,-1.2446802854537964,1.5062127113342285,49.21826934814453,49.27674865722656,0.06390737742185593,-0.015636874362826347,0.0003,0.0003,0.06391362845897675
,,,,,35881,1000.0,1000,,,,,,,,,,
,,,,,36000,,,-53.04133224487305,-0.9691699743270874,1.0542811155319214,50.417091369628906,50.30399703979492,0.06931408494710922,0.002136955503374338,0.0003,0.0003,0.06931953877210617
,,,,,36881,1000.0,1000,,,,,,,,,,
,,,,,37000,,,-52.37805938720703,-1.1625261306762695,1.1507017612457275,51.122798919677734,51.31714630126953,0.07575664669275284,-0.012312439270317554,0.0003,0.0003,0.07576289772987366
,,,,,37881,1000.0,1000,,,,,,,,,,
,,,,,38000,,,-51.88886260986328,-1.1083985567092896,6.285582065582275,50.78925704956055,50.5151252746582,0.08054713159799576,-0.008731193840503693,0.0003,0.0003,0.08055160194635391
,,,,,38881,1000.0,1000,,,,,,,,,,
,,,,,39000,,,-52.20274353027344,-1.0026800632476807,0.8920998573303223,50.43156433105469,50.523162841796875,0.08454141020774841,-0.00022657349472865462,0.0003,0.0003,0.08454497903585434
,,,,,39881,1000.0,1000,,,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,40000,,,-54.643592834472656,-1.0637331008911133,0.8885948061943054,51.793479919433594,51.61878967285156,0.08821108937263489,-0.005621963646262884,0.0003,0.0003,0.08821413666009903
,,,,,40881,1000.0,1000,,,,,,,,,,
,,,,,41000,,,-55.413665771484375,-1.1489951610565186,5.648427963256836,53.2342643737793,52.904884338378906,0.09034175425767899,-0.013460487127304077,0.0003,0.0003,0.09034380316734314
,,,,,41881,1000.0,1000,,,,,,,,,,
,,,,,42000,,,-54.631103515625,-0.926508903503418,1.513345718383789,53.6695671081543,53.60499572753906,0.08975913375616074,0.0065964930690824986,0.0003,0.0003,0.08976031094789505
,,,,,42881,1000.0,1000,,,,,,,,,,
,,,,,43000,,,-55.005653381347656,-1.078607201576233,4.749322891235352,52.374507904052734,52.20094299316406,0.08870215713977814,-0.006972627714276314,0.0003,0.0003,0.0887073203921318
,,,,,43881,1000.0,1000,,,,,,,,,,
,,,,,44000,,,-62.718536376953125,-1.0867178440093994,1.402958631515503,60.18205642700195,60.28608703613281,0.08722462505102158,-0.007563939783722162,0.0003,0.0003,0.08722612261772156
,,,,,44881,1000.0,1000,,,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,45000,,,-58.35824203491211,-0.9673075675964355,2.823284864425659,56.47709655761719,56.53223419189453,0.08539766073226929,0.002791857346892357,0.0003,0.0003,0.08539780229330063
,,,,,45881,1000.0,1000,,,,,,,,,,
,,,,,46000,,,-62.22673416137695,-0.8346237540245056,0.4009472727775574,60.898841857910156,60.96249771118164,0.08420328050851822,0.0139252208173275,0.0003,0.0003,0.08420336246490479
,,,,,46881,1000.0,1000,,,,,,,,,,
,,,,,47000,,,-60.48330307006836,-1.0769599676132202,0.5256232023239136,59.71682357788086,59.695926666259766,0.08211230486631393,-0.0063193561509251595,0.0003,0.0003,0.0821123793721199
,,,,,47881,1000.0,1000,,,,,,,,,,
,,,,,48000,,,-59.985042572021484,-1.068528175354004,4.891648292541504,57.786399841308594,57.485130310058594,0.07852122187614441,-0.005380912683904171,0.0003,0.0003,0.0785214826464653
,,,,,48881,1000.0,1000,,,,,,,,,,
,,,,,49000,,,-59.47893142700195,-0.933700680732727,0.5918018221855164,57.46868133544922,57.39270782470703,0.07529664784669876,0.004992120899260044,0.0003,0.0003,0.07529368251562119
,,,,,49881,1000.0,1000,,,,,,,,,,
