Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,36000,,,-66.81684875488281,-1.2720249891281128,6.085852146148682,64.15250396728516,64.27537536621094,0.0003,0.0003,0.1
,,,,,36067,1000.0,1000,,,,,,,,
,,,,,37000,,,-64.70468139648438,-1.064927577972412,1.889729619026184,62.43921661376953,62.382022857666016,0.0003,0.0003,0.1
,,,,,37067,1000.0,1000,,,,,,,,
,,,,,38000,,,-67.2877426147461,-1.266669750213623,10.019847869873047,64.64484405517578,64.22537994384766,0.0003,0.0003,0.1
,,,,,38067,1000.0,1000,,,,,,,,
,,,,,39000,,,-71.3005599975586,-1.2144496440887451,4.667435646057129,69.61268615722656,69.79090118408203,0.0003,0.0003,0.1
,,,,,39067,1000.0,1000,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,40000,,,-68.68955993652344,-1.178560733795166,5.703697204589844,66.72916412353516,66.90463256835938,0.0003,0.0003,0.1
,,,,,40067,1000.0,1000,,,,,,,,
,,,,,41000,,,-69.20892333984375,-1.3299322128295898,5.879024505615234,66.58195495605469,66.80540466308594,0.0003,0.0003,0.1
,,,,,41067,1000.0,1000,,,,,,,,
,,,,,42000,,,-68.48992156982422,-1.1725378036499023,1.7554736137390137,67.65016174316406,67.4908218383789,0.0003,0.0003,0.1
,,,,,42067,1000.0,1000,,,,,,,,
,,,,,43000,,,-71.47518920898438,-1.0919532775878906,1.3617444038391113,68.6172103881836,68.59368133544922,0.0003,0.0003,0.1
,,,,,43067,1000.0,1000,,,,,,,,
,,,,,44000,,,-76.4272689819336,-1.293280005455017,3.4956130981445312,73.8780517578125,74.15628814697266,0.0003,0.0003,0.1
,,,,,44067,1000.0,1000,,,,,,,,
1000.0,0.0,1000.0,1000.0,1000.0,45000,,,-71.77813720703125,-1.2628333568572998,17.610736846923828,69.33639526367188,69.17858123779297,0.0003,0.0003,0.1
,,,,,45067,1000.0,1000,,,,,,,,
,,,,,46000,,,-74.59503173828125,-1.0588099956512451,4.254683971405029,72.86083984375,72.65262603759766,0.0003,0.0003,0.1
,,,,,46067,1000.0,1000,,,,,,,,
,,,,,47000,,,-73.75178527832031,-1.1243958473205566,3.0764856338500977,71.8102035522461,72.0727310180664,0.0003,0.0003,0.1
,,,,,47067,1000.0,1000,,,,,,,,
,,,,,48000,,,-74.5058822631836,-0.8788622617721558,12.126168251037598,73.50993347167969,72.97269439697266,0.0003,0.0003,0.1
,,,,,48067,1000.0,1000,,,,,,,,
,,,,,49000,,,-75.7230224609375,-1.2447811365127563,8.696426391601562,74.26227569580078,73.91344451904297,0.0003,0.0003,0.1
,,,,,49067,1000.0,1000,,,,,,,,
