Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-269.31006,57.978325,-195.66574,-337.35104,1000.0,-277.90872,45.777435,-186.79085,-306.54282,1000.0,10.141263008117676,20.987041473388672,225000,97.94427180290222,,44
-379.59286,160.66264,-199.74811,-589.7676,1000.0,-337.1842,76.37123,-225.30075,-426.8921,1000.0,-1.9479258060455322,30.776199340820312,230000,100.10992097854614,,45
-308.85226,106.38737,-204.17087,-454.78122,1000.0,-282.48306,86.46101,-145.3697,-406.8271,1000.0,4.340666770935059,30.524127960205078,235000,102.28355574607849,,46
-294.4271,82.46345,-216.28052,-408.46814,1000.0,-256.82684,52.58875,-194.26523,-342.1603,1000.0,7.987736701965332,36.28553771972656,240000,104.42364692687988,,47
-229.88054,51.66566,-163.41183,-289.3912,1000.0,-300.57138,76.06794,-212.91022,-437.2696,1000.0,-3.7732760906219482,43.771854400634766,245000,106.55906891822815,,48
-257.67685,5.3458333,-253.25174,-265.19794,1000.0,-300.0595,79.009254,-182.58804,-399.50543,1000.0,-1.6305484771728516,37.59489440917969,250000,108.73234510421753,,49
-250.17043,74.102974,-184.6635,-353.76532,1000.0,-296.80972,37.623566,-234.70712,-346.45575,1000.0,0.48871737718582153,24.139686584472656,255000,110.90571737289429,,50
-254.71977,72.767654,-187.67896,-355.8556,1000.0,-248.29765,77.26258,-148.30318,-365.4098,1000.0,4.103694438934326,31.90589141845703,260000,113.07903695106506,,51
-229.41797,19.042927,-212.19978,-255.96028,1000.0,-332.223,87.240456,-236.46873,-486.50827,1000.0,-5.687438488006592,36.88951110839844,265000,115.24199938774109,,52
-293.598,131.59935,-168.90231,-475.59457,1000.0,-245.95268,84.99184,-153.19672,-348.79868,1000.0,0.4557698369026184,54.44527053833008,270000,117.38863348960876,,53
-315.0816,120.97964,-184.89336,-476.313,1000.0,-199.00728,18.330257,-173.7077,-221.86185,1000.0,10.397141456604004,22.92609405517578,275000,119.55463290214539,,54
-237.77214,75.47371,-166.42758,-342.19678,1000.0,-189.16153,91.3519,-106.95988,-360.54156,1000.0,10.736893653869629,25.722949981689453,280000,121.69322609901428,,55
-245.36664,213.51628,-79.696945,-546.83124,1000.0,-109.84459,23.307589,-68.10148,-139.94128,1000.0,19.01034927368164,25.1336727142334,285000,123.84262013435364,,56
-169.41156,21.979641,-153.27533,-200.4878,1000.0,-191.63203,44.532528,-147.06152,-276.34067,1000.0,7.5125041007995605,27.82369041442871,290000,125.99972224235535,,57
-292.7781,147.75404,-158.2392,-498.50818,1000.0,-245.01242,27.908411,-209.23203,-293.70538,1000.0,-1.0636610984802246,31.597763061523438,295000,128.16459846496582,,58
-196.45197,63.868637,-149.59538,-286.7544,1000.0,-231.6232,107.680626,-132.92047,-419.84293,1000.0,-3.4286601543426514,48.09797286987305,300000,130.33112168312073,,59
-290.54654,156.15028,-148.9608,-508.10275,1000.0,-199.33827,72.86697,-139.44019,-318.2685,1000.0,1.087822437286377,28.181884765625,305000,132.47004652023315,,60
-113.51583,73.174614,-59.52006,-216.96716,1000.0,-150.31577,72.29822,-77.42482,-282.27707,1000.0,4.660630226135254,35.200592041015625,310000,134.66566038131714,,61
-125.13419,91.357666,-2.307537,-221.25409,1000.0,-66.80305,31.373806,-29.525513,-117.72492,1000.0,13.000349044799805,30.16091537475586,315000,136.8143289089203,,62
