Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,82532,720.762,218,,,,,,,,
,,,,,82751,763.0608,219,,,,,,,,
,,,,,82963,698.79724,212,,,,,,,,
,,,,,83000,,,-198.63189697265625,-2.1543757915496826,21.286731719970703,195.851806640625,195.15228271484375,0.0003,0.0003,0.1
,,,,,83188,764.57935,225,,,,,,,,
,,,,,83411,720.7627,223,,,,,,,,
,,,,,83637,752.8145,226,,,,,,,,
,,,,,83881,861.88135,244,,,,,,,,
,,,,,84000,,,-193.12811279296875,-2.013397455215454,12.935154914855957,190.90403747558594,190.0615692138672,0.0003,0.0003,0.1
,,,,,84098,707.25745,217,,,,,,,,
,,,,,84309,670.0049,211,,,,,,,,
,,,,,84524,735.1174,215,,,,,,,,
,,,,,84771,843.5351,247,,,,,,,,
717.97217,88.23114,814.1231,594.6467,216.9,85000,,,-196.3102569580078,-2.2553982734680176,7.577181816101074,193.67709350585938,194.07705688476562,0.0003,0.0003,0.1
,,,,,85004,794.9908,233,,,,,,,,
,,,,,85240,780.31494,236,,,,,,,,
,,,,,85426,586.01,186,,,,,,,,
,,,,,85634,663.2889,208,,,,,,,,
,,,,,85843,683.73804,209,,,,,,,,
,,,,,86000,,,-198.4051971435547,-2.3666813373565674,19.271175384521484,196.62681579589844,197.12222290039062,0.0003,0.0003,0.1
,,,,,86052,671.8787,209,,,,,,,,
,,,,,86308,889.6231,256,,,,,,,,
,,,,,86526,687.5124,218,,,,,,,,
,,,,,86740,710.37805,214,,,,,,,,
,,,,,86971,782.2186,231,,,,,,,,
,,,,,87000,,,-195.42279052734375,-2.175502061843872,9.360209465026855,194.70828247070312,194.00201416015625,0.0003,0.0003,0.1
,,,,,87176,693.17664,205,,,,,,,,
,,,,,87373,630.6758,197,,,,,,,,
,,,,,87601,716.20715,228,,,,,,,,
,,,,,87828,726.7381,227,,,,,,,,
,,,,,88000,,,-194.5286407470703,-2.0324723720550537,14.863648414611816,192.83204650878906,192.86795043945312,0.0003,0.0003,0.1
,,,,,88047,721.60925,219,,,,,,,,
,,,,,88274,747.55444,227,,,,,,,,
,,,,,88506,719.3448,232,,,,,,,,
,,,,,88718,669.1568,212,,,,,,,,
,,,,,88960,753.2666,242,,,,,,,,
,,,,,89000,,,-199.70901489257812,-2.5074269771575928,8.966976165771484,194.091064453125,194.44107055664062,0.0003,0.0003,0.1
,,,,,89197,758.1926,237,,,,,,,,
,,,,,89403,665.25037,206,,,,,,,,
,,,,,89631,750.20685,228,,,,,,,,
,,,,,89838,702.4358,207,,,,,,,,
840.2664,168.53406,1249.0537,667.99493,273.5,90000,,,-210.2039031982422,-2.1857848167419434,14.890109062194824,207.47695922851562,206.55027770996094,0.0003,0.0003,0.1
,,,,,90052,661.3296,214,,,,,,,,
,,,,,90349,920.6625,297,,,,,,,,
,,,,,90678,1010.213,329,,,,,,,,
,,,,,90969,977.6484,291,,,,,,,,
,,,,,91000,,,-203.25875854492188,-2.1154491901397705,12.259674072265625,201.75946044921875,201.4545135498047,0.0003,0.0003,0.1
,,,,,91173,662.2503,204,,,,,,,,
,,,,,91428,828.98096,255,,,,,,,,
,,,,,91651,721.1341,223,,,,,,,,
,,,,,91878,700.97845,227,,,,,,,,
,,,,,92000,,,-209.01966857910156,-1.9384580850601196,9.967988967895508,207.21324157714844,207.15829467773438,0.0003,0.0003,0.1
,,,,,92135,837.00256,257,,,,,,,,
,,,,,92410,921.6349,275,,,,,,,,
,,,,,92670,822.4082,260,,,,,,,,
,,,,,92906,766.84174,236,,,,,,,,
,,,,,93000,,,-205.49154663085938,-1.986799955368042,7.862240791320801,204.74618530273438,205.22406005859375,0.0003,0.0003,0.1
,,,,,93116,683.7594,210,,,,,,,,
,,,,,93353,768.53546,237,,,,,,,,
,,,,,93594,769.1784,241,,,,,,,,
,,,,,93837,761.43024,243,,,,,,,,
,,,,,94000,,,-204.77471923828125,-2.0397284030914307,22.92498016357422,203.6553955078125,203.5474853515625,0.0003,0.0003,0.1
,,,,,94105,859.6097,268,,,,,,,,
,,,,,94382,882.3155,277,,,,,,,,
,,,,,94626,819.57355,244,,,,,,,,
,,,,,94844,679.2717,218,,,,,,,,
802.9957,104.6292,1076.998,707.7689,256.5,95000,,,-201.1756591796875,-2.0898501873016357,10.16911506652832,198.08836364746094,198.35093688964844,0.0003,0.0003,0.1
,,,,,95073,727.13586,229,,,,,,,,
,,,,,95375,985.10034,302,,,,,,,,
,,,,,95620,792.15967,245,,,,,,,,
,,,,,95912,1020.05853,292,,,,,,,,
,,,,,96000,,,-215.2946319580078,-2.1628236770629883,6.095085144042969,211.88658142089844,212.08958435058594,0.0003,0.0003,0.1
,,,,,96172,844.93933,260,,,,,,,,
,,,,,96416,790.18164,244,,,,,,,,
,,,,,96650,769.5786,234,,,,,,,,
,,,,,96923,906.02637,273,,,,,,,,
,,,,,97000,,,-209.96295166015625,-2.1028730869293213,5.313492774963379,209.43714904785156,209.2919921875,0.0003,0.0003,0.1
,,,,,97186,848.53064,263,,,,,,,,
,,,,,97415,751.8166,229,,,,,,,,
,,,,,97687,853.1798,272,,,,,,,,
,,,,,97946,812.7607,259,,,,,,,,
,,,,,98000,,,-216.43450927734375,-2.2207224369049072,7.882575035095215,214.95191955566406,215.29351806640625,0.0003,0.0003,0.1
,,,,,98191,769.1884,245,,,,,,,,
,,,,,98445,882.45996,254,,,,,,,,
,,,,,98681,760.56146,236,,,,,,,,
,,,,,98970,970.76404,289,,,,,,,,
,,,,,99000,,,-214.130859375,-1.8457891941070557,5.320230484008789,213.1737060546875,213.2318115234375,0.0003,0.0003,0.1
,,,,,99201,709.1656,231,,,,,,,,
,,,,,99462,874.75055,261,,,,,,,,
,,,,,99688,673.7818,226,,,,,,,,
,,,,,99978,953.3668,290,,,,,,,,
919.68884,75.32658,1078.0889,806.58527,285.4,100000,,,-217.2576141357422,-1.982733964920044,11.106819152832031,215.76747131347656,215.6372528076172,0.0003,0.0003,0.1
,,,,,100301,983.2134,323,,,,,,,,
,,,,,100549,843.4066,248,,,,,,,,
,,,,,100798,835.9198,249,,,,,,,,
,,,,,101000,,,-218.43856811523438,-2.273172378540039,7.741709232330322,217.88702392578125,217.82664489746094,0.0003,0.0003,0.1
,,,,,101184,1233.7413,386,,,,,,,,
,,,,,101411,696.8412,227,,,,,,,,
,,,,,101638,709.0529,227,,,,,,,,
,,,,,101883,794.1864,245,,,,,,,,
,,,,,102000,,,-205.0546112060547,-2.239220142364502,7.687877655029297,204.36764526367188,203.61471557617188,0.0003,0.0003,0.1
,,,,,102111,719.3912,228,,,,,,,,
,,,,,102359,795.6726,248,,,,,,,,
,,,,,102588,710.6258,229,,,,,,,,
,,,,,102870,922.4485,282,,,,,,,,
,,,,,103000,,,-218.9017791748047,-1.9286236763000488,8.775431632995605,217.77980041503906,217.13047790527344,0.0003,0.0003,0.1
,,,,,103141,920.8133,271,,,,,,,,
,,,,,103410,869.0698,269,,,,,,,,
,,,,,103655,815.09375,245,,,,,,,,
,,,,,103902,791.2739,247,,,,,,,,
,,,,,104000,,,-216.3174591064453,-1.9784876108169556,13.214154243469238,214.17588806152344,213.65203857421875,0.0003,0.0003,0.1
,,,,,104184,897.2236,282,,,,,,,,
,,,,,104482,949.532,298,,,,,,,,
,,,,,104776,980.88947,294,,,,,,,,
1025.2523,160.32388,1329.4753,843.7321,313.9,105000,,,-213.66761779785156,-2.074284076690674,16.37466812133789,212.82138061523438,213.27340698242188,0.0003,0.0003,0.1
,,,,,105080,1000.6006,304,,,,,,,,
,,,,,105381,1007.83435,301,,,,,,,,
,,,,,105696,1049.5024,315,,,,,,,,
,,,,,105989,1010.7456,293,,,,,,,,
,,,,,106000,,,-210.31346130371094,-1.9227352142333984,32.44313049316406,207.671875,206.9513397216797,0.0003,0.0003,0.1
,,,,,106310,999.619,321,,,,,,,,
,,,,,106588,878.5222,278,,,,,,,,
,,,,,106834,832.30615,246,,,,,,,,
,,,,,107000,,,-215.54368591308594,-2.566652297973633,14.729455947875977,211.63543701171875,211.8280029296875,0.0003,0.0003,0.1
,,,,,107084,798.73425,250,,,,,,,,
,,,,,107347,900.26105,263,,,,,,,,
,,,,,107612,897.1862,265,,,,,,,,
,,,,,108000,,,-214.0665283203125,-2.1850900650024414,8.323302268981934,212.668701171875,212.73403930664062,0.0003,0.0003,0.1
,,,,,108002,1242.8206,390,,,,,,,,
,,,,,108260,832.0574,258,,,,,,,,
,,,,,108488,734.1508,228,,,,,,,,
,,,,,108736,866.3663,248,,,,,,,,
,,,,,109000,,,-219.5384521484375,-2.129817485809326,8.530179977416992,218.67947387695312,218.7877197265625,0.0003,0.0003,0.1
,,,,,109021,916.5124,285,,,,,,,,
,,,,,109305,937.7537,284,,,,,,,,
,,,,,109585,911.9812,280,,,,,,,,
,,,,,109839,864.35834,254,,,,,,,,
864.4725,89.87334,954.9774,653.87445,260.6,110000,,,-210.72702026367188,-1.7964547872543335,7.224137306213379,209.18934631347656,209.17213439941406,0.0003,0.0003,0.1
,,,,,110127,948.7445,288,,,,,,,,
,,,,,110448,1080.306,321,,,,,,,,
,,,,,110726,915.0082,278,,,,,,,,
,,,,,110985,899.92413,259,,,,,,,,
,,,,,111000,,,-213.18856811523438,-2.227708101272583,10.725738525390625,210.7069091796875,210.33816528320312,0.0003,0.0003,0.1
,,,,,111334,1095.9271,349,,,,,,,,
,,,,,111665,1169.8688,331,,,,,,,,
,,,,,111965,1047.3081,300,,,,,,,,
,,,,,112000,,,-217.79855346679688,-2.6652586460113525,13.81721305847168,215.11703491210938,214.62979125976562,0.0003,0.0003,0.1
,,,,,112242,895.7417,277,,,,,,,,
,,,,,112574,1168.2883,332,,,,,,,,
,,,,,112829,838.37646,255,,,,,,,,
,,,,,113000,,,-212.0628662109375,-2.1265037059783936,12.877548217773438,209.1199493408203,209.33660888671875,0.0003,0.0003,0.1
,,,,,113077,857.79333,248,,,,,,,,
,,,,,113347,903.894,270,,,,,,,,
,,,,,113620,929.36707,273,,,,,,,,
,,,,,113880,871.1935,260,,,,,,,,
,,,,,114000,,,-214.22930908203125,-2.2824440002441406,8.449409484863281,212.30860900878906,212.5400848388672,0.0003,0.0003,0.1
,,,,,114162,981.53394,282,,,,,,,,
,,,,,114467,1063.7141,305,,,,,,,,
,,,,,114713,789.4131,246,,,,,,,,
,,,,,114947,779.22687,234,,,,,,,,
877.59357,45.288437,940.72876,799.7094,262.1,115000,,,-212.74462890625,-2.159914970397949,5.2957563400268555,212.12594604492188,212.11788940429688,0.0003,0.0003,0.1
,,,,,115234,1017.2787,287,,,,,,,,
,,,,,115499,896.7555,265,,,,,,,,
,,,,,115726,690.218,227,,,,,,,,
,,,,,115943,681.6267,217,,,,,,,,
,,,,,116000,,,-215.78262329101562,-2.282773733139038,8.256439208984375,213.58282470703125,214.28575134277344,0.0003,0.0003,0.1
,,,,,116214,944.8974,271,,,,,,,,
,,,,,116485,911.00323,271,,,,,,,,
,,,,,116739,849.7785,254,,,,,,,,
,,,,,117000,,,-222.42572021484375,-2.2726030349731445,7.824013710021973,221.9133758544922,221.6298370361328,0.0003,0.0003,0.1
,,,,,117005,884.1152,266,,,,,,,,
,,,,,117156,456.40802,151,,,,,,,,
,,,,,117417,865.32074,261,,,,,,,,
,,,,,117653,766.52313,236,,,,,,,,
,,,,,117887,709.6925,234,,,,,,,,
,,,,,118000,,,-213.0801544189453,-1.907087802886963,34.808021545410156,211.56124877929688,211.8814697265625,0.0003,0.0003,0.1
,,,,,118155,929.74243,268,,,,,,,,
,,,,,118418,891.3683,263,,,,,,,,
,,,,,118660,819.2908,242,,,,,,,,
,,,,,118979,1136.5068,319,,,,,,,,
,,,,,119000,,,-217.28216552734375,-1.7908439636230469,6.618401050567627,216.2274169921875,216.32229614257812,0.0003,0.0003,0.1
,,,,,119276,986.69104,297,,,,,,,,
,,,,,119517,834.98883,241,,,,,,,,
,,,,,119776,893.028,259,,,,,,,,
803.9332,97.49661,919.39825,633.88495,241.4,120000,,,-210.3011016845703,-1.944567322731018,14.384212493896484,209.77719116210938,209.8575897216797,0.0003,0.0003,0.1
,,,,,120036,863.2039,260,,,,,,,,
,,,,,120331,1074.4019,295,,,,,,,,
,,,,,120571,789.2979,240,,,,,,,,
,,,,,120793,708.3755,222,,,,,,,,
,,,,,121000,,,-226.08096313476562,-2.2267465591430664,4.763214111328125,224.1334991455078,224.23715209960938,0.0003,0.0003,0.1
,,,,,121054,865.48987,261,,,,,,,,
,,,,,121335,929.7252,281,,,,,,,,
,,,,,121646,1109.5905,311,,,,,,,,
,,,,,121961,1100.9589,315,,,,,,,,
,,,,,122000,,,-217.32838439941406,-1.9881333112716675,6.796355724334717,216.45980834960938,216.5592498779297,0.0003,0.0003,0.1
,,,,,122238,923.7186,277,,,,,,,,
,,,,,122518,923.02136,280,,,,,,,,
,,,,,122784,889.3043,266,,,,,,,,
,,,,,123000,,,-222.2962646484375,-2.1929585933685303,6.475515365600586,221.57449340820312,221.8140106201172,0.0003,0.0003,0.1
,,,,,123051,849.34265,267,,,,,,,,
,,,,,123316,903.82965,265,,,,,,,,
,,,,,123542,711.3989,226,,,,,,,,
,,,,,123825,942.5713,283,,,,,,,,
,,,,,124000,,,-221.08538818359375,-2.1879475116729736,7.295698165893555,218.1722412109375,218.27218627929688,0.0003,0.0003,0.1
,,,,,124072,810.9831,247,,,,,,,,
,,,,,124295,724.2573,223,,,,,,,,
,,,,,124564,889.6862,269,,,,,,,,
,,,,,124854,1005.49164,290,,,,,,,,
796.5867,87.696625,987.2694,690.0189,249.7,125000,,,-221.91502380371094,-2.0926804542541504,10.320989608764648,219.86822509765625,219.76133728027344,0.0003,0.0003,0.1
,,,,,125089,717.66626,235,,,,,,,,
,,,,,125366,910.4631,277,,,,,,,,
,,,,,125651,904.4729,285,,,,,,,,
,,,,,125921,903.79425,270,,,,,,,,
,,,,,126000,,,-212.67166137695312,-2.1901133060455322,6.583054065704346,211.3577423095703,211.84718322753906,0.0003,0.0003,0.1
,,,,,126186,943.6616,265,,,,,,,,
,,,,,126457,948.02826,271,,,,,,,,
,,,,,126720,863.6596,263,,,,,,,,
,,,,,126999,913.8863,279,,,,,,,,
,,,,,127000,,,-223.30352783203125,-1.7151193618774414,7.712412357330322,223.02142333984375,222.76715087890625,0.0003,0.0003,0.1
,,,,,127235,728.31866,236,,,,,,,,
,,,,,127525,982.44165,290,,,,,,,,
,,,,,127751,719.26404,226,,,,,,,,
,,,,,128000,,,-224.8027801513672,-2.3001248836517334,5.075259685516357,224.21934509277344,223.5677947998047,0.0003,0.0003,0.1
,,,,,128028,989.83685,277,,,,,,,,
,,,,,128331,1047.8036,303,,,,,,,,
,,,,,128591,858.40704,260,,,,,,,,
,,,,,128878,922.8164,287,,,,,,,,
,,,,,129000,,,-220.13975524902344,-1.9886906147003174,13.068400382995605,217.0364990234375,217.081787109375,0.0003,0.0003,0.1
,,,,,129127,855.91766,249,,,,,,,,
,,,,,129388,859.83746,261,,,,,,,,
,,,,,129658,907.03345,270,,,,,,,,
,,,,,129921,884.7457,263,,,,,,,,
747.1869,52.41783,865.32733,680.7546,238.8,130000,,,-215.1305694580078,-1.8748019933700562,13.673712730407715,214.20489501953125,214.60633850097656,0.0003,0.0003,0.1
,,,,,130204,872.5232,283,,,,,,,,
,,,,,130441,767.89417,237,,,,,,,,
,,,,,130682,747.4098,241,,,,,,,,
,,,,,130918,734.0536,236,,,,,,,,
,,,,,131000,,,-215.40322875976562,-2.034817934036255,6.999283313751221,213.77488708496094,214.3538818359375,0.0003,0.0003,0.1
,,,,,131155,744.1209,237,,,,,,,,
,,,,,131412,822.82806,257,,,,,,,,
,,,,,131635,691.4048,223,,,,,,,,
,,,,,131934,1078.0479,299,,,,,,,,
,,,,,132000,,,-226.3719940185547,-1.7363407611846924,6.598088264465332,225.6943359375,226.27752685546875,0.0003,0.0003,0.1
,,,,,132284,1129.2504,350,,,,,,,,
,,,,,132567,879.10925,283,,,,,,,,
,,,,,132860,938.33795,293,,,,,,,,
,,,,,133000,,,-225.06011962890625,-1.8235571384429932,6.570847511291504,222.846923828125,222.71090698242188,0.0003,0.0003,0.1
,,,,,133156,925.99554,296,,,,,,,,
,,,,,133383,705.1123,227,,,,,,,,
,,,,,133667,927.92126,284,,,,,,,,
,,,,,134000,,,-222.5602264404297,-1.85585618019104,6.388016700744629,221.4292755126953,220.79098510742188,0.0003,0.0003,0.1
,,,,,134132,1597.8962,465,,,,,,,,
,,,,,134443,935.285,311,,,,,,,,
1001.8092,93.599495,1122.7667,841.85236,297.0,135000,,,-219.98822021484375,-2.020233154296875,8.84772777557373,219.5203857421875,219.45669555664062,0.0003,0.0003,0.1
,,,,,135011,1792.8455,568,,,,,,,,
,,,,,135266,849.46075,255,,,,,,,,
,,,,,135600,1061.5465,334,,,,,,,,
,,,,,135892,931.8944,292,,,,,,,,
,,,,,136000,,,-219.62652587890625,-1.8547608852386475,6.8542866706848145,217.8758544921875,218.07354736328125,0.0003,0.0003,0.1
,,,,,136125,762.5174,233,,,,,,,,
,,,,,136664,1717.2986,539,,,,,,,,
,,,,,136975,1022.26984,311,,,,,,,,
,,,,,137000,,,-226.79879760742188,-1.451767921447754,5.721216201782227,225.7547149658203,226.2039337158203,0.0003,0.0003,0.1
,,,,,137276,1053.5652,301,,,,,,,,
,,,,,137561,883.5206,285,,,,,,,,
,,,,,137847,967.8782,286,,,,,,,,
,,,,,138000,,,-222.76405334472656,-2.2040140628814697,11.974523544311523,220.50965881347656,220.73338317871094,0.0003,0.0003,0.1
,,,,,138141,985.9945,294,,,,,,,,
,,,,,138834,2170.0938,693,,,,,,,,
,,,,,139000,,,-226.4626007080078,-1.666963815689087,10.107622146606445,224.05233764648438,223.48899841308594,0.0003,0.0003,0.1
,,,,,139159,958.9349,325,,,,,,,,
,,,,,139647,1571.194,488,,,,,,,,
1071.069,128.60869,1357.313,928.74176,329.3,140000,,,-219.61056518554688,-2.0321648120880127,5.120328903198242,218.55186462402344,218.7086181640625,0.0003,0.0003,0.1
,,,,,140010,1071.6421,363,,,,,,,,
,,,,,140296,935.5601,286,,,,,,,,
,,,,,140698,1278.3135,402,,,,,,,,
,,,,,141000,,,-224.16355895996094,-2.139352321624756,8.142732620239258,222.45309448242188,222.24705505371094,0.0003,0.0003,0.1
,,,,,141172,1519.0592,474,,,,,,,,
,,,,,141440,854.5083,268,,,,,,,,
,,,,,141977,1651.721,537,,,,,,,,
,,,,,142000,,,-223.8408966064453,-1.9000465869903564,4.027209281921387,223.61300659179688,223.78500366210938,0.0003,0.0003,0.1
,,,,,142254,891.7802,277,,,,,,,,
,,,,,142550,866.58307,296,,,,,,,,
,,,,,142894,1206.666,344,,,,,,,,
,,,,,143000,,,-222.2179718017578,-1.846254825592041,7.68798303604126,221.28317260742188,221.0891571044922,0.0003,0.0003,0.1
,,,,,143163,933.09955,269,,,,,,,,
,,,,,143452,966.2192,289,,,,,,,,
,,,,,143734,899.1789,282,,,,,,,,
,,,,,144000,,,-227.4796142578125,-1.9349489212036133,6.739470481872559,225.9027099609375,225.80392456054688,0.0003,0.0003,0.1
,,,,,144030,933.73267,296,,,,,,,,
,,,,,144333,1032.074,303,,,,,,,,
,,,,,144658,1040.7305,325,,,,,,,,
1015.7062,79.69141,1176.9333,877.245,297.1,145000,,,-218.32015991210938,-1.8800957202911377,5.396842002868652,217.17529296875,217.24411010742188,0.0003,0.0003,0.1
,,,,,145011,1158.0383,353,,,,,,,,
,,,,,145284,910.26886,273,,,,,,,,
,,,,,145587,1085.1742,303,,,,,,,,
,,,,,145940,1118.251,353,,,,,,,,
,,,,,146000,,,-221.8974609375,-1.9713674783706665,22.581762313842773,220.06639099121094,220.08486938476562,0.0003,0.0003,0.1
,,,,,146239,1008.7707,299,,,,,,,,
,,,,,146590,1157.0193,351,,,,,,,,
,,,,,146887,932.02356,297,,,,,,,,
,,,,,147000,,,-222.59193420410156,-1.903799057006836,6.499159812927246,221.04568481445312,221.00265502929688,0.0003,0.0003,0.1
,,,,,147237,1106.851,350,,,,,,,,
,,,,,147598,1183.4498,361,,,,,,,,
,,,,,147880,938.7238,282,,,,,,,,
,,,,,148000,,,-224.6506805419922,-1.8312946557998657,21.40242576599121,223.52847290039062,223.61502075195312,0.0003,0.0003,0.1
,,,,,148168,1008.4437,288,,,,,,,,
,,,,,148508,1206.5066,340,,,,,,,,
,,,,,148878,1308.9827,370,,,,,,,,
,,,,,149000,,,-223.32977294921875,-1.7730802297592163,8.706219673156738,222.00439453125,221.73582458496094,0.0003,0.0003,0.1
,,,,,149161,944.05597,283,,,,,,,,
,,,,,149454,967.92596,293,,,,,,,,
,,,,,149743,970.7151,289,,,,,,,,
996.43054,108.67396,1166.7562,877.10645,310.4,150000,,,-226.05099487304688,-1.681279182434082,26.42049217224121,225.2537078857422,225.3030242919922,0.0003,0.0003,0.1
,,,,,150028,895.37524,285,,,,,,,,
,,,,,150367,1083.6475,339,,,,,,,,
,,,,,150654,860.4655,287,,,,,,,,
,,,,,150981,1172.2201,327,,,,,,,,
,,,,,151000,,,-232.97091674804688,-1.9592801332473755,4.693666934967041,230.22496032714844,230.5831756591797,0.0003,0.0003,0.1
,,,,,151332,1235.3013,351,,,,,,,,
,,,,,151644,1023.94794,312,,,,,,,,
,,,,,151952,1073.9971,308,,,,,,,,
,,,,,152000,,,-226.93048095703125,-1.7910667657852173,9.258491516113281,226.36154174804688,226.6388397216797,0.0003,0.0003,0.1
,,,,,152161,678.5679,209,,,,,,,,
,,,,,152436,961.145,275,,,,,,,,
,,,,,152765,1185.2987,329,,,,,,,,
,,,,,153000,,,-225.6027069091797,-2.117103338241577,7.416562557220459,224.84764099121094,224.3021697998047,0.0003,0.0003,0.1
,,,,,153017,859.7437,252,,,,,,,,
,,,,,153274,882.7969,257,,,,,,,,
,,,,,153585,1058.2097,311,,,,,,,,
,,,,,153859,945.0509,274,,,,,,,,
,,,,,154000,,,-222.07382202148438,-1.7956655025482178,8.589088439941406,222.0004425048828,221.4156494140625,0.0003,0.0003,0.1
,,,,,154183,1167.8351,324,,,,,,,,
,,,,,154429,852.2579,246,,,,,,,,
,,,,,154732,981.6765,303,,,,,,,,
978.7705,111.15443,1191.4766,876.4487,298.7,155000,,,-229.75778198242188,-2.0963551998138428,7.051042556762695,228.47335815429688,229.02847290039062,0.0003,0.0003,0.1
,,,,,155016,984.2267,284,,,,,,,,
,,,,,155305,1016.73236,289,,,,,,,,
,,,,,155543,823.8777,238,,,,,,,,
,,,,,155834,862.28265,291,,,,,,,,
,,,,,156000,,,-226.4897918701172,-1.8956142663955688,7.053426742553711,225.65414428710938,225.38467407226562,0.0003,0.0003,0.1
,,,,,156133,1048.8502,299,,,,,,,,
,,,,,156438,1107.7861,305,,,,,,,,
,,,,,156664,780.459,226,,,,,,,,
,,,,,156948,919.23315,284,,,,,,,,
,,,,,157000,,,-228.25979614257812,-1.6043368577957153,7.605081081390381,225.7099609375,225.39353942871094,0.0003,0.0003,0.1
,,,,,157204,869.0471,256,,,,,,,,
,,,,,157505,1075.2167,301,,,,,,,,
,,,,,157752,800.01044,247,,,,,,,,
,,,,,158000,,,-219.08004760742188,-2.0829315185546875,5.107913017272949,217.8642578125,217.4709930419922,0.0003,0.0003,0.1
,,,,,158031,956.33936,279,,,,,,,,
,,,,,158338,959.5772,307,,,,,,,,
,,,,,158620,927.9498,282,,,,,,,,
,,,,,158876,890.4256,256,,,,,,,,
,,,,,159000,,,-229.24880981445312,-1.678568720817566,5.953415393829346,229.23182678222656,229.34616088867188,0.0003,0.0003,0.1
,,,,,159198,1142.0917,322,,,,,,,,
,,,,,159511,1072.8436,313,,,,,,,,
,,,,,159827,1140.8866,316,,,,,,,,
920.0955,30.712532,962.91815,867.79297,283.0,160000,,,-227.44056701660156,-1.8297027349472046,17.906105041503906,226.5802764892578,226.30673217773438,0.0003,0.0003,0.1
,,,,,160061,804.7235,234,,,,,,,,
,,,,,160357,1054.6221,296,,,,,,,,
,,,,,160643,986.43933,286,,,,,,,,
,,,,,160873,767.63934,230,,,,,,,,
,,,,,161000,,,-224.19537353515625,-1.8556549549102783,14.839777946472168,223.68157958984375,223.91539001464844,0.0003,0.0003,0.1
,,,,,161157,932.94995,284,,,,,,,,
,,,,,161449,1024.7722,292,,,,,,,,
,,,,,161703,873.2917,254,,,,,,,,
,,,,,161998,1046.5302,295,,,,,,,,
,,,,,162000,,,-215.84400939941406,-1.690807819366455,4.024521827697754,214.405517578125,214.5857391357422,0.0003,0.0003,0.1
,,,,,162292,990.55096,294,,,,,,,,
,,,,,162597,1083.2097,305,,,,,,,,
,,,,,162884,892.75024,287,,,,,,,,
,,,,,163000,,,-227.82925415039062,-1.9232490062713623,12.946370124816895,226.0916748046875,225.8821563720703,0.0003,0.0003,0.1
,,,,,163145,889.2388,261,,,,,,,,
,,,,,163434,1005.7972,289,,,,,,,,
,,,,,163756,1131.3606,322,,,,,,,,
,,,,,164000,,,-225.91827392578125,-1.945313572883606,6.068056106567383,225.58041381835938,225.66262817382812,0.0003,0.0003,0.1
,,,,,164034,899.5639,278,,,,,,,,
,,,,,164326,973.61584,292,,,,,,,,
,,,,,164650,1162.4358,324,,,,,,,,
,,,,,164959,1113.7515,309,,,,,,,,
814.2331,66.90876,883.34576,681.0735,246.3,165000,,,-233.0758056640625,-2.0983543395996094,10.38348388671875,232.32833862304688,232.45162963867188,0.0003,0.0003,0.1
,,,,,165245,855.613,286,,,,,,,,
,,,,,165508,830.00305,263,,,,,,,,
,,,,,165799,992.83295,291,,,,,,,,
,,,,,166000,,,-226.8565673828125,-1.7212663888931274,6.368408203125,224.83358764648438,224.45843505859375,0.0003,0.0003,0.1
,,,,,166089,898.78326,290,,,,,,,,
,,,,,166385,1014.519,296,,,,,,,,
,,,,,166678,879.2824,293,,,,,,,,
,,,,,166960,941.09674,282,,,,,,,,
,,,,,167000,,,-229.241943359375,-2.084074020385742,6.934357166290283,228.62380981445312,228.75596618652344,0.0003,0.0003,0.1
,,,,,167264,1049.0817,304,,,,,,,,
,,,,,167554,944.9817,290,,,,,,,,
,,,,,167833,963.2348,279,,,,,,,,
,,,,,168000,,,-232.69747924804688,-1.7595139741897583,7.038605690002441,232.01699829101562,231.85903930664062,0.0003,0.0003,0.1
,,,,,168146,1131.8818,313,,,,,,,,
,,,,,168449,1028.0156,303,,,,,,,,
,,,,,168739,917.9299,290,,,,,,,,
,,,,,169000,,,-230.93191528320312,-1.6663944721221924,7.32021951675415,231.08486938476562,231.19888305664062,0.0003,0.0003,0.1
,,,,,169023,980.05743,284,,,,,,,,
,,,,,169316,981.703,293,,,,,,,,
,,,,,169635,1135.5839,319,,,,,,,,
,,,,,169932,975.9918,297,,,,,,,,
937.9888,72.432,1057.1167,810.5765,287.6,170000,,,-223.2582550048828,-1.9486160278320312,5.77124547958374,221.94796752929688,222.25599670410156,0.0003,0.0003,0.1
,,,,,170197,918.63385,265,,,,,,,,
,,,,,170493,944.11597,296,,,,,,,,
,,,,,170788,1003.8707,295,,,,,,,,
,,,,,171000,,,-223.08363342285156,-2.0683705806732178,4.500552654266357,222.2403564453125,222.312744140625,0.0003,0.0003,0.1
,,,,,171076,918.81464,288,,,,,,,,
,,,,,171368,932.3254,292,,,,,,,,
,,,,,171692,1076.4097,324,,,,,,,,
,,,,,172000,,,-227.62196350097656,-2.0783939361572266,10.168087005615234,225.62545776367188,225.82327270507812,0.0003,0.0003,0.1
,,,,,172009,1020.1411,317,,,,,,,,
,,,,,172318,1126.502,309,,,,,,,,
,,,,,172628,1091.4784,310,,,,,,,,
